id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
14,2588,0,-1,20.08830761909485,0,247,460,184,218
339,2588,0,-1,20.075448989868164,0,144,162,332,218
521,2588,0,-1,20.068848371505737,0,463,67,433,366
589,2588,0,-1,20.06656265258789,2,376,390,258,270
823,2588,0,-1,20.058226108551025,1,398,437,24,76
836,2588,0,-1,20.057783126831055,0,117,376,55,454
876,2588,0,-1,20.05599331855774,0,100,321,212,448
1118,2588,0,-1,20.04744267463684,0,457,170,361,336
1742,2588,0,-1,20.01465654373169,0,253,237,395,21
1801,2588,0,-1,20.012664079666138,0,382,226,182,334
1837,2588,0,-1,20.011471033096313,0,361,346,438,339
953,2587,0,-1,20.05338740348816,0,107,444,148,79
1651,2587,0,-1,20.02884292602539,0,88,405,402,333
1860,2587,0,-1,20.010672569274902,0,154,208,229,204
1672,2585,0,-1,20.028157949447632,0,370,277,316,310
1541,2583,0,-1,20.032509326934814,0,284,390,256,468
210,2570,0,-1,20.08067774772644,0,76,372,347,473
1707,1359,0,-1,20.01582646369934,4,472,458,65,405
1195,1340,0,-1,20.044864416122437,2,257,436,325,105
11,1336,0,-1,20.08841037750244,2,439,425,430,290
1081,1336,0,-1,20.04866075515747,2,261,155,317,351
886,1333,0,-1,20.055676460266113,3,420,43,284,151
1030,1328,0,-1,20.050768613815308,2,196,474,61,183
1757,1326,0,-1,20.014148235321045,2,164,342,339,274
793,1325,0,-1,20.0592041015625,2,306,340,168,290
1684,1325,0,-1,20.02732253074646,1,375,92,49,269
1465,1323,0,-1,20.035462141036987,0,409,116,123,472
720,1322,0,-1,20.061705589294434,2,463,443,160,448
1840,1322,0,-1,20.011377811431885,2,451,132,429,147
1020,1321,0,-1,20.051124334335327,0,418,24,215,383
1819,1320,0,-1,20.012080430984497,1,255,204,436,372
843,1319,0,-1,20.057528018951416,1,167,236,460,215
1172,1319,0,-1,20.045647382736206,1,411,56,403,424
1485,1319,0,-1,20.034387588500977,0,68,355,463,105
26,1317,0,-1,20.087878465652466,2,396,449,464,273
73,1313,0,-1,20.086220741271973,0,361,20,311,375
553,1313,0,-1,20.06777048110962,0,297,461,208,87
894,1313,0,-1,20.055389165878296,1,192,415,197,84
1703,1313,0,-1,20.015947580337524,0,31,268,474,306
582,1312,0,-1,20.06678342819214,1,75,250,268,108
796,1312,0,-1,20.059112787246704,0,354,458,223,139
831,1312,0,-1,20.05793595314026,0,45,67,424,89
157,1311,0,-1,20.08260726928711,0,221,90,355,480
479,1311,0,-1,20.070266008377075,1,393,307,397,370
1446,1311,0,-1,20.036086797714233,0,389,63,444,433
1488,1311,0,-1,20.034292936325073,1,308,399,446,135
169,1310,0,-1,20.08217215538025,1,220,65,39,186
506,1310,0,-1,20.069355010986328,1,449,288,477,93
848,1310,0,-1,20.057374238967896,1,117,89,96,341
1198,1310,0,-1,20.044766187667847,0,91,149,409,266
1355,1310,0,-1,20.039156675338745,0,83,430,398,334
1409,1310,0,-1,20.03736400604248,0,398,421,329,77
1548,1310,0,-1,20.032260179519653,1,277,462,259,200
1605,1310,0,-1,20.030369997024536,0,182,471,418,135
1680,1310,0,-1,20.02744698524475,1,228,350,333,333
1793,1310,0,-1,20.012938737869263,0,246,425,268,91
397,1309,0,-1,20.073491096496582,0,107,110,188,397
621,1309,0,-1,20.06547737121582,0,418,332,389,23
1070,1309,0,-1,20.04945659637451,0,378,389,51,305
1671,1309,0,-1,20.02818775177002,0,353,467,47,423
1715,1309,0,-1,20.015537977218628,0,82,464,305,42
1856,1309,0,-1,20.010830879211426,0,222,365,197,63
1869,1309,0,-1,20.010388374328613,0,396,162,67,201
10,1308,0,-1,20.088442087173462,0,107,174,477,55
739,1308,0,-1,20.061051607131958,0,369,138,64,278
1036,1308,0,-1,20.05058741569519,0,344,393,295,43
1133,1308,0,-1,20.046937465667725,0,303,40,417,335
1140,1308,0,-1,20.046708822250366,0,96,368,374,178
1368,1308,0,-1,20.038711309432983,0,158,453,193,159
1772,1308,0,-1,20.013654470443726,0,347,401,111,61
1995,1308,0,-1,20.005754709243774,0,467,306,446,26
51,1307,0,-1,20.08700203895569,0,171,438,179,145
266,1307,0,-1,20.078468322753906,0,369,296,431,22
1471,1307,0,-1,20.035272121429443,0,110,185,391,86
1677,1307,0,-1,20.027552366256714,0,69,435,137,121
1919,1307,0,-1,20.00830078125,0,412,457,130,143
513,1306,0,-1,20.069097757339478,0,352,349,384,84
518,1306,0,-1,20.06894063949585,0,236,361,473,338
803,1306,0,-1,20.05889058113098,0,199,98,78,475
1579,1306,0,-1,20.03122115135193,0,439,436,387,143
1648,1306,0,-1,20.028931856155396,0,191,217,254,476
1816,1306,0,-1,20.012169122695923,0,97,111,25,386
1943,1306,0,-1,20.00751280784607,0,237,332,303,120
374,1305,0,-1,20.07428789138794,0,469,451,141,169
460,1305,0,-1,20.071322917938232,0,336,218,242,461
1033,1305,0,-1,20.050676584243774,0,83,139,393,102
1086,1305,0,-1,20.04849648475647,1,55,359,259,364
1229,1305,0,-1,20.04373049736023,0,64,348,146,84
1829,1305,0,-1,20.01171588897705,0,140,124,397,171
1999,1305,0,-1,20.005631685256958,0,276,204,329,474
369,1304,0,-1,20.07444405555725,0,172,37,413,139
662,1304,0,-1,20.064080476760864,0,100,397,254,215
747,1304,0,-1,20.06076431274414,1,56,303,265,299
828,1304,0,-1,20.05803680419922,0,145,61,169,393
1226,1304,0,-1,20.043827056884766,0,223,229,184,432
1558,1304,0,-1,20.031949043273926,0,422,464,466,156
1639,1304,0,-1,20.029245376586914,0,108,350,331,25
1670,1304,0,-1,20.028218030929565,0,199,418,104,188
1941,1304,0,-1,20.007569313049316,0,332,480,27,220
1951,1304,0,-1,20.007227182388306,0,408,269,263,331
