id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
131,2775,17,1856,False,20.12415361404419,1,30,420,30,60
1030,1136,17,1119,False,20.072202444076538,0,430,100,230,470
1200,1081,17,1119,False,20.063350200653076,0,20,20,300,480
222,1035,17,1829,False,20.11655616760254,0,220,480,280,30
687,1035,17,1710,False,20.091636657714844,0,460,80,250,410
1425,1035,17,1255,False,20.05118179321289,0,360,90,120,390
1535,1035,17,1255,False,20.045133352279663,1,90,420,90,170
1750,1035,17,476,False,20.033597230911255,0,230,20,340,470
824,1001,17,92,False,20.084062337875366,0,310,30,220,480
1682,1001,17,476,False,20.037174463272095,0,430,20,250,380
