id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
267,19631,2,187,False,20.11829686164856,6,50,470,280,450
409,8476,2,198,False,20.107131004333496,3,120,300,190,30
270,6105,2,187,False,20.118146419525146,2,260,220,340,320
414,5842,2,198,False,20.106832027435303,2,30,160,70,100
8,5671,2,1639,False,20.161399841308594,1,330,440,40,40
277,5671,2,187,False,20.11778950691223,2,20,80,380,110
487,5356,2,1633,False,20.10303521156311,3,370,470,230,190
311,5151,2,1638,False,2.483116626739502,1,380,260,20,20
420,4696,2,198,False,20.106526851654053,2,220,210,370,160
656,4656,2,1634,False,20.09097671508789,1,440,410,30,50
268,4560,2,187,False,20.11824631690979,3,100,400,140,480
272,4465,2,187,False,20.1180317401886,2,70,410,80,130
408,4371,2,198,False,20.10717463493347,2,360,360,400,40
266,4278,2,187,False,20.11834406852722,1,70,410,470,310
405,4278,2,198,False,2.4051480293273926,2,30,120,160,40
417,4186,2,198,False,20.106664180755615,1,30,350,330,30
927,3916,2,184,False,20.074912071228027,3,320,350,330,50
562,3570,2,1640,False,20.09722375869751,1,350,480,70,70
650,3486,2,1634,False,20.09128427505493,1,370,400,70,60
926,3339,2,184,False,20.07497000694275,1,40,120,370,360
902,3321,2,1627,False,2.3638558387756348,1,440,340,100,60
301,3240,2,1638,False,2.129115343093872,1,480,480,20,140
938,3240,2,184,False,20.074331998825073,2,80,450,120,150
82,3081,2,1076,False,2.1782729625701904,2,400,40,310,240
934,3081,2,184,False,20.074517726898193,2,250,420,250,150
1445,2941,2,1847,False,20.041207551956177,0,350,280,410,200
306,2926,2,1638,False,20.116127729415894,2,400,430,220,180
1448,2818,2,1847,False,20.041059017181396,0,90,350,70,190
1453,2818,2,1847,False,20.04081702232361,0,170,40,140,360
1781,2810,2,1860,False,20.023363828659058,0,270,310,280,150
1785,2810,2,1860,False,20.02316665649414,0,340,440,260,300
1454,2799,2,1847,False,20.040770530700684,0,310,480,250,370
1796,2771,2,1860,False,20.02256941795349,0,370,410,320,210
1745,2719,2,1260,False,20.02519416809082,1,420,180,90,180
445,2701,2,1623,False,2.1722028255462646,1,270,290,70,60
1782,2621,2,1860,False,20.02330994606018,0,340,130,310,350
649,2485,2,1634,False,2.1331658363342285,2,210,420,110,180
406,2437,2,198,False,20.107271671295166,1,100,30,440,290
120,2418,2,661,False,20.12603211402893,0,380,390,30,20
933,2346,2,184,False,20.074584007263184,2,40,100,80,90
273,2323,2,187,False,20.117990732192993,1,70,30,290,430
134,2278,2,1003,False,20.12520694732666,1,480,350,20,160
410,2211,2,198,False,20.107036590576172,2,190,120,220,250
1216,2145,2,103,False,20.055330753326416,1,50,140,300,90
1855,2145,2,167,False,2.0937280654907227,1,100,40,450,340
936,2108,2,184,False,20.074422597885132,1,330,40,350,450
429,2080,2,1016,False,1.9063522815704346,1,370,370,220,80
1718,2080,2,1033,False,1.9145379066467285,1,60,460,320,80
482,2016,2,1633,False,20.103307247161865,1,350,320,30,60
794,2016,2,1068,False,2.006810426712036,2,460,20,420,160
1844,2016,2,167,False,1.86873459815979,2,180,40,440,40
23,1953,2,1636,False,20.157093286514282,1,420,460,320,20
412,1891,2,198,False,20.106944799423218,2,180,260,180,220
711,1834,2,23,False,2.010956048965454,1,390,340,360,30
1209,1822,2,103,False,2.2347187995910645,1,90,160,190,470
182,1770,2,1624,False,20.12269639968872,1,420,480,170,140
1585,1711,2,1387,False,20.033940315246582,2,90,80,170,200
1938,1711,2,444,False,20.01498031616211,0,440,50,210,480
1045,1659,2,662,False,20.065430879592896,0,470,440,50,250
192,1653,2,1624,False,20.122191905975342,1,240,430,70,80
258,1596,2,1065,False,1.8765394687652588,2,380,110,310,230
569,1596,2,1640,False,1.965900182723999,1,200,350,150,40
1201,1596,2,103,False,1.8056352138519287,1,60,370,310,60
1759,1596,2,1260,False,1.9916653633117676,1,170,250,440,320
556,1485,2,1009,False,20.09883403778076,2,320,350,120,230
850,1485,2,21,False,1.854872226715088,1,470,450,320,320
274,1432,2,187,False,20.117934226989746,1,250,100,410,410
278,1431,2,187,False,20.117735385894775,0,370,160,60,450
455,1431,2,1623,False,20.104727506637573,1,190,480,50,130
536,1431,2,466,False,1.928873062133789,0,120,450,350,30
655,1431,2,1634,False,1.753915786743164,1,320,460,30,220
985,1431,2,313,False,1.8877983093261719,1,220,410,80,400
132,1395,2,1003,False,20.12535810470581,1,310,420,80,150
243,1378,2,1065,False,1.999356985092163,0,390,460,200,80
563,1378,2,1640,False,2.178189754486084,1,340,370,150,40
1588,1378,2,1387,False,20.03378200531006,2,40,210,180,230
1997,1378,2,1373,False,1.6821770668029785,1,30,270,320,40
1987,1341,2,1373,False,20.012446880340576,1,100,380,250,30
418,1326,2,198,False,20.106617212295532,0,400,170,110,460
852,1326,2,21,False,1.7855472564697266,2,190,450,190,120
935,1326,2,184,False,20.074468851089478,1,170,120,480,280
723,1303,2,36,False,20.087534427642822,1,460,380,440,150
923,1275,2,184,False,20.075161695480347,0,400,40,200,410
1598,1275,2,1387,False,20.03322172164917,0,480,270,100,50
62,1254,2,1015,False,20.154995441436768,1,410,300,150,140
215,1228,2,674,False,20.12105107307434,0,300,480,130,130
20,1225,2,1639,False,20.160619497299194,1,150,440,30,230
1214,1225,2,103,False,1.8189430236816406,1,100,50,460,20
1847,1225,2,167,False,1.7455244064331055,1,190,180,470,390
1219,1158,2,103,False,20.05518412590027,1,400,150,480,420
181,1128,2,1624,False,20.122743606567383,1,320,230,30,140
552,1128,2,1009,False,1.804206371307373,1,300,380,120,90
647,1128,2,1634,False,20.091490507125854,1,460,260,200,170
714,1128,2,23,False,1.6929099559783936,1,340,320,60,140
1720,1128,2,1033,False,1.954190969467163,1,170,450,470,280
427,1093,2,1016,False,20.106197595596313,1,450,210,220,20
1443,1087,2,1847,False,20.04131269454956,0,390,230,420,270
1450,1087,2,1847,False,20.040958166122437,0,360,390,370,430
185,1081,2,1624,False,1.8243932723999023,1,130,150,80,30
722,1081,2,36,False,1.6763784885406494,2,380,190,70,130
