id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
499,325,16,203,20.112579822540283,5,144,443,41,363
799,363,16,802,20.09864854812622,5,403,39,246,176
878,121,16,882,4.549706220626831,5,470,282,441,325
991,376,16,994,20.08896827697754,5,403,451,231,161
1019,335,16,1008,20.087607860565186,5,334,423,288,152
1367,347,16,1462,20.072130918502808,5,397,53,407,87
1540,121,16,1618,4.596208572387695,5,445,73,192,146
1784,355,16,1,20.028024196624756,5,448,92,247,310
1975,361,16,64,20.01923894882202,5,463,376,294,152
1989,355,16,72,20.01861023902893,5,159,81,111,273
52,117,16,476,4.610874652862549,4,424,400,303,438
117,313,16,44,20.12985062599182,4,345,330,352,280
274,328,16,1603,20.122941970825195,4,468,444,325,465
310,327,16,2,20.121363639831543,4,365,286,370,341
367,339,16,50,20.11838388442993,4,477,341,446,54
383,345,16,97,20.11763048171997,4,464,388,392,207
401,331,16,161,20.116846561431885,4,235,230,175,454
635,323,16,511,20.10622549057007,4,380,272,373,104
714,341,16,677,20.102858066558838,4,383,415,193,164
715,342,16,677,20.102821588516235,4,211,52,136,60
840,376,16,819,20.096834659576416,4,224,59,228,474
842,94,16,844,3.6104094982147217,4,384,248,386,207
906,354,16,930,20.093883275985718,4,334,377,216,373
925,305,16,956,20.093082666397095,4,370,346,320,339
972,333,16,960,20.090463638305664,4,456,262,401,135
982,98,16,994,3.973038911819458,4,438,459,359,324
1095,339,16,1055,20.08431124687195,4,466,390,251,169
1360,345,16,1433,20.072418451309204,4,286,24,298,39
1644,341,16,1861,20.059666633605957,4,358,68,300,439
1671,362,16,1862,20.03295111656189,4,445,254,443,427
1805,328,16,4,20.027107000350952,4,411,461,145,447
1956,335,16,62,20.020062923431396,4,362,287,350,136
87,340,16,1413,20.13438057899475,3,477,298,440,255
138,329,16,68,20.128915071487427,3,283,210,214,407
189,337,16,846,20.12664556503296,3,474,401,300,101
190,327,16,846,20.126607656478882,3,414,414,339,272
212,329,16,1252,20.125614643096924,3,428,445,404,268
219,319,16,1252,20.125325918197632,3,337,371,337,201
312,97,16,2,3.7606236934661865,3,359,479,329,75
325,308,16,3,20.120213508605957,3,289,329,251,247
355,334,16,5,20.118874549865723,3,186,301,180,116
377,358,16,50,20.117900133132935,3,468,328,210,422
528,579,16,368,20.111237287521362,3,358,386,313,336
549,339,16,370,20.109890937805176,3,291,384,297,181
556,332,16,370,20.109627723693848,3,235,167,168,139
584,325,16,446,20.10843276977539,3,422,285,294,408
627,318,16,511,20.10660195350647,3,297,141,265,425
628,323,16,511,20.106560945510864,3,433,106,400,256
680,320,16,669,20.10432744026184,3,246,42,156,192
694,326,16,672,20.10371446609497,3,369,355,321,291
727,330,16,743,20.10227394104004,3,309,171,187,308
741,325,16,780,20.1016743183136,3,352,235,216,109
744,331,16,780,20.10150909423828,3,419,55,242,146
794,338,16,802,20.09890651702881,3,430,321,426,466
837,328,16,819,20.096951723098755,3,387,164,229,118
879,339,16,882,20.09502148628235,3,390,469,354,411
880,323,16,882,20.094987154006958,3,452,328,342,118
892,343,16,918,20.09446406364441,3,464,183,295,363
915,332,16,930,20.093482971191406,3,448,224,280,264
961,326,16,960,20.091256618499756,3,189,479,194,287
968,585,16,960,20.09068775177002,3,437,228,432,54
1023,306,16,1021,20.087416887283325,3,270,275,210,363
1047,323,16,1039,20.08639168739319,3,418,185,279,38
1061,346,16,1050,20.085771560668945,3,419,324,354,39
1083,323,16,1055,20.08483076095581,3,458,416,374,52
1097,341,16,1055,20.084234952926636,3,476,129,191,218
1128,103,16,1084,4.069358587265015,3,479,127,468,209
1140,324,16,1084,20.082380771636963,3,479,142,278,300
1171,326,16,1209,20.081037998199463,3,274,413,209,127
1176,328,16,1209,20.080846548080444,3,380,20,327,426
1181,337,16,1240,20.080633401870728,3,476,58,358,181
1203,152,16,1247,5.577666521072388,3,305,460,288,48
1222,355,16,1254,20.078373908996582,3,454,150,216,472
1254,313,16,1285,20.077057361602783,3,371,373,183,368
1262,335,16,1289,20.076683521270752,3,298,125,288,246
1317,101,16,1310,3.8966946601867676,3,415,120,364,366
1355,336,16,1433,20.072638511657715,3,473,75,116,136
1366,324,16,1462,20.072168111801147,3,469,413,419,209
1405,321,16,1505,20.070462703704834,3,409,67,205,113
1423,337,16,1506,20.06971025466919,3,403,231,343,393
1446,339,16,1511,20.068273067474365,3,393,181,276,183
1452,344,16,1511,20.068033695220947,3,429,38,245,369
1468,314,16,1517,20.067307710647583,3,269,375,193,286
1508,329,16,1577,20.06556487083435,3,284,455,245,260
1527,318,16,1618,20.0647394657135,3,467,355,303,425
1545,321,16,1680,20.06395649909973,3,446,410,237,358
1546,319,16,1680,20.063910961151123,3,404,270,400,174
1582,320,16,1703,20.062357664108276,3,353,186,263,106
1591,320,16,1703,20.06194257736206,3,381,76,316,280
1592,334,16,1703,20.06188941001892,3,414,162,297,79
1614,323,16,1721,20.060935974121094,3,409,32,236,116
1627,110,16,1729,4.327117204666138,3,441,417,123,259
1639,304,16,1729,20.05989146232605,3,324,242,280,300
1656,336,16,1861,20.058724880218506,3,311,328,63,233
1712,73,16,1891,3.084195852279663,3,344,218,265,340
1741,323,16,1955,20.02990698814392,3,319,210,316,451
1744,324,16,1955,20.029788494110107,3,458,321,339,305
1754,352,16,1955,20.02935552597046,3,401,217,366,87
1787,329,16,1,20.027901887893677,3,475,232,381,118
1819,329,16,4,20.026489973068237,3,377,357,355,384
