id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
1470,3487,12,621,False,1.9784409999847412,0,30,470,460,50
846,3486,12,343,False,1.9630520343780518,2,50,430,440,70
1377,3240,12,1847,False,1.899095058441162,1,50,390,480,20
1363,3160,12,1847,False,1.9273490905761719,1,50,440,460,270
1323,2856,12,1847,False,20.051093816757202,0,20,480,430,100
886,2775,12,343,False,1.9238152503967285,2,80,440,420,370
470,2701,12,1263,False,1.9167113304138184,1,50,370,470,60
588,2701,12,1263,False,1.9202420711517334,2,80,400,150,110
737,2701,12,1342,False,1.9314987659454346,1,90,440,470,340
790,2701,12,1342,False,1.8798787593841553,1,110,450,430,40
