id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
615,6216,10,999,False,2.0774385929107666,1,450,120,20,460
416,5253,10,991,False,2.0554652214050293,2,390,80,110,240
808,5151,10,681,False,2.0149009227752686,4,470,230,60,380
411,4656,10,991,False,2.017141580581665,3,350,90,300,90
313,4471,10,1111,False,2.0575342178344727,2,460,130,70,400
33,4465,10,739,False,20.15458083152771,1,460,30,190,410
305,4465,10,1111,False,2.008755683898926,2,450,20,260,100
30,4005,10,739,False,2.029886245727539,2,480,70,400,150
541,4005,10,762,False,1.9927711486816406,2,410,310,400,150
1842,3751,10,598,False,1.9447202682495117,3,460,50,400,80
629,3741,10,1103,False,2.0435492992401123,2,330,80,260,140
992,3741,10,1110,False,1.941985845565796,2,140,180,140,380
1467,3741,10,276,False,1.9269976615905762,2,380,400,250,20
5,3570,10,1800,False,2.019644260406494,1,450,310,110,450
1291,3570,10,1638,False,1.9373655319213867,1,480,480,50,70
1102,3486,10,628,False,1.9323225021362305,2,470,420,300,180
1656,3486,10,1818,False,1.9030406475067139,2,460,270,360,40
1947,3486,10,226,False,1.8798391819000244,2,350,420,330,330
507,3403,10,1625,False,1.955369472503662,5,330,440,270,330
1692,3403,10,374,False,1.8756318092346191,3,430,200,300,80
595,3321,10,1018,False,1.993182897567749,3,360,320,120,400
130,3160,10,948,False,1.9878978729248047,1,450,420,100,470
317,3160,10,1111,False,2.008216619491577,1,330,210,100,470
958,3160,10,1646,False,1.9551212787628174,1,470,420,60,460
1844,3160,10,598,False,1.9384660720825195,2,400,70,140,380
590,3081,10,1018,False,1.9285120964050293,2,440,460,240,280
939,3081,10,1416,False,1.9138643741607666,2,470,410,310,40
1341,3081,10,1572,False,1.9088034629821777,1,450,110,150,330
1506,3081,10,1763,False,1.8896844387054443,1,420,160,50,340
266,2926,10,1925,False,1.9727661609649658,1,220,240,60,470
388,2926,10,738,False,2.0507357120513916,2,400,220,40,270
529,2926,10,1691,False,1.945418357849121,2,360,310,120,410
1517,2926,10,1763,False,1.96311354637146,1,250,40,60,480
1586,2926,10,1559,False,1.8457963466644287,1,410,410,20,40
742,2850,10,1314,False,1.9152584075927734,2,360,120,160,290
988,2850,10,1110,False,1.933790683746338,1,400,130,30,310
1920,2850,10,1743,False,1.8129920959472656,2,320,480,300,170
1948,2850,10,226,False,1.843611240386963,1,440,480,80,410
66,2701,10,983,False,20.15276312828064,2,420,130,70,90
757,2701,10,1314,False,1.9511206150054932,1,440,460,30,140
1051,2701,10,1760,False,1.8885931968688965,1,460,330,20,110
277,2628,10,1925,False,20.138132572174072,2,80,40,80,230
890,2628,10,72,False,1.896958351135254,1,420,210,100,330
1173,2628,10,283,False,1.8916935920715332,2,450,360,30,250
1521,2628,10,1810,False,1.8177728652954102,2,400,380,120,340
647,2556,10,1773,False,2.0395796298980713,2,450,40,180,400
6,2415,10,1800,False,1.9258365631103516,1,320,260,130,400
132,2415,10,948,False,1.9231188297271729,1,420,360,40,100
660,2415,10,1773,False,1.9098730087280273,1,400,230,180,390
1242,2415,10,93,False,1.8487586975097656,2,300,480,210,320
1347,2415,10,1572,False,1.8659191131591797,1,470,120,270,340
1483,2415,10,1620,False,1.8648710250854492,2,450,160,310,20
347,2346,10,976,False,1.8837313652038574,3,440,230,370,290
823,2346,10,1935,False,1.8835701942443848,1,340,30,310,370
1061,2346,10,782,False,1.8823437690734863,1,300,480,20,80
1614,2346,10,1876,False,1.8945789337158203,4,470,330,410,400
1986,2346,10,906,False,1.798281192779541,2,400,190,280,300
418,2278,10,991,False,20.130634546279907,1,230,140,90,380
751,2278,10,1314,False,1.9148242473602295,3,360,450,100,470
753,2278,10,1314,False,1.8750016689300537,1,440,460,180,220
930,2278,10,1416,False,1.8773386478424072,1,340,420,20,420
1377,2278,10,1276,False,1.820526361465454,3,360,450,310,20
1418,2278,10,870,False,1.824516773223877,1,350,480,90,410
1574,2278,10,298,False,1.7961084842681885,2,460,390,140,150
156,2211,10,602,False,1.890113353729248,1,370,420,100,30
364,2211,10,493,False,2.0058915615081787,1,340,220,20,430
964,2211,10,994,False,1.9926979541778564,1,200,430,130,390
1171,2211,10,283,False,1.8459835052490234,1,460,390,140,50
1600,2211,10,1559,False,1.8303804397583008,2,430,440,400,180
1625,2211,10,1296,False,1.780693769454956,1,360,480,150,30
1685,2211,10,374,False,1.790412425994873,3,290,330,270,250
67,2145,10,983,False,1.8803179264068604,1,340,470,140,450
983,2145,10,1110,False,1.9949367046356201,2,380,90,370,90
1772,2145,10,1327,False,1.8155162334442139,1,350,440,30,300
41,2080,10,24,False,1.888826608657837,1,190,160,50,350
503,2080,10,1625,False,1.8884403705596924,2,280,470,150,450
969,2080,10,994,False,1.9545083045959473,1,440,200,150,410
1073,2080,10,782,False,1.9338247776031494,3,480,330,380,320
1230,2080,10,18,False,1.888796329498291,1,390,470,70,210
1286,2080,10,1638,False,1.8402321338653564,2,310,470,100,430
1481,2080,10,1620,False,1.8074700832366943,1,350,220,130,360
1803,2080,10,1777,False,1.860663890838623,2,390,80,360,180
880,2016,10,1772,False,1.9812815189361572,1,380,260,70,460
897,2016,10,72,False,1.901740550994873,1,350,150,20,300
1221,2016,10,18,False,1.8987619876861572,2,460,310,400,70
1234,2016,10,18,False,1.8230643272399902,1,280,480,80,50
1331,2016,10,1466,False,1.824143648147583,2,480,310,410,300
1786,2016,10,1106,False,1.7582902908325195,1,230,80,80,300
1954,2016,10,226,False,1.821021556854248,2,440,370,360,230
49,1953,10,24,False,2.018514633178711,2,440,50,310,100
270,1953,10,1925,False,20.138490200042725,1,300,330,50,460
683,1953,10,1824,False,1.86582350730896,1,380,410,90,80
835,1953,10,1935,False,1.9154789447784424,1,360,420,80,470
1608,1953,10,1876,False,1.8067426681518555,2,430,410,270,90
1727,1953,10,1289,False,1.794368028640747,1,450,380,110,100
1879,1953,10,672,False,1.8039305210113525,2,450,460,340,300
744,1891,10,1314,False,1.8419451713562012,1,480,290,100,210
768,1891,10,562,False,1.833479404449463,1,370,480,190,130
828,1891,10,1935,False,1.9554493427276611,1,420,50,40,280
1016,1891,10,1565,False,1.860769271850586,1,250,70,80,310
