id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
840,5995,1,188,False,20.081745624542236,2,100,20,110,150
838,3828,1,188,False,20.08185124397278,1,190,40,440,440
998,3486,1,188,False,20.072059154510498,1,310,80,410,480
177,3240,1,468,False,2.679744243621826,2,40,450,230,210
989,3082,1,188,False,20.072594165802002,2,140,30,290,150
924,2926,1,188,False,2.475661039352417,1,230,270,380,450
963,2926,1,188,False,20.074519395828247,2,80,50,450,90
839,2811,1,188,False,20.081802129745483,0,50,440,480,40
1682,2775,1,1606,False,2.4823713302612305,1,30,370,430,30
52,2701,1,468,False,2.5553793907165527,1,110,450,340,40
