id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
140,1873,1,876,20.10623836517334,0,399,73,208,100
211,1873,1,1837,20.102940559387207,0,177,443,302,76
248,1873,1,1651,20.101213455200195,1,297,387,167,449
871,1873,1,479,20.069804191589355,0,101,480,267,193
929,1873,1,169,20.067009449005127,0,38,226,213,183
1010,1873,1,1355,20.06274676322937,0,188,231,388,210
55,1872,1,521,20.113434553146362,2,141,313,203,321
1668,1872,1,374,20.030266523361206,0,176,235,135,125
1367,1868,1,1368,20.04535984992981,0,298,293,292,299
52,978,1,521,20.113582849502563,1,188,162,435,461
501,973,1,1684,20.08875870704651,2,314,41,373,478
503,972,1,1684,20.088672161102295,2,165,414,195,40
518,968,1,1684,20.08797550201416,2,164,421,191,218
1178,967,1,1070,20.05475950241089,1,275,425,37,272
570,964,1,1840,20.0850989818573,0,325,448,44,65
950,964,1,506,20.065993309020996,2,459,339,271,376
972,963,1,848,20.06497049331665,2,368,155,242,176
1248,963,1,1869,20.051040172576904,0,400,462,150,172
48,962,1,521,20.113785982131958,1,203,108,452,387
514,962,1,1684,20.088173627853394,1,308,420,465,467
578,962,1,1840,20.08473038673401,1,391,450,229,466
969,962,1,848,20.06511378288269,2,283,45,140,193
515,961,1,1684,20.088127613067627,1,21,26,239,197
1168,961,1,1070,20.05523943901062,1,453,409,154,232
1241,961,1,1869,20.051412105560303,0,331,479,255,48
1413,960,1,1995,20.043174028396606,1,327,440,324,209
1,959,1,14,20.118467330932617,1,328,247,207,415
968,958,1,848,20.065160036087036,2,235,479,239,233
978,958,1,848,20.064701557159424,1,180,454,120,308
462,957,1,1757,20.090667486190796,0,409,478,341,38
516,957,1,1684,20.0880765914917,2,133,390,256,285
944,957,1,506,20.066286087036133,1,432,476,409,200
1710,957,1,1033,20.0283420085907,1,293,306,67,72
502,956,1,1684,20.088716983795166,1,69,76,398,211
1081,956,1,1680,20.059303998947144,0,445,435,224,220
1411,956,1,1995,20.043279886245728,0,359,310,61,158
1414,956,1,1995,20.04312753677368,0,183,448,115,65
2,955,1,14,20.118408679962158,0,286,458,305,27
507,955,1,1684,20.088476419448853,1,415,412,453,200
519,955,1,1684,20.08793354034424,1,305,183,307,435
962,955,1,848,20.065463066101074,1,372,273,128,310
1282,955,1,739,20.049410820007324,0,133,58,426,250
1708,955,1,1033,20.0284366607666,1,294,369,180,115
1719,955,1,1033,20.027965784072876,1,326,444,222,143
511,954,1,1684,20.088309288024902,2,144,303,189,193
678,954,1,1485,20.079968690872192,0,447,332,355,50
869,954,1,479,20.069889545440674,0,87,448,192,64
971,954,1,848,20.06501078605652,1,118,33,77,268
1250,954,1,1869,20.050949573516846,0,412,227,247,22
354,953,1,1707,20.095803260803223,0,334,266,220,44
872,953,1,479,20.069754362106323,0,125,433,373,98
898,953,1,1446,20.068475484848022,0,150,449,424,20
949,953,1,506,20.066035270690918,0,156,65,78,386
1095,953,1,1680,20.05868935585022,0,333,456,152,281
1749,953,1,1229,20.026366710662842,0,252,451,353,72
966,952,1,848,20.065287828445435,0,65,59,234,429
1412,952,1,1995,20.043222427368164,0,474,302,95,305
1434,952,1,51,20.041757583618164,0,288,405,270,24
512,951,1,1684,20.088265895843506,1,25,59,262,178
665,951,1,1485,20.08060097694397,1,397,286,196,174
938,951,1,169,20.066580295562744,0,229,383,320,62
1009,951,1,1355,20.062795400619507,0,165,52,423,361
1364,951,1,1368,20.04549551010132,0,322,423,423,78
1665,951,1,374,20.030452251434326,0,448,474,180,339
58,950,1,521,20.113313913345337,0,453,149,363,435
431,950,1,886,20.09213900566101,0,76,121,447,77
563,950,1,1840,20.085419178009033,0,401,452,353,59
640,950,1,843,20.08175778388977,0,50,480,207,155
1801,950,1,369,20.023909091949463,1,461,271,111,363
17,949,1,14,20.115323066711426,0,167,465,89,279
53,949,1,521,20.113540410995483,0,180,69,87,332
355,949,1,1707,20.095754623413086,2,373,293,195,288
662,949,1,1485,20.080729484558105,1,378,203,163,33
934,949,1,169,20.06675696372986,0,238,304,421,60
939,949,1,169,20.066534996032715,0,28,383,227,250
941,949,1,506,20.06645369529724,0,194,330,211,40
970,949,1,848,20.065065383911133,1,396,216,234,216
1184,949,1,1671,20.054485321044922,0,357,119,143,353
1188,949,1,1671,20.054302215576172,0,323,199,49,226
1293,949,1,739,20.048906326293945,0,261,465,75,187
1320,949,1,1036,20.047605276107788,0,288,367,431,100
54,948,1,521,20.113481283187866,1,250,267,342,339
121,948,1,876,20.107142210006714,0,453,180,211,307
204,948,1,1837,20.103260278701782,0,327,350,94,257
965,948,1,848,20.065330743789673,0,20,136,268,447
1511,948,1,1919,20.038100481033325,0,202,306,270,48
1822,948,1,662,20.022903203964233,0,466,57,187,383
1900,948,1,1226,20.01885151863098,0,228,154,252,435
165,947,1,1742,20.105095624923706,0,431,22,472,350
474,947,1,1757,20.09005618095398,1,155,288,242,210
547,947,1,720,20.086192846298218,0,400,407,22,425
580,947,1,1840,20.084609270095825,0,315,368,238,95
870,947,1,479,20.069844245910645,0,313,474,76,57
892,947,1,1446,20.068782567977905,0,321,195,347,414
935,947,1,169,20.066712141036987,0,225,421,180,84
967,947,1,848,20.065208435058594,0,37,145,178,402
1166,947,1,1070,20.05532693862915,0,91,308,202,216
1312,947,1,1036,20.048014879226685,0,169,229,362,463
1664,947,1,374,20.03049874305725,0,344,284,223,164
1826,947,1,662,20.022705554962158,0,58,366,161,120
