id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
61,194376,11,246,20.17414617538452,0,350,418,280,370
95,194376,11,2,20.172654628753662,1,286,226,246,396
384,194376,11,1186,20.15514087677002,0,476,435,405,353
410,194376,11,1268,20.15298867225647,0,90,416,20,337
428,194376,11,1430,20.151973724365234,0,197,457,126,259
478,194376,11,564,20.149423122406006,0,236,314,170,236
551,194376,11,1082,20.144579887390137,0,208,466,127,464
697,194376,11,1917,20.136189460754395,0,480,136,414,27
886,194376,11,1870,20.1260027885437,0,260,446,188,231
929,194376,11,784,20.124131441116333,0,130,308,55,132
1064,194376,11,1800,20.11372184753418,0,398,333,331,135
1170,194376,11,841,20.10796809196472,0,351,250,270,119
1204,194376,11,1280,20.105178594589233,0,433,426,356,101
1225,194376,11,1348,20.10366702079773,0,362,40,295,41
1354,194376,11,1103,20.09651017189026,0,284,362,217,113
1363,194376,11,1726,20.096040964126587,0,185,426,110,63
1503,194376,11,1059,20.08792757987976,0,137,378,64,162
1719,194376,11,1044,20.076767921447754,1,444,121,367,443
1721,194376,11,1737,20.076672792434692,0,338,111,262,29
1807,194376,11,43,20.071032285690308,0,305,384,233,357
1948,194376,11,772,20.030134916305542,0,412,214,337,58
1893,8001,11,545,20.033412218093872,1,361,27,52,440
1481,7626,11,241,20.089760065078735,3,220,88,68,248
799,6555,11,423,20.12984848022461,1,384,68,40,424
1130,6216,11,667,20.11048674583435,2,329,126,242,329
1050,6105,11,987,4.393741846084595,3,206,23,175,135
1651,5671,11,528,20.079638242721558,1,437,59,24,442
411,5565,11,1268,20.152923107147217,1,203,49,25,423
263,5460,11,914,20.161720275878906,1,397,136,33,479
1702,5356,11,1044,20.07747769355774,1,314,92,165,419
1909,5356,11,678,20.03218984603882,1,328,65,126,442
336,5253,11,873,20.158049821853638,2,260,216,128,433
1963,5253,11,881,20.02942657470703,1,375,113,52,419
1873,5151,11,485,20.034355878829956,1,364,196,99,417
1896,5151,11,545,20.033283233642578,1,300,83,120,452
603,4950,11,511,20.142350673675537,1,179,25,52,385
1931,4950,11,697,20.03097105026245,1,403,75,143,426
1542,4560,11,1342,20.085808038711548,1,308,99,65,317
58,4465,11,245,20.17762851715088,1,324,31,39,355
405,4465,11,1268,20.153287410736084,2,300,42,279,287
598,4465,11,204,20.142555236816406,1,188,41,66,447
1003,4371,11,602,20.117536306381226,1,394,52,200,410
231,4278,11,186,20.1631817817688,2,329,200,290,205
1218,4095,11,1280,20.104180574417114,2,224,42,192,165
635,3916,11,391,20.140865564346313,1,256,197,37,361
752,3916,11,1591,20.132099628448486,1,345,180,78,457
845,3916,11,1261,20.12787103652954,1,414,28,235,449
1646,3916,11,528,20.0798122882843,1,399,137,87,467
502,3828,11,843,20.146682500839233,2,117,27,50,388
766,3741,11,1442,20.131429433822632,1,352,306,160,463
1394,3741,11,666,20.094178438186646,2,219,115,159,166
1060,3655,11,987,20.114057779312134,2,211,159,218,368
1782,3570,11,776,20.07304573059082,3,73,204,459,111
771,3486,11,1442,20.131166458129883,1,464,163,151,437
1309,3321,11,1924,20.098984718322754,1,400,86,100,463
1428,3321,11,1663,20.092766523361206,1,394,171,143,429
1710,3321,11,1044,20.0771484375,1,409,139,63,455
1921,3240,11,697,20.031426668167114,1,269,228,94,461
171,3081,11,955,3.2075605392456055,2,476,194,432,460
492,3081,11,644,20.148226022720337,1,159,190,110,370
105,3003,11,1008,20.171340227127075,1,231,57,107,249
1460,3003,11,939,20.09139609336853,1,390,140,195,435
1973,3003,11,881,20.02896547317505,1,172,144,85,411
3,2926,11,938,20.18517255783081,1,280,237,79,452
577,2926,11,273,20.143441438674927,1,266,57,238,417
572,2850,11,273,20.143677949905396,1,256,39,247,479
690,2850,11,1917,20.136553049087524,1,336,34,57,313
1282,2850,11,1618,20.100621938705444,1,272,142,82,312
1706,2850,11,1044,20.077313899993896,1,198,249,82,452
969,2775,11,509,20.11949896812439,1,164,256,66,440
1220,2775,11,1280,20.104032516479492,1,295,222,25,457
5,2701,11,938,20.185012340545654,2,457,49,377,140
328,2701,11,873,20.158430576324463,1,474,36,208,318
605,2701,11,511,20.14226484298706,1,386,51,231,461
759,2701,11,1591,20.13179898262024,1,129,20,67,241
1827,2701,11,112,20.07005023956299,2,454,115,238,334
355,2628,11,1676,20.157177448272705,2,445,279,405,287
1002,2628,11,602,20.117607593536377,0,39,435,474,47
1209,2628,11,1280,20.1048686504364,1,32,196,22,402
142,2556,11,1643,20.168574810028076,2,182,37,50,401
1173,2485,11,841,20.107837200164795,1,167,109,134,291
1599,2485,11,1960,20.082876682281494,3,375,25,301,279
1787,2485,11,776,20.072635412216187,1,433,133,244,453
1983,2415,11,1175,20.028498888015747,1,213,278,122,479
173,2346,11,955,20.166942358016968,1,334,131,99,450
489,2346,11,644,20.1485333442688,1,455,25,146,414
1114,2346,11,337,20.111407041549683,1,413,88,107,355
1339,2346,11,1658,20.09721875190735,1,69,182,59,339
1489,2346,11,241,20.08900022506714,2,308,61,180,282
1517,2346,11,1059,20.086941719055176,1,315,254,211,437
1750,2346,11,1976,3.2605433464050293,1,431,130,371,457
359,2278,11,1676,20.15701985359192,1,279,63,84,428
534,2278,11,889,20.14533281326294,2,108,176,430,180
561,2278,11,273,20.144115447998047,1,412,24,171,255
1894,2278,11,545,20.033371925354004,1,284,111,47,339
40,2145,11,1956,20.178494930267334,0,29,341,480,50
314,2145,11,13,20.159027099609375,1,477,59,357,378
380,2145,11,1790,20.15579581260681,0,116,474,434,34
590,2145,11,204,20.142915725708008,2,391,74,250,220
903,2145,11,460,20.12527561187744,2,150,354,59,445
