id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
505,6670,14,924,False,20.13678526878357,1,460,470,70,80
1196,6670,14,390,False,20.075682163238525,2,250,360,180,330
1586,6670,14,1619,False,20.055174350738525,1,390,440,30,180
1428,5050,14,634,False,20.06329917907715,2,210,150,70,110
1590,4950,14,1619,False,20.054930686950684,2,340,470,270,430
1769,4950,14,1524,False,20.045386791229248,1,450,220,40,90
367,4656,14,682,False,20.144951581954956,1,310,200,30,20
1646,4656,14,912,False,20.051594018936157,1,480,480,20,330
1336,4371,14,622,False,20.068384885787964,1,470,180,50,120
1523,4371,14,1144,False,20.058406114578247,1,380,390,40,170
774,4278,14,24,False,20.099371910095215,1,310,290,50,220
874,4278,14,1964,False,20.093934774398804,1,480,240,50,20
1686,4186,14,527,False,20.049577951431274,1,190,290,30,110
1175,4095,14,1225,False,20.077187061309814,2,390,400,250,400
1411,3916,14,575,False,20.06418228149414,1,470,370,20,180
1755,3828,14,1346,False,20.046079874038696,1,350,330,70,240
1246,3741,14,55,False,20.073007822036743,2,420,150,280,120
1821,3741,14,1143,False,20.04270315170288,1,420,380,20,270
1154,3655,14,152,False,20.078275442123413,2,310,420,270,420
690,3403,14,1821,False,20.126864671707153,1,460,220,20,160
1095,3321,14,1269,False,20.081298112869263,1,390,340,50,200
376,3240,14,682,False,20.14447784423828,1,440,350,60,40
893,3240,14,1835,False,20.092968463897705,1,480,470,120,330
644,3160,14,737,False,20.12940740585327,1,360,330,70,160
1315,3160,14,1707,False,20.06946611404419,1,310,240,40,60
1864,3160,14,1602,False,20.040043354034424,1,420,470,20,440
626,3081,14,665,False,20.130347728729248,1,370,480,30,40
791,2926,14,498,False,2.7493855953216553,1,470,400,90,20
1275,2926,14,1318,False,2.6331589221954346,1,440,430,50,60
886,2850,14,1835,False,20.09334897994995,1,340,430,20,290
921,2850,14,1428,False,2.720379590988159,1,420,460,90,40
725,2775,14,1327,False,20.124474048614502,1,410,470,170,200
1638,2775,14,1726,False,20.052000999450684,1,340,360,100,210
363,2701,14,682,False,20.14514994621277,1,350,440,70,240
957,2628,14,821,False,2.6244282722473145,1,470,360,230,30
1707,2628,14,707,False,20.048495769500732,1,150,410,20,290
1704,2415,14,707,False,20.04864525794983,1,380,370,180,110
382,2346,14,445,False,2.4344234466552734,1,350,430,20,80
1153,2346,14,152,False,20.07832360267639,1,280,150,20,130
1208,2346,14,1101,False,20.075026512145996,1,290,450,40,300
307,2278,14,237,False,20.1480929851532,1,440,400,130,130
532,2278,14,757,False,2.4986119270324707,2,480,360,330,130
564,2278,14,813,False,20.133803129196167,1,370,470,20,240
877,2278,14,1964,False,20.09378743171692,1,440,410,50,340
1394,2278,14,310,False,20.06545114517212,1,400,250,70,120
269,2211,14,474,False,20.150689601898193,1,470,470,210,90
426,2211,14,165,False,20.141892433166504,1,180,430,30,240
873,2211,14,1964,False,20.093985319137573,1,450,340,30,330
895,2211,14,1835,False,20.092873096466064,1,360,350,90,270
967,2211,14,399,False,20.088605403900146,2,470,340,220,260
1692,2211,14,527,False,20.04929280281067,2,290,330,260,300
282,2145,14,219,False,20.149486780166626,1,430,450,250,140
778,2145,14,24,False,20.09916925430298,1,460,480,150,140
1158,2145,14,152,False,20.07808542251587,1,450,380,100,80
1912,2145,14,252,False,20.03752875328064,1,290,460,50,70
698,2080,14,1821,False,2.3249058723449707,1,460,380,240,180
833,2080,14,1104,False,20.09608292579651,1,340,380,50,120
1879,2080,14,1602,False,2.2743263244628906,1,430,430,180,190
1983,2080,14,1456,False,20.03313398361206,1,440,310,60,70
7,2016,14,27,False,20.170372009277344,1,260,280,30,140
686,2016,14,1821,False,2.515551805496216,1,370,470,110,100
1046,2016,14,472,False,2.334104299545288,1,450,270,250,40
1886,2016,14,170,False,2.4164178371429443,1,480,290,100,40
359,1953,14,502,False,2.316315174102783,1,450,400,280,200
566,1953,14,813,False,2.49716854095459,1,400,370,200,40
816,1953,14,1482,False,20.09694814682007,0,30,60,470,280
31,1891,14,1967,False,20.166688203811646,1,340,330,20,260
332,1891,14,56,False,2.293517827987671,1,410,250,30,20
386,1891,14,445,False,20.14399027824402,1,450,420,110,380
