id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
27,4371,13,1268,False,3.834061861038208,2,370,380,190,430
1967,2628,13,1980,False,20.017126321792603,1,470,420,230,470
115,2613,13,1759,False,20.135685682296753,2,330,360,20,410
419,2415,13,1959,False,20.100922346115112,2,320,450,250,80
1648,2415,13,343,False,3.1671507358551025,1,120,460,70,90
834,2395,13,1247,False,20.07749056816101,2,360,390,50,440
1388,2211,13,1582,False,3.060661792755127,1,470,50,80,50
1277,1953,13,1947,False,20.0539128780365,1,470,480,460,170
1263,1936,13,1947,False,20.05465865135193,1,450,400,30,410
585,1913,13,1374,False,4.2528815269470215,3,360,470,400,460
176,1891,13,1079,False,2.5959880352020264,1,470,190,150,250
1066,1891,13,614,False,2.5716021060943604,3,290,260,270,130
366,1830,13,878,False,20.103668451309204,1,370,400,310,230
474,1830,13,1896,False,2.6559531688690186,1,400,270,110,320
219,1827,13,302,False,20.130241870880127,2,270,460,100,470
237,1771,13,1164,False,3.3299789428710938,2,60,390,90,180
56,1770,13,424,False,20.13891863822937,2,410,230,260,250
502,1740,13,1971,False,4.634001731872559,2,380,300,20,380
682,1711,13,1050,False,20.08583378791809,1,400,420,340,170
445,1674,13,1600,False,20.099616765975952,2,310,130,240,70
341,1653,13,753,False,20.104905128479004,1,350,340,300,150
165,1486,13,1079,False,20.133069276809692,2,420,390,390,190
430,1485,13,63,False,20.1003315448761,1,310,440,270,120
493,1462,13,327,False,20.096691846847534,2,170,470,240,430
264,1452,13,1075,False,20.127369165420532,1,390,460,430,70
924,1441,13,1629,False,20.072941064834595,1,450,190,70,230
757,1439,13,1899,False,20.081498622894287,1,280,410,420,90
226,1431,13,1164,False,20.12985324859619,2,400,340,330,350
813,1431,13,985,False,20.07861042022705,2,460,470,450,420
1266,1400,13,1947,False,20.05450129508972,2,80,410,130,440
848,1384,13,1262,False,3.2279746532440186,1,100,430,130,30
665,1381,13,71,False,20.086737871170044,1,410,480,50,480
737,1378,13,1598,False,3.4352567195892334,2,390,40,90,90
13,1326,13,460,False,20.14726948738098,1,210,450,180,140
1821,1275,13,1915,False,2.300654411315918,1,230,340,50,360
145,1271,13,1190,False,3.2169926166534424,2,150,150,200,70
1327,1267,13,453,False,20.051382064819336,1,420,360,250,390
171,1265,13,1079,False,20.132731676101685,2,270,250,410,280
24,1246,13,1268,False,20.143852949142456,1,250,420,310,470
498,1246,13,327,False,20.096432209014893,1,170,480,130,110
1482,1231,13,1130,False,20.042871475219727,1,210,320,150,40
1104,1225,13,1231,False,20.063295125961304,0,470,20,30,90
1354,1225,13,937,False,2.5305981636047363,1,390,400,320,20
1964,1225,13,1980,False,20.017268419265747,1,370,360,230,400
1835,1176,13,1915,False,20.02389693260193,1,300,480,290,210
1745,1173,13,1235,False,20.028922080993652,1,290,230,60,230
1428,1155,13,431,False,20.045668601989746,1,480,330,80,350
821,1154,13,1247,False,20.078158855438232,2,350,270,140,290
399,1138,13,1887,False,20.101933002471924,1,460,440,20,470
295,1134,13,1679,False,20.107330322265625,1,380,470,390,260
125,1128,13,153,False,2.2952747344970703,1,60,130,60,40
317,1128,13,1748,False,2.2385826110839844,1,440,50,250,130
