id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
298,4753,10,800,4.3679726123809814,2,180,270,30,440
1404,4245,10,656,6.248753786087036,4,50,170,210,200
510,3655,10,1684,4.2674901485443115,1,100,320,90,470
1491,3478,10,501,20.052523612976074,2,130,180,40,350
1487,3240,10,501,20.052725076675415,1,470,240,60,400
1157,2851,10,1934,20.094017267227173,2,130,150,70,280
1773,2796,10,1364,4.279151439666748,2,420,150,140,260
717,2556,10,1127,20.118905544281006,2,470,400,40,420
1610,2513,10,418,3.47833251953125,2,290,40,240,60
1601,2494,10,418,20.046525955200195,3,470,150,440,170
172,2485,10,1305,20.148696899414062,1,140,350,90,470
643,2485,10,53,20.1233127117157,1,170,310,50,470
951,2485,10,1908,20.104991674423218,1,300,180,60,310
1524,2485,10,756,3.620931386947632,1,110,200,60,360
474,2437,10,926,20.132044076919556,2,340,40,210,40
1706,2421,10,1044,20.041276693344116,2,460,170,290,230
1249,2331,10,778,3.8933920860290527,2,430,150,190,240
441,2278,10,491,2.916442394256592,2,430,160,350,210
1839,2278,10,1666,3.2008109092712402,2,220,160,180,260
376,2211,10,956,2.979569911956787,1,420,80,20,130
920,2211,10,1607,3.2638087272644043,1,420,170,20,170
71,2204,10,1071,20.154070138931274,2,470,140,40,170
235,2145,10,1638,20.14547038078308,1,430,260,20,430
1483,2117,10,501,20.052919387817383,1,460,210,30,360
1222,2001,10,680,20.090688943862915,1,480,30,160,80
1870,1961,10,188,20.03241515159607,3,90,100,250,130
3,1950,10,168,20.161471605300903,1,360,80,20,230
1227,1924,10,680,20.09044361114502,3,90,100,220,110
940,1891,10,1835,20.10559630393982,1,460,240,80,280
1352,1891,10,107,3.604496955871582,2,430,50,120,90
1637,1891,10,750,20.044713258743286,1,200,330,50,480
1248,1885,10,778,20.089369773864746,1,450,80,30,230
849,1875,10,394,20.111347913742065,2,390,180,40,200
505,1830,10,1684,3.1322193145751953,1,420,270,50,330
475,1822,10,926,20.131993293762207,2,170,200,290,240
963,1806,10,66,3.4589309692382812,1,450,200,50,280
1314,1744,10,1043,20.085949897766113,2,300,70,400,70
201,1726,10,1912,20.147197246551514,1,60,120,100,270
216,1711,10,1912,20.146427154541016,1,460,80,110,200
1112,1711,10,1578,3.5919225215911865,1,110,30,80,140
1990,1711,10,1328,20.026207208633423,1,230,200,40,340
671,1710,10,251,20.12185502052307,1,180,150,70,290
1458,1676,10,353,3.6005027294158936,1,370,140,70,270
455,1653,10,491,2.947338342666626,2,430,20,130,70
809,1653,10,245,20.113805294036865,1,450,70,30,120
1306,1653,10,1043,20.08636713027954,1,260,420,20,440
187,1596,10,583,20.1479229927063,1,310,190,40,310
1810,1596,10,1653,20.036006212234497,2,220,180,340,180
328,1588,10,1,20.140031099319458,2,30,200,100,300
1723,1578,10,1248,4.371382713317871,2,140,160,150,290
1950,1551,10,1001,20.028249263763428,2,420,360,210,410
343,1546,10,42,3.2379298210144043,1,120,140,150,260
1189,1540,10,388,20.092382431030273,1,230,150,40,260
1620,1507,10,418,3.2855114936828613,2,170,320,60,360
486,1485,10,1222,2.7949888706207275,1,250,330,30,480
873,1485,10,982,20.10982584953308,1,360,80,130,210
1080,1485,10,1421,20.098435640335083,2,480,150,230,170
1550,1485,10,1494,2.8176181316375732,1,260,350,240,440
1757,1485,10,1257,2.4746110439300537,1,450,260,80,410
1353,1472,10,107,20.083550453186035,3,230,30,360,40
1408,1428,10,656,20.056748151779175,1,390,70,150,150
824,1399,10,375,3.2692110538482666,2,100,320,160,430
32,1379,10,904,3.594583034515381,1,100,30,110,140
1276,1378,10,922,20.087886810302734,1,150,250,100,320
1824,1378,10,1666,2.2484536170959473,2,330,240,350,240
203,1352,10,1912,20.147106170654297,1,180,300,120,420
206,1338,10,1912,20.14695644378662,1,330,120,80,250
1908,1335,10,455,3.3711040019989014,2,400,260,20,300
247,1326,10,25,20.144285678863525,1,470,120,140,210
422,1326,10,1533,20.135123252868652,1,140,350,80,440
521,1326,10,464,20.129559755325317,1,390,180,150,220
21,1275,10,904,2.47652530670166,1,320,330,20,470
829,1275,10,375,20.112778902053833,1,420,280,120,410
734,1269,10,1381,2.8312454223632812,1,460,320,150,390
1171,1264,10,6,3.612252712249756,1,400,150,80,150
636,1261,10,1202,3.6139700412750244,2,440,210,130,230
599,1241,10,975,20.125545978546143,3,240,70,400,110
679,1225,10,251,2.420346736907959,1,310,180,30,190
1298,1225,10,969,3.371696949005127,1,150,110,130,230
1936,1225,10,894,20.028980255126953,1,290,210,140,330
1271,1203,10,922,20.088175058364868,1,450,30,190,120
787,1201,10,91,20.114879608154297,2,440,50,120,50
329,1177,10,1,3.5113415718078613,2,310,40,160,160
1960,1177,10,1001,20.027725219726562,1,40,340,50,460
1102,1176,10,1578,20.09727668762207,1,420,470,80,470
1526,1176,10,756,2.6281070709228516,1,290,200,120,320
1236,1171,10,680,3.2747273445129395,2,210,20,100,30
645,1158,10,53,2.9682066440582275,1,340,260,90,360
219,1149,10,1912,3.655174970626831,1,20,170,80,300
1930,1147,10,894,20.029277801513672,1,30,140,140,270
695,1128,10,752,2.493797540664673,1,400,260,90,390
699,1128,10,752,2.394697666168213,1,420,310,20,310
1136,1128,10,1829,20.095114707946777,1,240,140,160,260
1336,1128,10,1841,20.08482050895691,1,110,270,110,390
1595,1128,10,384,2.699003219604492,1,450,90,120,120
1598,1128,10,384,2.0854692459106445,0,30,30,480,350
550,1107,10,635,20.128042697906494,2,290,50,270,60
615,1101,10,1149,20.12471890449524,1,480,160,130,200
929,1092,10,1835,20.106148719787598,2,370,380,150,410
282,1081,10,800,2.3386833667755127,1,300,200,140,280
