id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
320,264654,6,1600,17.216519832611084,0,468,466,58,81
1826,255273,6,441,17.067943334579468,1,452,421,303,422
752,237705,6,1535,16.98871874809265,0,435,155,32,453
818,237705,6,475,17.16456151008606,0,473,78,95,402
1066,231540,6,138,17.147506713867188,0,464,31,96,355
440,228173,6,1119,17.105812788009644,0,462,385,35,67
353,226801,6,1301,16.975103855133057,0,409,114,37,429
1534,213558,6,1626,17.130573272705078,0,478,440,73,122
1221,200055,6,541,17.03717064857483,0,324,478,46,53
521,200028,6,817,16.805989742279053,0,400,123,40,407
1804,197506,6,737,16.75242519378662,0,401,131,45,416
382,195651,6,900,17.208533763885498,0,440,443,101,89
1931,193131,6,1954,17.044551849365234,0,475,59,99,315
1046,190062,6,1735,17.11358094215393,0,335,462,73,39
1888,189447,6,1003,17.107123851776123,0,386,446,87,60
1628,188219,6,835,17.160700798034668,0,442,479,115,122
1261,176147,6,1148,17.047433853149414,0,473,341,67,86
1911,175556,6,1286,17.030168533325195,0,434,409,70,111
391,168490,6,900,16.93434762954712,0,404,139,84,414
1357,168490,6,1261,16.482709407806396,0,432,132,47,342
135,167356,6,785,16.856324195861816,0,426,435,38,174
171,165600,6,915,16.84300661087036,0,432,24,76,254
960,163905,6,865,17.01929545402527,0,470,421,67,183
676,163878,6,90,17.180673122406006,1,402,451,98,448
345,163306,6,1301,16.60926055908203,0,411,90,60,321
774,160488,6,1308,17.175411701202393,1,460,433,339,425
1979,156547,6,280,17.111708879470825,0,475,438,177,108
8,155961,6,1344,16.848106145858765,0,456,117,82,311
1336,154873,6,358,16.773398876190186,0,398,480,45,207
369,154846,6,1312,16.861010313034058,0,410,57,88,303
797,154846,6,973,16.15986204147339,0,375,254,25,474
978,154317,6,1016,16.96723175048828,0,243,479,71,26
447,153207,6,352,17.092459201812744,0,420,352,99,52
1447,152076,6,1146,16.301604986190796,0,441,245,51,418
350,151551,6,1301,17.015205144882202,0,353,466,167,33
63,150975,6,495,16.30197238922119,0,430,31,45,207
675,150975,6,90,17.08198380470276,0,467,114,128,337
863,149905,6,1271,16.833649396896362,0,382,408,53,120
463,148785,6,189,16.522240161895752,0,429,80,67,275
83,147165,6,1314,16.862698316574097,1,412,368,51,368
1846,145018,6,1252,16.982530117034912,0,346,440,84,93
1591,143916,6,971,16.256244659423828,0,389,41,58,260
768,143402,6,1308,16.495798349380493,0,422,358,34,140
