id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
1596,26,18,49,0.9162149429321289,2,291,180,296,335
9,15,18,107,0.9047343730926514,1,151,87,152,138
93,13,18,241,0.8230681419372559,1,125,69,128,203
211,33,18,404,0.9419124126434326,1,462,106,467,440
222,31,18,522,1.0210156440734863,1,138,61,131,380
292,33,18,809,1.0319786071777344,1,22,24,31,361
311,22,18,883,1.0052227973937988,1,403,210,404,430
521,8,18,1855,0.5490186214447021,1,63,227,59,257
526,8,18,1855,0.7693288326263428,1,168,338,171,424
555,6,18,1905,0.7857444286346436,1,199,311,199,380
663,6,18,3,1.022179365158081,1,232,103,236,171
739,1,18,6,0.8646268844604492,1,139,195,130,204
746,18,18,7,0.9856221675872803,1,264,253,255,300
761,17,18,8,0.8239669799804688,1,386,277,384,452
1010,17,18,20,0.6946330070495605,1,113,302,106,476
1092,23,18,24,0.9041399955749512,1,361,61,358,279
1101,14,18,25,0.6036171913146973,1,78,322,73,429
1110,13,18,25,0.8726933002471924,1,200,38,201,177
1219,4,18,30,0.4419829845428467,1,72,335,74,380
1243,9,18,32,0.7583403587341309,1,108,317,101,412
1268,7,18,33,0.5230958461761475,1,427,27,420,102
1328,18,18,36,0.8278305530548096,1,128,271,122,460
1341,34,18,37,0.9111542701721191,1,457,20,460,361
1422,5,18,41,0.6589803695678711,1,341,102,340,159
1424,4,18,41,0.7165353298187256,1,151,297,153,340
1442,16,18,42,0.7825577259063721,1,386,248,394,416
1452,10,18,42,0.6974079608917236,1,372,206,366,310
1475,17,18,43,0.9913444519042969,1,268,225,274,356
1555,31,18,47,0.9560306072235107,1,141,110,147,423
1561,40,18,48,0.9499223232269287,1,457,46,458,446
1587,18,18,49,0.9835095405578613,1,160,269,169,449
1613,27,18,50,1.018259048461914,1,335,44,340,323
1665,22,18,53,0.7739884853363037,1,126,224,126,444
1747,2,18,57,0.7218372821807861,1,75,257,80,278
1835,37,18,61,1.0109660625457764,1,79,44,76,419
1874,11,18,63,0.7173216342926025,1,138,57,144,87
1897,6,18,64,0.7165641784667969,1,169,318,169,386
1954,31,18,67,0.960456132888794,1,193,119,202,436
1992,33,18,69,0.9588413238525391,1,174,80,174,418
1,13,18,107,1.058732509613037,0,344,208,387,345
2,0,18,107,1.1094727516174316,0,283,91,385,51
3,17,18,107,0.8915541172027588,0,295,468,134,163
4,14,18,107,0.9301877021789551,0,311,84,152,355
5,0,18,107,0.5332496166229248,0,371,301,88,154
6,0,18,107,1.1043624877929688,0,441,196,451,90
7,0,18,107,0.7332205772399902,0,292,332,38,165
8,0,18,107,0.5614261627197266,0,365,404,140,261
10,16,18,107,0.9631073474884033,0,190,196,381,436
11,27,18,107,1.0153303146362305,0,140,85,369,452
12,0,18,107,0.4739718437194824,0,392,257,68,224
13,0,18,107,0.2729010581970215,0,451,308,272,143
14,0,18,107,0.7744317054748535,0,272,467,34,338
15,6,18,107,1.097688913345337,0,377,226,319,77
16,0,18,107,0.3442504405975342,0,432,455,143,161
17,0,18,107,0.6150400638580322,0,257,470,455,422
18,7,18,107,0.7931630611419678,0,232,407,164,160
19,0,18,107,0.37822771072387695,0,44,435,184,243
20,6,18,107,1.0991535186767578,0,388,264,450,316
21,1,18,113,0.9626734256744385,0,156,199,95,251
22,0,18,113,0.27265262603759766,0,460,345,89,199
23,0,18,113,0.8741662502288818,0,211,154,50,35
24,3,18,113,0.7515623569488525,0,188,186,465,334
25,0,18,113,0.30640697479248047,0,79,444,303,254
26,0,18,113,0.3063843250274658,0,57,460,109,292
27,0,18,113,0.5007815361022949,0,119,227,462,260
28,0,18,113,0.8739171028137207,0,213,421,92,314
29,0,18,113,0.4708540439605713,0,399,306,143,258
30,26,18,113,1.0439836978912354,0,196,54,272,333
31,4,18,113,1.059521198272705,0,338,335,302,158
32,0,18,113,0.8737790584564209,0,216,437,170,345
33,3,18,113,0.6119401454925537,0,378,171,357,211
34,0,18,113,0.2697751522064209,0,22,458,336,207
35,33,18,113,0.9595239162445068,0,28,106,74,440
36,0,18,113,0.8080172538757324,0,240,139,429,204
37,0,18,113,0.47060227394104004,0,394,244,66,303
38,0,18,113,0.37508559226989746,0,426,220,110,230
39,0,18,113,0.6371231079101562,0,334,476,438,208
40,20,18,113,0.9959812164306641,0,199,130,348,385
41,0,18,182,0.6615338325500488,0,177,154,349,147
42,0,18,182,0.68497633934021,0,313,76,137,185
43,24,18,182,0.913740873336792,0,72,26,120,280
44,0,18,182,0.3749103546142578,0,421,418,66,417
45,0,18,182,0.9689841270446777,0,286,386,338,333
46,0,18,182,0.7895703315734863,0,231,91,260,34
47,21,18,182,1.089752435684204,0,127,90,62,345
48,0,18,182,0.5001094341278076,0,384,372,205,164
49,0,18,182,0.5000803470611572,0,31,385,451,97
50,13,18,182,0.9688136577606201,0,233,128,281,268
51,0,18,182,0.5000400543212891,0,384,338,136,236
52,0,18,182,0.529151201248169,0,121,376,374,364
53,0,18,182,0.43940043449401855,0,44,408,460,137
54,0,18,182,1.0109317302703857,0,243,275,252,142
55,0,18,182,0.2692399024963379,0,452,408,282,92
56,0,18,182,0.611161470413208,0,349,410,131,125
57,13,18,182,0.8868839740753174,0,331,254,313,394
58,0,18,182,0.770280122756958,0,190,385,375,150
59,0,18,182,1.010732889175415,0,232,304,378,72
60,0,18,182,0.37447118759155273,0,75,443,107,200
61,0,18,187,0.3744502067565918,0,423,461,41,407
62,21,18,187,1.0793089866638184,0,166,84,146,310
