id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
868,520,19,5,20.068761110305786,3,152,29,152,60
1013,517,19,13,20.062384605407715,3,238,51,215,217
1113,538,19,18,20.057600498199463,3,323,382,328,35
1290,35,19,27,1.770538330078125,3,229,250,220,291
1673,29,19,46,1.1108152866363525,3,159,45,89,133
121,50,19,311,1.9847478866577148,2,431,204,416,324
215,58,19,663,1.9984471797943115,2,286,285,237,448
259,70,19,746,2.5599842071533203,2,224,272,230,181
270,56,19,761,2.2645857334136963,2,454,83,372,214
419,75,19,1268,2.3183281421661377,2,346,172,355,237
465,61,19,1422,2.4149014949798584,2,414,23,412,269
778,34,19,1992,2.205549716949463,2,439,53,411,141
796,537,19,1,20.07232642173767,2,181,159,127,258
810,529,19,2,20.071696996688843,2,204,108,166,302
1085,517,19,17,20.058851957321167,2,298,267,239,340
1118,35,19,18,2.046635150909424,2,254,179,263,63
1164,67,19,21,2.2901980876922607,2,466,99,460,460
1384,530,19,32,20.04523205757141,2,256,147,204,398
1386,74,19,32,3.229391098022461,2,303,406,296,28
1449,508,19,35,20.042343378067017,2,176,101,97,178
1538,516,19,39,20.038012742996216,2,91,110,89,68
1655,520,19,45,20.032955169677734,2,309,88,295,274
1657,538,19,45,20.032875537872314,2,367,22,241,287
1716,48,19,48,2.368380069732666,2,299,279,175,443
1725,67,19,49,2.3876123428344727,2,251,172,192,299
1730,527,19,49,20.029261112213135,2,420,116,347,228
1745,549,19,50,20.02859401702881,2,418,430,419,54
1758,530,19,50,20.028003215789795,2,206,372,214,73
1909,533,19,58,20.021373510360718,2,391,84,276,362
1948,533,19,60,20.019205331802368,2,178,368,177,21
7,19,19,1596,1.1560943126678467,1,449,142,454,333
19,505,19,1596,20.134299516677856,1,102,260,104,133
30,532,19,9,20.131069660186768,1,157,46,56,462
31,35,19,9,2.0698254108428955,1,409,152,305,309
40,27,19,9,1.4369957447052002,1,437,309,445,352
50,18,19,93,2.007824659347534,1,289,386,298,447
53,18,19,93,0.9357898235321045,1,260,173,238,194
66,52,19,211,2.994428873062134,1,267,116,156,431
71,62,19,211,2.149077892303467,1,312,183,213,403
87,46,19,222,1.8378942012786865,1,321,265,307,422
88,31,19,222,1.3819100856781006,1,178,141,167,250
108,526,19,292,20.127516269683838,1,141,170,49,391
110,501,19,292,20.127440690994263,1,155,21,154,74
116,46,19,292,1.9849143028259277,1,326,211,290,355
122,504,19,311,20.126863956451416,1,171,120,126,174
148,71,19,521,2.3678808212280273,1,258,206,170,449
154,21,19,521,1.5076510906219482,1,374,431,379,335
162,519,19,526,20.121821880340576,1,372,323,373,455
170,2,19,526,1.085374116897583,1,281,165,286,141
182,43,19,555,2.6594817638397217,1,388,53,238,340
201,523,19,663,20.12008571624756,1,164,154,64,320
205,517,19,663,20.119901657104492,1,205,136,108,350
209,88,19,663,2.542196035385132,1,200,116,114,479
211,84,19,663,2.832091808319092,1,380,60,239,474
232,19,19,739,1.5049688816070557,1,94,81,96,182
245,511,19,746,20.118120431900024,1,174,252,79,355
248,76,19,746,3.041715145111084,1,399,103,278,475
257,521,19,746,20.117598295211792,1,358,38,279,403
274,527,19,761,20.116846799850464,1,263,144,206,444
283,16,19,1010,2.16384220123291,1,275,243,258,391
293,508,19,1010,20.116005897521973,1,335,60,252,257
294,512,19,1010,20.115960121154785,1,132,114,113,385
295,524,19,1010,20.11592411994934,1,96,468,99,100
298,43,19,1010,1.9127445220947266,1,219,41,199,300
307,997,19,1092,20.1153826713562,1,150,68,108,461
314,44,19,1092,1.761181116104126,1,57,224,32,382
325,515,19,1101,20.114603519439697,1,83,466,89,252
328,22,19,1101,1.6002781391143799,1,402,157,341,236
331,36,19,1101,1.576575517654419,1,407,248,385,351
343,21,19,1110,2.055365562438965,1,322,126,243,257
350,510,19,1110,20.113538026809692,1,367,360,330,440
353,515,19,1110,20.11341905593872,1,447,328,398,384
375,86,19,1219,2.76772403717041,1,397,35,242,428
379,509,19,1219,20.11180305480957,1,246,347,243,293
395,522,19,1243,20.11107611656189,1,393,222,277,360
396,509,19,1243,20.11104130744934,1,199,71,160,241
408,517,19,1268,20.110539197921753,1,31,454,40,429
421,13,19,1328,0.7515294551849365,1,250,47,247,121
426,515,19,1328,20.109729051589966,1,73,111,55,278
430,45,19,1328,1.8864874839782715,1,314,234,286,383
432,514,19,1328,20.109448432922363,1,299,156,229,241
439,499,19,1328,20.10915994644165,1,106,437,107,392
445,30,19,1341,1.3667724132537842,1,445,179,411,397
453,507,19,1341,20.108525276184082,1,290,78,253,184
467,70,19,1422,2.1569595336914062,1,260,296,161,473
480,511,19,1422,20.107346057891846,1,185,373,105,473
497,15,19,1424,1.0142650604248047,1,451,81,437,164
517,504,19,1442,20.105700254440308,1,258,345,225,389
526,85,19,1452,2.8006861209869385,1,172,75,109,470
531,25,19,1452,2.29453706741333,1,452,273,334,406
552,27,19,1475,2.3332228660583496,1,258,316,236,452
563,516,19,1555,20.103657007217407,1,259,241,143,418
575,508,19,1555,20.103108882904053,1,82,454,89,388
583,536,19,1561,20.10228681564331,1,297,82,230,433
584,521,19,1561,20.102246046066284,1,263,30,227,459
589,514,19,1561,20.102020025253296,1,139,233,48,430
611,523,19,1587,20.080688953399658,1,49,175,58,464
627,37,19,1613,1.4959967136383057,1,453,271,419,366
629,515,19,1613,20.079861402511597,1,145,143,20,300
649,93,19,1665,2.6022543907165527,1,212,43,42,424
