id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
720,1835,12,1795,2.575413942337036,0,50,40,450,480
1441,1380,12,15,2.224416732788086,0,130,50,460,480
971,1280,12,379,2.3012750148773193,1,90,20,310,20
1300,1226,12,82,2.012127637863159,0,140,30,480,420
1409,1137,12,855,2.3964760303497314,0,30,160,430,470
996,1130,12,717,2.0980310440063477,0,100,60,460,410
57,1114,12,294,20.136592864990234,0,30,60,350,440
1465,1090,12,354,2.3688085079193115,0,130,60,430,460
762,1067,12,388,20.098239183425903,0,50,20,310,440
788,1067,12,1685,20.0967857837677,0,40,40,280,480
1314,1023,12,1434,20.06806254386902,0,40,120,360,480
1828,951,12,1201,2.062544584274292,0,40,100,450,360
18,946,12,1900,1.8967583179473877,0,30,350,460,110
157,946,12,1462,1.8607063293457031,0,40,90,470,200
296,946,12,1621,1.9053246974945068,0,20,360,450,50
750,946,12,722,1.860748052597046,0,30,480,460,100
772,946,12,388,20.09761333465576,0,20,310,450,240
1120,946,12,1268,1.7929375171661377,0,50,270,480,390
383,936,12,802,20.119438648223877,0,40,60,400,360
1176,936,12,1664,20.0751314163208,0,20,40,310,410
1781,916,12,1141,20.043461084365845,0,20,250,440,280
1096,906,12,723,1.9442336559295654,0,30,70,450,260
12,903,12,1900,20.143939971923828,0,20,170,440,100
358,903,12,89,1.9028968811035156,0,40,250,460,450
643,903,12,1081,1.8902697563171387,0,20,360,440,30
1209,903,12,1853,20.07347798347473,0,50,220,470,140
992,899,12,717,20.085023403167725,0,40,70,300,460
1407,862,12,855,1.8571562767028809,0,160,40,470,370
319,861,12,244,1.8276031017303467,0,50,200,460,230
685,861,12,955,20.10265588760376,0,20,320,430,190
1066,861,12,247,1.7680740356445312,0,60,400,470,270
1395,861,12,863,1.7548820972442627,0,60,220,470,240
749,852,12,722,20.098891735076904,0,120,30,310,470
1435,829,12,1026,2.192302942276001,0,70,120,430,400
676,824,12,859,2.0142922401428223,0,20,90,420,210
394,821,12,802,20.11877465248108,0,80,60,480,70
927,821,12,1126,1.8521349430084229,0,50,260,450,440
196,820,12,424,1.83290433883667,0,50,110,450,200
520,820,12,473,20.11130452156067,0,50,450,450,430
1602,820,12,272,1.719524621963501,1,70,270,470,270
1812,820,12,611,1.8149840831756592,0,30,470,430,70
1982,820,12,1055,1.703341007232666,0,70,130,470,280
1004,813,12,1043,20.08437943458557,0,30,60,410,310
1099,813,12,723,20.07949662208557,0,30,190,400,450
336,781,12,493,1.7998380661010742,0,130,70,480,350
826,781,12,1138,1.7788150310516357,0,220,100,480,470
301,780,12,244,1.717970371246338,0,90,220,480,30
585,780,12,864,1.761763095855713,0,70,70,460,250
587,780,12,864,1.7887835502624512,0,60,430,450,460
976,780,12,379,1.6891391277313232,0,90,270,480,160
1185,780,12,1722,1.7634384632110596,0,60,380,450,210
1510,780,12,226,20.05776333808899,0,30,330,420,200
820,773,12,840,20.095149755477905,0,70,30,370,340
642,743,12,1081,1.890315294265747,0,140,20,460,320
71,741,12,575,20.13591241836548,0,30,150,410,140
499,741,12,437,20.112498998641968,0,70,400,450,380
755,741,12,722,1.885427713394165,0,20,370,400,60
823,741,12,1138,1.7243199348449707,0,80,440,460,130
895,741,12,285,20.090458154678345,0,70,140,450,120
930,741,12,1126,1.7188575267791748,0,80,400,460,260
1400,741,12,863,1.727529764175415,0,80,90,460,280
1548,741,12,1717,1.7757501602172852,0,50,450,430,230
591,736,12,864,20.107513427734375,0,60,100,330,440
1589,712,12,736,2.0736656188964844,0,60,100,430,330
1892,706,12,296,20.036344528198242,0,20,280,390,310
802,704,12,840,20.09609079360962,0,70,100,390,380
125,703,12,777,20.13320231437683,0,30,290,400,120
178,703,12,492,20.130520820617676,0,80,390,450,350
359,703,12,89,1.7440598011016846,0,80,40,450,120
426,703,12,1470,20.117034673690796,0,60,450,430,350
431,703,12,1470,1.652137041091919,0,110,160,480,320
596,703,12,864,1.7055704593658447,0,90,310,460,50
1171,703,12,1664,20.075363159179688,0,30,420,400,280
1243,703,12,1051,20.071741104125977,0,30,180,400,170
1634,703,12,887,20.0509831905365,0,40,160,410,20
1666,703,12,1850,1.6026897430419922,0,110,330,480,120
1237,690,12,1926,20.072037935256958,0,20,60,380,170
164,681,12,492,20.131231546401978,0,30,90,390,150
506,678,12,473,2.2289652824401855,0,250,20,420,450
207,666,12,1397,2.3653149604797363,1,20,290,380,290
238,666,12,1818,1.691148281097412,0,100,440,460,170
716,666,12,1795,20.100548267364502,0,90,140,450,120
1088,666,12,723,1.5943663120269775,0,120,240,480,260
1343,666,12,383,1.5845942497253418,0,120,270,480,130
1648,666,12,1012,20.050292491912842,0,80,200,440,130
1972,666,12,998,1.5904626846313477,0,110,360,470,480
861,663,12,1111,20.092439889907837,0,70,200,400,460
994,659,12,717,20.08491349220276,0,20,170,370,340
1612,659,12,272,20.052047967910767,0,40,130,390,300
464,636,12,850,1.9974009990692139,0,100,220,440,470
644,633,12,1081,20.10476279258728,0,80,110,390,380
1179,632,12,1664,1.7902069091796875,0,90,270,440,440
1290,632,12,82,1.7859961986541748,0,210,110,460,450
1,630,12,1900,20.14454436302185,0,40,300,390,230
97,630,12,1667,20.13455867767334,0,110,260,460,220
335,630,12,493,1.6561408042907715,0,110,380,460,440
1032,630,12,1865,20.082878828048706,0,100,190,450,150
1657,630,12,1012,20.049832105636597,0,20,470,370,350
239,628,12,1818,20.127359628677368,0,150,120,370,480
1528,628,12,1427,20.056859016418457,0,30,180,340,450
