id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
10,1395,3,277,20.132227182388306,0,387,378,339,475
67,1395,3,1424,20.127291679382324,0,341,137,188,162
417,1395,3,275,20.10827398300171,0,379,283,340,465
483,1395,3,271,20.105316162109375,0,412,97,335,66
508,1395,3,1779,20.104203462600708,0,291,255,399,205
525,1395,3,1940,20.103450059890747,1,222,115,338,326
536,1395,3,1940,20.1029691696167,1,352,98,418,160
543,1395,3,479,20.10265064239502,0,453,53,433,110
549,1395,3,479,20.102396249771118,0,462,183,449,316
688,1395,3,261,20.076202154159546,0,229,245,177,330
690,1395,3,261,20.076106786727905,1,173,27,166,127
713,1395,3,267,20.075079441070557,0,437,59,390,64
1149,1395,3,464,20.054962396621704,0,465,20,435,286
1797,1395,3,467,20.02512812614441,0,244,134,226,316
407,1394,3,275,20.108728647232056,0,298,131,266,99
486,1394,3,271,20.105160236358643,0,270,175,394,157
514,1394,3,1779,20.10395312309265,0,28,144,387,214
516,1394,3,1779,20.103875875473022,1,289,32,206,226
1721,1394,3,1765,20.028422832489014,0,122,30,291,259
1724,1394,3,1765,20.028306245803833,1,221,35,113,299
1736,1394,3,1765,20.02779722213745,0,233,168,299,226
1738,1394,3,1765,20.02769446372986,0,104,145,150,305
1743,1394,3,1771,20.02748441696167,0,183,133,448,201
1746,1394,3,1771,20.027364015579224,0,66,37,279,417
1755,1394,3,1771,20.026950359344482,0,72,60,468,104
1760,1394,3,1771,20.026748657226562,0,122,356,417,411
4,1393,3,277,20.132471799850464,0,386,375,405,349
5,1393,3,277,20.13243341445923,0,34,319,152,384
9,1393,3,277,20.132266759872437,0,154,480,260,475
337,1393,3,465,20.11177706718445,0,30,294,155,318
351,1393,3,1938,20.111171007156372,0,119,254,142,206
521,1393,3,1940,20.10361337661743,0,148,209,274,421
17,1392,3,277,20.13193964958191,0,249,423,227,332
21,1392,3,475,20.13176727294922,0,287,298,430,465
404,1392,3,275,20.108848810195923,0,55,128,46,86
415,1392,3,275,20.10835075378418,0,451,144,443,77
495,1392,3,271,20.104795694351196,0,190,402,286,468
553,1392,3,479,20.102217435836792,0,42,314,140,256
694,1392,3,261,20.075939893722534,0,26,151,94,327
842,1392,3,278,20.068922519683838,0,192,29,242,437
1150,1392,3,464,20.05490493774414,0,222,446,376,382
1444,1392,3,272,20.04144048690796,1,162,365,199,480
1606,1392,3,1932,20.033982276916504,0,252,383,372,461
1783,1392,3,467,20.025761127471924,0,97,34,241,125
34,1391,3,475,20.12875461578369,0,212,245,383,250
325,1391,3,465,20.112743854522705,0,239,105,399,31
481,1391,3,271,20.105400800704956,0,47,414,271,343
526,1391,3,1940,20.103404998779297,0,69,162,236,81
706,1391,3,267,20.075376272201538,0,191,294,291,351
1144,1391,3,464,20.055204153060913,1,152,211,203,246
1601,1391,3,1932,20.03419041633606,0,339,87,387,286
269,1390,3,1935,20.115156888961792,0,65,164,237,40
280,1390,3,1935,20.114700078964233,0,111,164,361,73
339,1390,3,465,20.111690759658813,1,171,27,208,183
531,1390,3,1940,20.10320019721985,0,70,367,239,400
534,1390,3,1940,20.10305905342102,0,242,123,329,132
554,1390,3,479,20.102179527282715,0,43,131,228,233
557,1390,3,479,20.1020565032959,0,306,194,303,80
1784,1390,3,467,20.025725841522217,0,227,207,387,374
33,1389,3,475,20.128794193267822,0,149,153,204,30
39,1389,3,475,20.12853765487671,0,33,297,183,166
272,1389,3,1935,20.115029335021973,0,224,49,421,224
331,1389,3,465,20.11248230934143,0,117,462,408,310
403,1389,3,275,20.1088969707489,0,146,205,332,241
716,1389,3,267,20.074957132339478,0,74,75,288,216
1443,1389,3,272,20.041495084762573,0,48,131,348,49
1451,1389,3,272,20.041152715682983,0,196,359,385,337
1455,1389,3,272,20.04098892211914,0,252,26,429,53
20,1388,3,277,20.13181495666504,0,103,24,276,151
497,1388,3,271,20.104707956314087,0,65,320,263,442
545,1388,3,479,20.1025607585907,0,267,22,417,31
1141,1388,3,464,20.055325984954834,0,251,155,424,203
1608,1388,3,1932,20.03386402130127,0,109,22,324,359
627,1387,3,461,20.078937768936157,0,194,432,414,440
1790,1387,3,467,20.025463342666626,0,58,375,242,424
278,1386,3,1935,20.11477541923523,0,60,50,274,179
542,1386,3,479,20.102689504623413,0,189,162,433,408
631,1386,3,461,20.078726530075073,0,65,28,304,23
323,1383,3,465,20.11282229423523,0,116,91,380,290
1613,1383,3,1932,20.03363275527954,0,75,60,359,113
1616,1382,3,1932,20.033501386642456,0,55,156,343,222
1452,1381,3,272,20.041115522384644,0,22,32,322,79
332,1379,3,465,20.112443447113037,1,105,135,105,303
350,1379,3,1938,20.111209392547607,0,55,175,381,242
1441,1377,3,272,20.041602611541748,0,89,167,437,306
1762,744,3,111,20.02667474746704,2,458,110,463,440
679,739,3,192,20.076637983322144,3,101,52,286,289
507,737,3,1779,20.104244470596313,1,31,23,99,414
670,735,3,192,20.07699680328369,2,257,28,272,294
668,732,3,192,20.077072143554688,2,247,24,371,365
1768,729,3,111,20.026434183120728,3,425,299,406,208
550,728,3,479,20.102347373962402,1,343,25,414,318
671,727,3,192,20.076952934265137,2,318,260,373,464
686,727,3,261,20.07631492614746,1,279,81,344,435
751,727,3,1414,20.073428869247437,2,65,256,334,403
747,726,3,1414,20.073612451553345,2,134,419,173,372
362,725,3,101,20.110706090927124,1,453,239,322,79
329,723,3,465,20.112555265426636,0,31,477,382,236
628,723,3,461,20.078895092010498,0,26,392,364,72
502,722,3,1779,20.10444951057434,0,124,87,274,447
