id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
168,2485,9,512,2.4356634616851807,0,450,40,30,470
904,1953,9,928,2.3083882331848145,0,410,30,40,430
672,1830,9,1705,2.4518306255340576,0,480,40,110,430
1071,1770,9,1156,2.4245824813842773,0,480,50,140,450
69,1596,9,450,2.3814454078674316,0,350,30,80,480
131,1596,9,1584,2.2412936687469482,0,480,210,30,480
1704,1596,9,1310,2.2908873558044434,0,410,70,100,470
562,1540,9,665,2.2647149562835693,0,440,160,50,480
1305,1431,9,284,2.159695625305176,0,460,140,50,410
583,1378,9,1754,2.3248097896575928,0,440,20,110,360
1912,1378,9,1170,2.0809948444366455,0,380,50,40,380
1638,1326,9,733,2.2497806549072266,0,410,40,110,410
25,1275,9,462,2.338618755340576,0,480,20,120,310
109,1275,9,295,2.1515965461730957,0,330,30,40,390
800,1275,9,1072,2.2065112590789795,0,290,30,70,460
1018,1275,9,1352,2.4558565616607666,0,470,30,250,460
1,1225,9,1764,2.387129783630371,0,420,20,160,400
42,1225,9,1127,2.213087558746338,0,380,150,60,470
956,1225,9,1475,2.0663187503814697,0,400,170,40,450
1109,1128,9,298,2.0298478603363037,0,430,160,40,400
1280,1128,9,1205,2.113246202468872,0,420,130,70,400
1533,1128,9,1848,2.17891526222229,0,290,30,110,470
491,1081,9,165,2.0156991481781006,0,440,210,40,420
926,1081,9,1283,2.16205096244812,0,450,50,90,300
1222,1081,9,682,2.301299810409546,0,470,150,190,480
1684,1081,9,1032,2.0029380321502686,0,410,110,50,360
464,1035,9,412,2.389465808868408,0,440,30,210,410
635,1035,9,643,2.199171781539917,1,390,390,140,390
822,990,9,475,2.173496961593628,0,320,100,90,470
975,990,9,1647,1.832923173904419,0,480,430,40,480
1149,990,9,1708,1.8265833854675293,0,20,430,460,190
1202,990,9,538,2.025681734085083,0,240,40,60,450
53,946,9,1127,1.836374044418335,0,280,20,20,340
251,946,9,1374,1.8025050163269043,0,50,380,480,150
752,946,9,11,1.7799441814422607,1,450,390,50,390
1127,946,9,685,1.8018624782562256,0,380,50,20,280
1381,946,9,1827,1.7626900672912598,0,40,470,470,130
1493,946,9,1682,1.9809045791625977,1,280,80,110,80
1662,946,9,943,1.7759335041046143,0,370,200,20,440
91,903,9,1483,1.87150239944458,0,30,270,450,20
245,903,9,1374,2.24819016456604,0,340,30,150,410
375,903,9,1228,2.0204288959503174,0,400,200,60,430
394,903,9,822,2.4941091537475586,0,470,20,310,440
982,903,9,253,2.089803695678711,0,410,130,90,380
1600,903,9,433,1.9758734703063965,0,310,140,70,470
1607,903,9,651,2.251272678375244,0,430,70,200,420
1835,903,9,399,1.7436668872833252,0,460,220,40,250
1908,903,9,1170,1.7638349533081055,0,30,470,450,100
66,861,9,450,1.9839472770690918,0,260,100,50,460
257,861,9,1374,1.8022379875183105,0,450,240,40,250
664,861,9,1705,20.112415075302124,0,470,260,30,210
1110,861,9,298,1.773974895477295,0,460,320,50,360
1401,861,9,1871,1.8746984004974365,0,360,230,50,480
1421,861,9,143,20.0474750995636,1,420,380,100,380
1534,861,9,1848,1.6756978034973145,0,70,240,480,60
1578,861,9,382,1.9170618057250977,0,420,60,60,260
1829,861,9,399,20.02320098876953,0,480,460,20,390
1934,861,9,1241,2.111873149871826,0,470,240,130,470
6,820,9,1764,1.9010915756225586,0,480,400,80,470
388,820,9,822,1.7966361045837402,0,450,220,50,250
440,820,9,1062,2.4485058784484863,0,440,20,310,440
680,820,9,1705,1.8440155982971191,0,470,60,70,70
778,820,9,459,20.105578660964966,1,470,300,250,300
922,820,9,1283,2.0918915271759033,0,460,140,100,340
969,820,9,1647,2.1762001514434814,0,330,70,150,450
1043,820,9,1568,2.06280255317688,0,300,50,90,400
1841,820,9,408,1.685068130493164,0,60,480,460,180
107,780,9,295,1.9822144508361816,0,460,240,70,390
376,780,9,1228,2.1109352111816406,0,410,160,110,400
480,780,9,412,2.0450003147125244,0,300,140,80,470
656,780,9,1048,2.4100375175476074,0,380,20,300,480
1342,780,9,781,2.265484094619751,0,410,100,240,470
353,741,9,1103,1.72210693359375,0,290,140,20,410
460,741,9,398,1.691392183303833,0,390,30,20,190
501,741,9,416,1.7689201831817627,0,440,110,60,160
667,741,9,1705,2.244784355163574,1,320,30,220,30
756,741,9,11,1.7576792240142822,0,440,130,60,190
1494,741,9,1682,20.04327416419983,0,440,80,40,50
1871,741,9,520,2.1305301189422607,0,430,110,170,390
384,703,9,822,1.7208786010742188,0,250,80,30,380
418,703,9,1037,1.7953994274139404,0,50,330,420,70
750,703,9,11,1.7579588890075684,0,60,260,430,30
799,703,9,1072,1.7311515808105469,0,430,100,60,190
804,703,9,1389,1.9728374481201172,0,250,40,90,400
852,703,9,1227,1.7529892921447754,0,440,360,70,430
1044,703,9,1568,2.2656214237213135,0,420,60,240,410
1248,703,9,899,1.8494348526000977,0,380,190,70,400
1257,703,9,899,1.8214819431304932,0,460,250,90,360
1364,703,9,1315,1.8439478874206543,0,120,30,470,460
1366,703,9,1315,2.23400616645813,0,480,140,240,420
1653,703,9,757,1.7762999534606934,0,470,30,100,120
1666,703,9,943,2.1408870220184326,0,450,180,190,440
62,666,9,450,2.2597920894622803,0,350,50,210,420
188,666,9,1282,2.3007009029388428,0,390,60,240,420
446,666,9,398,1.7715418338775635,0,440,230,80,250
455,666,9,398,1.6632425785064697,0,110,20,20,450
894,666,9,589,1.8576669692993164,0,20,480,380,130
1001,666,9,1352,1.645015001296997,0,50,20,420,450
1230,666,9,682,1.6362874507904053,0,90,270,450,80
1328,666,9,754,1.9881525039672852,0,180,30,120,480
