id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
731,97020,10,641,11.488041639328003,1,468,283,417,274
483,94830,10,464,11.510408401489258,0,478,341,43,322
1433,92235,10,1155,11.395515203475952,0,452,96,23,442
1247,90525,10,1021,11.433333158493042,0,454,197,29,162
1392,87990,10,1135,11.436074256896973,0,470,160,51,68
48,85905,10,19,11.4667489528656,0,446,227,32,337
468,85905,10,444,11.469359159469604,0,454,227,40,186
280,85491,10,166,11.52121090888977,0,480,475,67,457
803,84666,10,699,11.48624849319458,0,469,470,58,398
1480,83028,10,1163,11.42932677268982,0,468,88,61,364
525,82215,10,478,11.46408724784851,0,453,261,48,418
66,81406,10,31,11.45113229751587,0,442,103,39,366
1560,81406,10,1212,11.410545587539673,0,460,423,57,99
1895,80200,10,1546,11.416500329971313,0,473,328,73,222
1939,80200,10,1590,11.232348203659058,0,420,477,20,248
1136,79003,10,927,11.480482578277588,0,480,260,83,153
1546,78210,10,1212,11.255146503448486,0,421,468,26,109
471,77421,10,444,11.498473644256592,0,467,144,74,445
727,77421,10,641,11.482946157455444,0,465,35,72,339
777,77421,10,657,11.30711054801941,0,420,224,27,443
334,76245,10,255,11.420404195785522,0,438,380,48,436
1793,75078,10,1452,11.409893035888672,0,465,372,78,281
1268,70876,10,1039,11.457768201828003,0,465,174,89,145
1324,70500,10,1107,11.190451383590698,0,406,238,31,420
1885,70500,10,1546,11.342035293579102,0,442,392,67,164
1248,70125,10,1021,11.436139583587646,0,455,291,81,363
419,67528,10,405,11.505636215209961,0,470,359,103,434
1746,67528,10,1396,11.41579008102417,0,467,140,100,278
564,67161,10,553,11.298705101013184,0,417,340,51,400
907,67161,10,739,11.28333044052124,0,417,169,51,380
1008,66795,10,818,11.455029964447021,0,458,94,93,447
353,66430,10,346,11.084942817687988,0,388,29,24,54
338,66066,10,255,11.485860109329224,0,458,203,95,392
623,66066,10,594,11.091458559036255,0,390,94,27,129
1279,65703,10,1039,11.429254293441772,0,453,70,91,451
1438,65703,10,1155,11.091418504714966,0,397,395,35,193
1874,65703,10,1474,11.097018718719482,0,400,54,38,195
1891,64620,10,1546,11.164014101028442,0,409,166,50,133
931,63903,10,763,11.356037378311157,0,430,447,73,83
1956,63903,10,1600,11.40456748008728,0,466,130,109,324
387,63546,10,376,11.385554313659668,0,431,47,75,380
747,63546,10,656,11.49886178970337,1,479,167,200,162
653,62835,10,601,11.414360046386719,0,440,125,86,388
910,62835,10,739,11.478183031082153,0,467,220,113,122
1636,62835,10,1292,11.215094327926636,0,415,89,61,382
423,62481,10,406,11.091113567352295,0,389,160,36,29
621,62481,10,594,11.496286153793335,0,470,462,117,56
1047,62481,10,868,11.17183232307434,1,402,345,40,348
874,62128,10,731,11.363742589950562,0,431,307,79,26
930,62128,10,763,11.430437803268433,0,448,286,96,259
1249,62128,10,1021,11.163007974624634,0,402,140,50,318
1567,62128,10,1223,11.318740129470825,0,433,355,81,65
883,61425,10,732,11.202373266220093,1,405,201,92,195
1556,61425,10,1212,11.401172161102295,0,456,119,106,296
300,60378,10,185,11.34557843208313,0,423,409,76,37
430,60378,10,406,11.025599718093872,0,382,124,35,49
270,60031,10,166,11.46976613998413,0,451,239,105,142
786,60031,10,690,11.493950128555298,0,475,70,129,228
1131,60031,10,927,11.127837657928467,0,397,138,51,381
1677,59685,10,1330,11.022451877593994,0,390,126,45,448
1327,58996,10,1107,11.45126748085022,0,463,411,120,154
198,58653,10,112,11.506473064422607,0,463,330,121,261
1444,58653,10,1162,10.766334295272827,0,364,470,22,121
1486,57630,10,1191,11.367444038391113,0,444,342,105,223
1447,56616,10,1162,10.743332147598267,0,362,301,26,370
1563,56616,10,1223,11.42420482635498,0,467,135,131,190
878,56280,10,731,11.426482200622559,0,446,264,111,161
492,55611,10,464,10.95093822479248,0,375,390,42,70
920,55611,10,739,11.375880241394043,0,434,326,101,74
1182,55278,10,995,11.066682577133179,0,390,186,58,302
1535,55278,10,1208,10.935297012329102,0,380,454,48,297
1807,54946,10,1458,10.91393232345581,0,379,367,48,133
1921,54946,10,1590,11.162744998931885,0,409,42,78,211
1843,54615,10,1473,11.424145221710205,0,480,406,150,289
385,54285,10,376,11.445133447647095,1,445,258,107,255
1841,53956,10,1473,10.655560970306396,0,356,226,28,477
192,53628,10,112,11.358896017074585,0,424,169,97,296
480,53628,10,444,11.219561338424683,0,405,452,78,250
820,53628,10,699,10.959653615951538,0,377,28,50,117
1384,53628,10,1135,10.710387229919434,0,359,339,32,111
1671,53628,10,1330,11.42933201789856,0,476,37,149,396
1287,53301,10,1093,11.403741121292114,0,445,95,119,353
1495,53301,10,1191,10.946639776229858,0,381,372,55,125
821,52975,10,708,11.100171327590942,0,392,435,67,206
1534,52975,10,1208,10.704776048660278,0,359,419,34,56
113,52650,10,63,11.339569568634033,0,420,416,96,332
1125,52326,10,927,11.279220819473267,0,418,409,95,86
1422,52326,10,1155,11.154700756072998,0,405,340,82,24
1496,51681,10,1191,10.820410013198853,0,369,54,48,178
1157,51360,10,937,10.81289267539978,0,365,414,45,259
1304,50721,10,1104,11.168479681015015,0,403,404,85,213
153,50403,10,79,11.273599624633789,0,410,451,93,73
780,50403,10,657,11.029391527175903,0,384,154,67,398
1886,50403,10,1546,10.56569218635559,0,349,184,32,78
1629,50086,10,1292,10.940935850143433,0,381,134,65,320
1900,49770,10,1546,10.803762197494507,0,369,94,54,44
274,49455,10,166,11.49792218208313,0,462,399,148,241
1446,49455,10,1162,11.235743522644043,0,417,23,103,217
74,49141,10,31,11.126582384109497,0,391,180,78,314
485,49141,10,464,10.795411586761475,0,361,301,48,236
