id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
482,990,8,406,False,1.4097318649291992,0,160,460,240,20
534,990,8,406,False,1.405791997909546,0,150,460,190,20
1032,990,8,1570,False,1.3764097690582275,0,270,460,340,20
1740,990,8,214,False,1.612915277481079,0,150,470,140,20
887,946,8,490,False,1.3846728801727295,0,30,460,210,30
1621,946,8,214,False,1.359635353088379,0,110,470,210,40
1794,946,8,214,False,1.5921738147735596,0,160,480,150,40
1926,946,8,168,False,1.3264014720916748,0,110,460,270,30
436,903,8,406,False,1.4523108005523682,0,180,470,230,50
934,903,8,490,False,1.3991045951843262,0,110,470,480,50
