id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
748,2577,10,189,False,1.7244806289672852,0,40,450,420,50
1149,2361,10,1408,False,1.66977858543396,0,80,440,460,80
1903,2293,10,21,False,1.5934596061706543,0,100,450,470,90
1818,2266,10,21,False,1.618238925933838,0,80,480,400,30
40,2226,10,145,False,1.7686457633972168,0,30,470,390,110
1864,2226,10,21,False,1.5786902904510498,0,40,420,480,140
1648,2160,10,99,False,1.590508222579956,0,50,410,470,120
1757,2095,10,99,False,1.617201805114746,0,140,480,430,70
1430,2031,10,97,False,1.6305978298187256,0,50,370,430,60
1509,2031,10,97,False,1.5881037712097168,0,210,470,480,50
