id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
1856,3655,16,1276,False,20.03310465812683,1,290,40,290,470
1829,1953,16,1276,False,20.03443431854248,1,70,60,70,480
611,1830,16,1702,False,20.142738819122314,1,320,140,320,460
1710,1770,16,223,False,20.04198694229126,1,460,280,460,470
92,1653,16,1922,False,20.17612910270691,1,380,470,380,60
1119,1540,16,1171,False,20.1109619140625,1,200,370,200,120
788,1081,16,1702,False,2.3817262649536133,0,470,20,320,480
1255,1081,16,1291,False,20.10159158706665,1,480,230,480,40
476,1035,16,176,False,20.15050196647644,0,270,480,210,30
928,1035,16,178,False,20.12348222732544,0,270,30,240,480
