id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
56,2926,4,402,1.569936990737915,1,450,380,20,50
352,2926,4,418,1.5949065685272217,2,460,450,310,160
1086,2485,4,9,1.4487619400024414,1,480,290,20,240
753,2346,4,787,1.4651122093200684,1,410,440,240,40
1953,2346,4,1680,1.4829022884368896,1,390,480,270,160
42,2080,4,402,1.5424408912658691,1,390,430,350,100
1764,2080,4,530,1.3671131134033203,1,310,440,60,50
735,2016,4,628,1.510709285736084,2,460,420,420,400
1365,1953,4,786,1.4337830543518066,2,480,300,430,270
1085,1891,4,9,1.3862402439117432,1,360,450,140,60
46,1830,4,402,1.5345304012298584,1,480,340,60,160
657,1653,4,799,1.4058797359466553,2,300,480,180,130
1671,1596,4,539,1.4760010242462158,1,420,440,30,270
1380,1540,4,786,1.310600757598877,1,470,290,160,50
380,1485,4,789,1.461153507232666,3,330,430,310,430
730,1485,4,628,1.410132646560669,1,390,280,20,110
1637,1485,4,1852,1.2578091621398926,1,250,130,440,480
344,1431,4,418,1.4862112998962402,1,480,260,450,170
596,1431,4,1851,1.3819074630737305,1,270,80,460,420
1678,1431,4,539,1.3222744464874268,1,470,220,380,70
835,1326,4,784,1.4284155368804932,1,280,420,20,170
349,1275,4,418,1.4467542171478271,1,430,400,310,130
351,1275,4,418,1.4385464191436768,1,410,470,220,380
354,1275,4,418,1.4858038425445557,2,480,330,440,250
653,1275,4,799,1.2885775566101074,1,390,260,130,250
125,1176,4,1855,20.13645100593567,1,60,40,60,230
616,1128,4,639,1.3214361667633057,1,310,400,230,50
642,1128,4,799,1.3612635135650635,1,170,450,30,200
748,1128,4,787,1.2463696002960205,1,150,360,20,150
1668,1081,4,539,1.204080581665039,1,380,300,280,40
44,1035,4,402,1.481105089187622,1,290,470,70,240
54,990,4,402,1.2418947219848633,1,310,180,30,20
95,990,4,540,1.2684473991394043,1,300,410,230,40
615,990,4,639,1.278235673904419,1,310,460,260,250
1469,990,4,640,1.287536859512329,1,390,220,220,110
1662,990,4,539,1.4692115783691406,0,470,350,30,460
41,946,4,402,1.4389772415161133,1,240,460,60,430
60,946,4,402,1.4120850563049316,1,130,480,20,220
647,946,4,799,1.2515137195587158,1,400,140,50,60
