id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
232,990,16,1062,1.886812686920166,0,40,380,480,70
637,990,16,1599,20.124337196350098,0,40,430,480,330
1415,990,16,778,1.9027225971221924,0,450,20,60,460
239,903,16,1062,20.14784026145935,0,50,110,470,130
1256,903,16,1262,20.08785057067871,0,30,120,470,170
1301,903,16,516,20.08557367324829,0,20,290,440,120
65,861,16,659,20.162338972091675,0,70,140,480,150
803,861,16,1341,20.11279845237732,0,30,420,440,220
141,820,16,907,1.925220251083374,0,430,30,100,430
449,820,16,495,1.7761311531066895,0,70,350,470,70
1405,820,16,778,20.079811096191406,0,40,140,470,200
434,780,16,323,20.137043476104736,0,30,280,420,200
766,780,16,1516,20.11464262008667,0,20,70,480,180
960,780,16,1149,20.103676080703735,0,30,200,420,150
1706,780,16,607,20.0382981300354,0,50,280,450,310
1936,780,16,788,20.02588987350464,0,60,440,450,420
50,741,16,1585,20.16315531730652,0,40,380,420,340
397,741,16,1179,20.138892889022827,0,90,340,470,220
599,741,16,1617,20.127610206604004,1,150,140,480,140
604,741,16,1500,20.127397060394287,0,20,360,470,470
1195,741,16,1668,20.091357707977295,0,90,190,470,200
1359,741,16,1471,1.871537446975708,0,30,420,410,20
1597,741,16,942,20.069689989089966,0,50,140,430,40
1733,741,16,790,20.036941051483154,0,50,360,430,230
412,703,16,952,20.138150930404663,0,20,410,390,300
1062,703,16,545,20.098072052001953,0,110,120,480,70
1117,703,16,89,20.095308303833008,1,70,310,110,310
36,666,16,1468,1.8309204578399658,0,60,400,420,110
228,666,16,1062,20.148837089538574,0,60,330,420,70
296,666,16,761,1.6331546306610107,0,440,110,120,470
578,666,16,469,20.12889790534973,0,70,320,430,100
877,666,16,277,20.10801863670349,0,100,440,460,260
1014,666,16,527,20.10044002532959,0,120,120,480,110
1288,666,16,369,20.08625817298889,0,120,450,480,320
1723,666,16,790,20.03745174407959,0,90,280,450,210
191,630,16,1368,20.15243124961853,0,110,460,460,310
344,630,16,1006,20.141562700271606,0,40,310,390,330
492,630,16,1644,20.134077310562134,0,40,20,400,60
500,630,16,1644,20.13359045982361,0,60,320,410,260
1167,630,16,1117,20.092751026153564,0,110,300,460,280
1780,630,16,1684,20.034579753875732,0,90,380,480,450
1878,630,16,276,20.029269695281982,0,20,400,370,290
1907,630,16,776,1.621828556060791,0,480,90,40,440
264,595,16,1216,20.146202087402344,0,80,440,420,280
310,595,16,1374,20.14385151863098,0,100,130,440,110
327,595,16,862,20.142426013946533,0,60,230,400,70
625,595,16,1599,20.12553071975708,0,110,360,450,330
669,595,16,958,1.4865796566009521,0,140,260,480,70
792,595,16,1083,1.8935797214508057,0,330,30,30,370
867,595,16,277,20.10855507850647,0,100,210,440,230
900,595,16,1193,1.8887434005737305,0,480,30,110,370
1114,595,16,89,20.095453023910522,0,50,230,390,80
1349,595,16,1471,20.08290433883667,0,80,30,430,60
1431,595,16,941,20.07801389694214,0,130,110,470,40
1452,595,16,989,20.076967000961304,0,100,90,460,130
1548,595,16,888,1.4564800262451172,0,140,460,480,50
316,561,16,1374,1.5920016765594482,0,120,320,450,20
358,561,16,1006,20.140834093093872,0,20,440,350,220
366,561,16,1077,20.14045262336731,0,20,260,350,200
392,561,16,1179,20.13915753364563,1,60,180,250,180
681,561,16,1535,1.5750508308410645,0,120,460,450,170
1135,561,16,686,1.8801207542419434,0,370,30,20,360
1223,561,16,215,1.6725943088531494,0,90,450,420,60
1335,561,16,774,20.083648920059204,0,60,300,390,260
1467,561,16,1187,20.076234817504883,0,50,220,380,130
1720,561,16,607,20.03756809234619,0,40,320,370,160
1949,561,16,999,20.025248050689697,0,60,450,390,230
1952,561,16,999,1.373520851135254,0,150,460,480,200
1963,561,16,1505,1.5490095615386963,0,110,440,440,40
298,528,16,761,20.144433736801147,0,80,360,410,390
442,528,16,495,1.5408332347869873,0,130,480,450,230
545,528,16,915,20.130738735198975,0,70,330,410,380
1374,528,16,1655,1.4205107688903809,0,150,360,470,30
1461,528,16,1187,20.0765221118927,0,120,290,450,320
1635,528,16,1574,1.4535672664642334,0,460,140,60,460
1822,528,16,1907,20.032376766204834,0,40,350,360,340
201,496,16,408,20.151649951934814,0,170,410,480,330
438,496,16,323,20.13684391975403,0,20,160,330,90
553,496,16,915,1.4213621616363525,0,160,440,470,130
645,496,16,696,20.123611211776733,0,60,340,380,370
850,496,16,71,20.109472513198853,0,70,400,380,200
1352,496,16,1471,20.08270573616028,0,130,200,440,90
1372,496,16,1655,20.081610918045044,0,70,430,380,390
1424,496,16,941,20.078345775604248,0,160,80,470,60
1677,496,16,1896,1.8675916194915771,0,430,20,130,330
1800,496,16,496,20.03359341621399,0,70,250,480,400
1959,496,16,999,1.3732237815856934,0,150,270,460,30
1997,496,16,1626,20.022758960723877,0,70,170,380,90
58,465,16,1585,20.162733793258667,0,90,40,470,170
130,465,16,1167,20.15553092956543,0,130,380,430,160
357,465,16,1006,20.14088249206543,0,20,420,320,350
456,465,16,495,20.135907411575317,0,110,180,410,50
732,465,16,430,20.1173038482666,0,20,100,460,310
774,465,16,1516,20.11423110961914,0,110,140,410,30
844,465,16,71,20.10978364944458,0,180,340,480,240
871,465,16,277,20.108301162719727,0,130,300,430,70
923,465,16,116,1.4026660919189453,0,460,160,160,460
962,465,16,1399,20.103596448898315,0,150,380,450,210
1158,465,16,1104,20.093236684799194,1,300,80,390,80
1254,465,16,1262,20.087940216064453,0,40,410,340,260
