id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
1061,4042746,5,1124,20.08440589904785,97,420,160,110,120
1064,4042746,5,1124,20.08426570892334,84,130,390,410,300
1065,4042746,5,1124,20.08422350883484,91,70,320,380,150
1066,4042746,5,1124,20.08416485786438,92,30,80,240,360
1067,4042746,5,1124,20.084121704101562,85,380,60,260,20
1068,4042746,5,1124,20.084060668945312,95,260,110,430,290
1069,4042746,5,1124,20.08400797843933,95,190,190,360,110
1070,4042746,5,1124,20.083953857421875,84,260,390,230,230
1071,4042746,5,1124,20.083905696868896,82,420,100,150,360
1072,4042746,5,1124,20.08385968208313,91,300,60,20,120
1073,4042746,5,1124,20.083813905715942,84,460,30,270,440
1074,4042746,5,1124,20.08372688293457,91,140,270,440,140
1075,4042746,5,1124,20.08367896080017,89,230,170,370,440
1076,4042746,5,1124,20.08362913131714,85,130,280,140,260
1077,4042746,5,1124,20.083579063415527,91,160,420,40,240
1078,4042746,5,1124,20.083532094955444,85,270,130,140,80
1079,4042746,5,1124,20.08348798751831,96,240,30,30,140
1080,4042746,5,1124,20.08344054222107,88,480,200,480,260
1182,4042746,5,1606,20.078269004821777,85,460,40,250,150
1188,4042746,5,1606,20.07795739173889,87,90,470,460,430
1189,4042746,5,1606,20.07790756225586,98,70,260,330,420
1193,4042746,5,1606,20.077732801437378,98,80,330,230,310
1195,4042746,5,1606,20.077632427215576,95,190,110,80,260
1196,4042746,5,1606,20.0775887966156,79,50,30,470,320
1197,4042746,5,1606,20.077544689178467,90,50,280,320,90
1198,4042746,5,1606,20.077486515045166,101,250,410,320,360
1199,4042746,5,1606,20.077430725097656,88,150,220,330,250
1200,4042746,5,1606,20.07738161087036,93,270,50,400,40
1261,4042746,5,985,20.074225902557373,92,300,270,430,80
1262,4042746,5,985,20.074174880981445,96,230,200,130,250
1263,4042746,5,985,20.07412576675415,83,120,470,390,220
1264,4042746,5,985,20.074085474014282,84,220,60,310,90
1265,4042746,5,985,20.074029684066772,84,320,60,380,80
1266,4042746,5,985,20.07398223876953,94,450,270,280,190
1267,4042746,5,985,20.07393527030945,96,410,370,180,40
1268,4042746,5,985,20.07389259338379,87,350,410,180,210
1269,4042746,5,985,20.073850393295288,98,450,480,370,240
1270,4042746,5,985,20.073795080184937,84,40,40,450,440
1271,4042746,5,985,20.073750734329224,83,350,290,380,220
1272,4042746,5,985,20.073709726333618,95,470,340,320,220
