id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
434,3403,8,1712,False,2.0323994159698486,1,460,100,20,470
1616,3321,8,1538,False,1.9751789569854736,2,480,380,120,150
753,3003,8,416,False,2.0716283321380615,2,480,20,370,180
1411,3003,8,1574,False,20.048484325408936,1,450,60,100,400
1641,3003,8,355,False,2.070624828338623,1,480,40,30,120
190,2926,8,1495,False,2.0628063678741455,1,470,70,60,420
1536,2775,8,346,False,1.9104163646697998,3,410,100,80,370
1631,2775,8,1724,False,1.974534511566162,1,390,30,20,250
785,2701,8,223,False,1.9166977405548096,1,460,110,80,160
1191,2628,8,550,False,1.9268670082092285,1,360,50,20,430
468,2415,8,1491,False,1.9610378742218018,1,460,80,90,330
1281,2415,8,1911,False,1.8522987365722656,1,370,110,20,130
365,2278,8,838,False,20.124701976776123,2,480,40,280,220
636,2278,8,1310,False,1.829057216644287,1,360,110,50,470
1161,2278,8,1480,False,20.061769247055054,1,390,90,20,390
1402,2278,8,1574,False,1.9854438304901123,1,460,30,90,330
970,2211,8,892,False,2.273376941680908,2,460,30,290,230
1985,2211,8,1702,False,1.9708919525146484,2,460,20,120,300
1498,2145,8,166,False,20.043933868408203,1,480,80,120,370
827,2080,8,1103,False,1.9436588287353516,1,480,70,120,350
1530,2080,8,346,False,1.7270631790161133,1,440,230,50,480
280,2016,8,1273,False,1.959998607635498,1,440,130,40,290
768,2016,8,553,False,20.08361315727234,1,430,20,100,240
521,1953,8,1782,False,1.9582891464233398,1,480,40,150,310
695,1953,8,270,False,1.7509574890136719,1,260,420,30,80
796,1953,8,223,False,1.8068642616271973,1,470,230,50,350
1320,1953,8,1935,False,1.9206626415252686,1,470,40,140,330
1566,1891,8,1220,False,20.04008936882019,1,410,30,140,320
1730,1891,8,1579,False,20.031578302383423,1,400,220,30,460
1137,1875,8,1000,False,20.062983989715576,1,440,410,160,290
471,1830,8,1491,False,1.7927052974700928,2,400,140,110,370
1589,1830,8,1405,False,1.8776490688323975,1,430,60,100,330
1860,1830,8,1897,False,1.9905040264129639,1,480,60,60,240
197,1770,8,1495,False,1.8244223594665527,2,230,30,60,150
685,1770,8,270,False,20.087932109832764,1,410,400,400,20
1775,1770,8,225,False,1.7303032875061035,1,300,80,50,230
1139,1711,8,1000,False,1.6986734867095947,1,480,440,150,290
1654,1711,8,355,False,1.6905150413513184,2,440,270,80,340
189,1653,8,1495,False,1.854773998260498,1,420,80,150,380
286,1653,8,391,False,1.9057981967926025,1,420,50,140,220
