id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
37,585903,16,172,20.142823457717896,0,476,31,401,365
84,585903,16,1988,20.140719175338745,0,127,361,50,310
110,585903,16,1147,20.139615774154663,1,193,98,273,391
212,585903,16,730,20.131978034973145,0,212,250,143,203
219,585903,16,730,20.131673336029053,0,336,421,264,364
350,585903,16,870,20.126017332077026,0,217,262,134,271
379,585903,16,1051,20.124332904815674,0,94,350,24,301
385,585903,16,1287,20.124085187911987,0,226,175,159,309
426,585903,16,1482,20.122413635253906,0,178,417,97,385
474,585903,16,1615,20.120371103286743,0,473,181,401,75
644,585903,16,1936,20.11268162727356,1,369,62,398,159
676,585903,16,1953,20.111328601837158,0,364,410,287,335
749,585903,16,1571,20.108195543289185,0,270,294,192,150
750,585903,16,1571,20.108153581619263,0,435,50,357,309
969,585903,16,1684,20.09840488433838,0,365,257,290,432
1061,585903,16,116,20.091243505477905,0,401,90,330,73
1093,585903,16,183,20.088509798049927,0,238,61,156,350
1258,585903,16,1580,20.080848455429077,0,415,168,339,406
1295,585903,16,1654,20.07923722267151,0,220,23,148,357
1301,585903,16,298,20.078992128372192,0,255,223,180,466
1311,585903,16,298,20.078627347946167,0,135,195,67,197
1447,585903,16,1041,20.07285737991333,0,196,202,127,383
1455,585903,16,1041,20.07253623008728,0,242,366,170,420
1497,585903,16,1448,20.07030177116394,0,145,145,66,413
1524,585903,16,1974,20.069151163101196,0,113,408,37,464
1586,585903,16,948,20.066492080688477,0,348,97,272,253
1628,585903,16,1229,20.06470489501953,0,407,209,338,425
1687,585903,16,617,20.06174635887146,0,424,119,357,390
1710,585903,16,923,20.03645420074463,1,132,42,130,184
1884,585903,16,1322,20.0289785861969,0,407,191,328,127
1638,3486,16,1229,20.064279556274414,1,143,30,450,422
1591,3160,16,948,20.066267013549805,1,160,113,480,381
1896,3081,16,1322,1.9612412452697754,2,112,89,349,211
744,3003,16,1571,20.10840082168579,1,100,75,388,479
218,2556,16,730,1.8625671863555908,1,131,137,459,289
767,2556,16,1012,20.10740876197815,2,25,217,246,310
1320,2485,16,298,20.078232526779175,2,51,49,283,278
309,2346,16,1567,1.9956738948822021,1,390,57,436,427
358,2278,16,870,20.125227451324463,0,23,37,459,475
1110,2211,16,425,1.7224066257476807,2,137,91,171,400
725,2080,16,950,1.7584257125854492,0,24,175,414,428
302,1953,16,1567,1.6886329650878906,1,60,184,403,465
415,1953,16,1318,20.122851848602295,2,78,85,426,283
1449,1953,16,1041,1.625096321105957,2,202,67,373,298
1937,1953,16,1521,1.8556687831878662,1,30,59,398,322
1068,1891,16,116,1.708240032196045,2,36,249,128,263
780,1830,16,1012,20.10684609413147,1,93,66,458,236
1793,1711,16,1391,20.032816410064697,1,182,28,434,269
1808,1711,16,468,1.5528302192687988,0,79,195,409,446
51,1653,16,1177,20.14216637611389,0,104,26,378,390
835,1653,16,415,1.6171796321868896,1,47,22,44,217
1236,1653,16,1406,1.7182247638702393,1,61,82,350,372
1754,1653,16,1001,1.6235284805297852,1,33,235,433,411
1985,1653,16,71,1.4936935901641846,1,48,331,480,472
28,1596,16,172,1.6144962310791016,2,34,174,309,245
