id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
717,29,10,1192,1.2036826610565186,2,184,157,179,364
31,943,10,889,20.13550329208374,1,116,197,120,345
37,24,10,889,1.5165815353393555,1,368,315,375,403
38,932,10,889,20.135191202163696,1,123,166,129,212
99,947,10,29,20.132395267486572,1,98,321,104,449
114,24,10,68,1.525245189666748,1,358,48,364,268
182,955,10,327,20.128544569015503,1,242,125,247,385
205,18,10,420,0.9279251098632812,1,479,31,475,201
217,11,10,420,1.203989028930664,1,138,161,146,277
263,30,10,517,1.336186170578003,1,248,94,247,397
274,967,10,517,20.120853424072266,1,344,122,339,413
333,51,10,645,1.7007014751434326,1,231,97,231,361
552,13,10,954,1.0714442729949951,1,469,158,478,247
579,31,10,990,1.288602590560913,1,73,120,77,437
669,945,10,1134,20.102308750152588,1,104,145,108,321
745,25,10,1215,1.4095351696014404,1,353,29,350,225
835,23,10,1539,1.1096677780151367,1,405,246,401,280
966,33,10,1718,1.9013917446136475,1,225,111,220,447
1042,10,10,1744,1.1478784084320068,1,103,173,111,257
1067,32,10,1771,1.3530333042144775,1,181,68,178,173
1096,26,10,1795,1.123302936553955,1,353,181,355,446
1147,39,10,1892,1.3922007083892822,1,178,32,184,158
1182,937,10,1935,20.077531099319458,1,42,101,39,127
1225,29,10,2,1.7116010189056396,1,230,111,231,206
1405,25,10,31,1.4541821479797363,1,419,37,423,292
1488,36,10,42,1.2964036464691162,1,185,85,190,206
1566,950,10,57,20.03569459915161,1,312,257,313,341
1623,44,10,70,1.8703982830047607,1,289,99,298,413
1705,961,10,82,20.02892780303955,1,62,129,68,413
1739,935,10,83,20.02739667892456,1,98,152,104,172
1764,14,10,102,0.8191254138946533,1,407,198,413,206
1836,6,10,116,0.6927406787872314,1,198,326,199,395
1841,963,10,122,20.022239208221436,1,397,190,406,454
1889,37,10,131,1.7244999408721924,1,453,29,454,407
1969,945,10,151,20.01633048057556,1,402,216,410,326
1987,19,10,153,1.0661115646362305,1,332,182,330,253
1,4,10,109,0.8140232563018799,0,380,86,368,173
2,15,10,109,1.045767068862915,0,199,237,354,386
3,0,10,109,1.0966718196868896,0,348,188,179,321
4,34,10,109,1.3163673877716064,0,263,382,51,47
5,0,10,109,0.8744988441467285,0,329,153,27,290
6,11,10,109,0.9035243988037109,0,463,373,359,263
7,31,10,109,1.2142462730407715,0,304,335,20,32
8,934,10,109,20.13937211036682,0,193,296,323,188
9,9,10,109,0.5068418979644775,0,214,109,33,21
10,931,10,109,20.139277935028076,0,151,194,245,178
11,7,10,109,1.0964062213897705,0,49,220,224,282
12,24,10,109,1.416743278503418,0,87,57,422,292
13,0,10,109,0.24869918823242188,0,209,467,275,424
14,11,10,109,1.1683871746063232,0,196,183,341,286
15,0,10,109,1.2571990489959717,0,335,196,238,207
16,22,10,109,1.458780288696289,0,20,29,454,249
17,0,10,109,1.1448559761047363,0,329,142,205,248
18,33,10,109,1.3517615795135498,0,404,406,121,84
19,953,10,109,20.13887667655945,0,450,455,454,63
20,23,10,109,1.3157854080200195,0,198,311,104,88
21,0,10,889,0.637239933013916,0,194,33,104,118
22,4,10,889,1.445063591003418,0,175,35,467,75
23,0,10,889,0.5388798713684082,0,230,383,362,346
24,934,10,889,20.135809659957886,0,50,84,109,124
25,932,10,889,20.135770082473755,0,132,89,288,174
26,0,10,889,0.9000749588012695,0,281,61,163,468
27,25,10,889,1.1881465911865234,0,428,328,75,81
28,933,10,889,20.1356303691864,0,159,278,276,205
29,27,10,889,1.3307859897613525,0,197,101,380,368
30,922,10,889,20.13554072380066,0,234,95,473,87
32,11,10,889,0.7473928928375244,0,32,336,335,440
33,0,10,889,0.6751635074615479,0,370,31,109,354
34,930,10,889,20.135378122329712,0,235,184,465,44
35,38,10,889,1.3483433723449707,0,266,98,388,469
36,1,10,889,0.35811328887939453,0,328,432,480,440
39,13,10,889,1.0417811870574951,0,290,256,108,130
40,0,10,889,0.4310874938964844,0,416,59,258,282
41,0,10,1452,0.8705384731292725,0,464,338,207,398
42,0,10,1452,1.4549388885498047,0,263,248,34,418
43,0,10,1452,1.0415964126586914,0,406,267,50,297
44,947,10,1452,20.134891033172607,0,261,469,277,212
45,0,10,1452,1.141085147857666,0,337,230,71,463
46,18,10,1452,1.5161981582641602,0,320,466,278,289
47,955,10,1452,20.13476538658142,0,148,457,172,29
48,7,10,1452,0.5918571949005127,0,297,380,406,443
49,32,10,1452,1.3301222324371338,0,379,399,105,80
50,929,10,1452,20.134631395339966,0,285,224,409,223
51,0,10,1452,1.3300693035125732,0,275,199,192,274
52,930,10,1452,20.134539365768433,0,53,265,182,229
53,0,10,1452,1.426931381225586,0,206,204,65,333
54,18,10,1452,1.1873648166656494,0,272,191,282,362
55,0,10,1452,1.2313439846038818,0,99,159,457,79
56,0,10,1452,0.3942382335662842,0,162,426,436,71
57,0,10,1452,0.7124855518341064,0,346,285,303,462
58,13,10,1452,1.4121861457824707,0,247,357,43,233
59,11,10,1452,1.1872260570526123,0,172,175,405,279
60,15,10,1452,0.7465066909790039,0,409,166,304,23
61,38,10,6,1.7527570724487305,0,275,35,262,467
62,4,10,6,0.8399949073791504,0,271,306,440,341
63,40,10,6,1.380967140197754,0,251,422,116,31
64,9,10,6,0.7463996410369873,0,307,346,335,435
65,18,10,6,1.5609641075134277,0,303,456,75,276
66,38,10,6,1.411853313446045,0,34,56,408,434
67,20,10,6,1.0408480167388916,0,456,352,436,154
