id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
875,4656,4,741,False,20.111598253250122,2,140,460,460,160
305,4186,4,1434,False,20.143837213516235,1,90,410,480,170
172,3570,4,380,False,3.8076348304748535,1,20,480,460,90
338,3403,4,1434,False,20.142120361328125,1,210,270,460,70
608,3321,4,720,False,20.1273250579834,0,40,420,460,20
1393,3240,4,1892,False,2.777296304702759,1,60,440,350,20
235,2926,4,1434,False,2.8737359046936035,2,30,440,310,360
131,2851,4,380,False,20.156705141067505,0,20,370,450,20
1903,2628,4,350,False,2.451549768447876,1,30,300,400,30
1377,2556,4,1892,False,2.6009562015533447,2,80,430,90,180
