id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
1292,1711,16,2000,1.8792243003845215,1,450,250,60,210
100,1596,16,679,2.0915229320526123,1,360,460,110,430
1916,1485,16,1607,1.8076350688934326,1,430,290,90,290
1876,1378,16,1184,1.6648740768432617,1,160,450,50,450
397,1275,16,1223,20.1449031829834,1,460,400,420,110
1384,1128,16,438,1.768702507019043,3,470,220,210,180
243,1081,16,1178,2.1423425674438477,1,400,370,30,360
789,1081,16,39,1.6961510181427002,2,410,290,170,240
1673,1081,16,1459,1.7355570793151855,1,440,310,170,300
35,1035,16,1001,1.6401479244232178,0,140,470,470,20
1476,1035,16,450,1.5762505531311035,1,370,450,340,240
1856,1035,16,946,1.6657352447509766,1,350,310,100,270
380,990,16,658,1.619046926498413,0,20,470,120,30
474,990,16,1262,1.6147434711456299,2,480,70,270,30
1344,990,16,1699,1.5995397567749023,1,80,470,60,270
1436,990,16,68,20.079779148101807,0,460,220,30,140
1849,990,16,946,2.101795196533203,1,480,470,150,450
191,946,16,1721,1.6465446949005127,0,210,480,240,50
399,946,16,1223,1.6357965469360352,0,180,480,260,50
666,946,16,1192,1.5868525505065918,0,50,460,420,30
1295,946,16,2000,1.5487477779388428,1,170,420,130,30
1365,946,16,330,2.1049039363861084,2,350,430,350,420
959,903,16,822,1.5296902656555176,1,330,400,290,20
961,903,16,1662,2.3549513816833496,1,430,140,50,100
65,861,16,222,20.16814160346985,0,290,470,210,70
276,861,16,1340,2.0363364219665527,1,470,290,70,280
518,861,16,994,1.612851858139038,1,460,410,440,20
864,861,16,1317,1.6083061695098877,0,20,480,210,70
998,861,16,190,1.5814831256866455,0,210,470,250,60
1415,861,16,1778,1.6126086711883545,2,270,380,170,380
1443,861,16,181,1.486907720565796,1,80,430,80,280
108,820,16,436,1.6183459758758545,0,280,460,390,60
233,820,16,980,2.218811273574829,1,190,450,150,90
452,820,16,1159,1.597846508026123,0,240,460,390,60
780,820,16,1529,1.543670892715454,0,360,440,420,40
843,820,16,483,1.6101853847503662,0,200,480,220,80
1052,820,16,507,1.5428121089935303,0,150,450,340,50
1391,820,16,438,1.6284193992614746,1,470,130,90,110
1399,820,16,438,20.081758737564087,0,420,470,330,30
183,780,16,1721,20.157323122024536,1,440,480,240,470
289,780,16,1938,1.569481372833252,2,320,420,320,190
512,780,16,994,1.6962172985076904,1,340,230,50,190
617,780,16,24,1.5713791847229004,1,210,420,180,390
1541,780,16,1968,1.5011560916900635,1,210,410,180,50
1567,780,16,550,1.5000500679016113,0,150,440,350,50
1570,780,16,550,1.5181071758270264,0,80,450,410,60
1741,780,16,1079,1.4455480575561523,0,120,430,230,40
24,741,16,1001,20.170361280441284,0,470,460,400,20
377,741,16,658,1.636821985244751,1,290,230,40,200
418,741,16,1942,1.5625674724578857,1,370,100,30,60
615,741,16,24,2.2102532386779785,1,390,470,50,460
689,741,16,1219,1.5491886138916016,0,120,440,130,60
882,741,16,1013,1.515976905822754,0,180,430,440,50
945,741,16,822,1.5110626220703125,0,260,430,300,50
1121,741,16,168,1.4609851837158203,0,130,410,310,30
1238,741,16,986,1.6517722606658936,1,150,470,100,140
1678,741,16,1459,1.4559993743896484,0,50,420,170,40
1751,741,16,1079,1.5006725788116455,1,470,370,380,360
1754,741,16,1079,1.5361731052398682,0,210,480,460,100
1868,741,16,1184,1.4595999717712402,0,430,440,450,60
