id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
71,163306,9,206,20.157660245895386,0,111,210,44,24
236,163306,9,954,20.150524854660034,0,332,341,260,49
257,163306,9,1837,20.149146795272827,0,231,346,158,231
270,163306,9,692,20.148561477661133,0,323,255,255,156
293,163306,9,1802,20.147581815719604,0,466,306,395,148
340,163306,9,1713,20.145503520965576,0,373,362,309,84
435,163306,9,898,20.1413791179657,0,249,126,180,360
436,163306,9,898,20.14134407043457,0,478,396,408,473
564,163306,9,1075,20.13533926010132,0,126,193,55,397
628,163306,9,773,20.132612466812134,0,260,29,186,193
647,163306,9,671,20.131789922714233,0,402,318,332,149
728,163306,9,1854,20.127880096435547,0,351,102,278,27
742,163306,9,306,20.127304315567017,0,390,468,314,167
763,163306,9,1129,20.126418590545654,0,436,469,371,81
766,163306,9,1129,20.12627625465393,0,168,437,89,306
773,163306,9,1129,20.126007318496704,0,219,461,151,205
781,163306,9,1390,20.12565803527832,0,267,119,200,402
806,163306,9,1025,20.124635934829712,0,142,415,70,39
838,163306,9,143,20.12315821647644,0,200,478,131,240
856,163306,9,959,20.122371912002563,0,416,326,346,224
864,163306,9,1505,20.122057676315308,0,305,254,229,71
928,163306,9,1587,20.09747076034546,0,196,350,124,342
990,163306,9,1945,20.094688415527344,0,406,278,340,282
1033,163306,9,812,20.09253454208374,0,266,274,197,419
1068,163306,9,1816,20.0910964012146,0,204,82,127,51
1251,163306,9,1723,20.08245539665222,0,366,247,292,351
1276,163306,9,366,20.08136510848999,2,53,198,95,228
1344,163306,9,325,20.07808518409729,0,359,187,284,402
1359,163306,9,325,20.077423095703125,0,336,259,261,388
1393,163306,9,546,20.07545781135559,0,435,368,362,47
1426,163306,9,662,20.073976516723633,0,415,122,339,327
1443,163306,9,257,20.073105812072754,0,185,242,115,85
1455,163306,9,257,20.072627305984497,0,386,420,311,214
1460,163306,9,257,20.072428703308105,0,384,321,313,123
1610,163306,9,542,20.065394401550293,1,321,399,330,461
1680,163306,9,1515,20.062267303466797,1,113,62,178,352
1739,163306,9,128,20.05967879295349,0,157,243,93,415
1760,163306,9,412,20.05870532989502,0,464,84,396,180
1762,163306,9,1229,20.058617115020752,0,180,173,106,340
1800,163306,9,57,20.05697202682495,0,201,26,135,448
1831,163306,9,1733,20.055151224136353,0,399,420,322,437
1907,163306,9,461,20.051755905151367,0,464,277,390,23
1922,163306,9,588,20.051090002059937,0,388,121,310,269
1948,163306,9,418,20.050017833709717,0,94,123,23,375
1962,163306,9,419,20.049423694610596,0,129,364,57,81
1973,163306,9,419,20.048991441726685,0,363,58,285,96
527,5565,9,549,4.3308024406433105,1,275,37,461,461
563,4560,9,1075,3.9832205772399902,1,183,86,325,448
1190,4278,9,104,3.910968065261841,1,192,26,265,447
989,4095,9,1945,4.203982591629028,2,137,25,303,180
1694,4095,9,1625,20.061665534973145,2,31,167,140,288
1557,3916,9,1467,3.963545322418213,1,303,51,368,476
1148,3828,9,607,20.086897134780884,2,118,156,265,442
515,3321,9,69,3.7284364700317383,1,242,247,429,474
1225,3321,9,1226,4.165731191635132,1,220,56,422,446
1380,3321,9,270,3.680342674255371,1,128,207,272,469
1454,3321,9,257,20.07266092300415,2,25,83,182,115
1930,3240,9,588,20.050767183303833,1,72,50,251,373
352,3160,9,593,20.145012855529785,1,213,61,319,478
