id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
19,50,13,297,1.323796272277832,3,331,209,292,373
794,46,13,210,1.2400457859039307,3,355,255,302,369
1572,53,13,811,1.267857313156128,3,408,30,373,43
1666,59,13,860,1.2542393207550049,3,321,37,239,115
29,48,13,986,1.2768797874450684,2,169,128,90,179
100,54,13,189,1.3144581317901611,2,261,21,190,205
169,46,13,578,1.2975356578826904,2,291,34,281,170
199,56,13,651,1.3249468803405762,2,342,176,266,356
253,21,13,923,1.2773067951202393,2,457,87,369,144
264,48,13,970,1.3070411682128906,2,303,232,248,355
354,40,13,1408,1.3025658130645752,2,308,95,271,188
376,17,13,1415,0.7829229831695557,2,176,330,87,357
722,43,13,122,1.3011887073516846,2,450,62,413,166
734,50,13,122,1.278095006942749,2,269,116,266,353
818,8,13,234,0.7340378761291504,2,365,336,365,369
827,56,13,244,1.310962200164795,2,344,105,331,185
845,61,13,277,1.293759822845459,2,410,148,240,305
848,58,13,277,1.299933910369873,2,434,29,285,211
909,46,13,372,1.2096660137176514,2,126,104,38,454
926,55,13,375,1.2830135822296143,2,353,89,305,270
994,34,13,388,1.27970552444458,2,311,134,317,139
1009,10,13,399,0.810915470123291,2,465,292,439,360
1122,42,13,506,1.2005770206451416,2,233,216,138,477
1140,37,13,506,1.2491912841796875,2,456,187,322,234
1160,62,13,525,1.2847611904144287,2,359,60,304,255
1211,47,13,567,1.2599632740020752,2,476,88,418,189
1380,34,13,623,1.2299599647521973,2,422,327,292,336
1394,43,13,657,1.265092134475708,2,374,79,330,328
1432,18,13,670,1.100813865661621,2,315,287,308,317
1469,29,13,702,0.9811160564422607,2,100,181,49,342
1470,32,13,702,1.0870060920715332,2,232,187,214,267
1478,65,13,702,1.2809007167816162,2,360,84,242,209
1512,39,13,776,1.1598680019378662,2,415,190,389,214
1516,44,13,776,1.1596665382385254,2,125,176,90,311
1536,37,13,800,1.260573148727417,2,423,157,341,155
1564,59,13,811,1.277766466140747,2,388,181,276,352
1705,45,13,884,1.25400710105896,2,408,28,284,134
1752,46,13,913,1.2405321598052979,2,325,256,278,417
1840,47,13,973,1.2336902618408203,2,394,77,355,326
1928,38,13,1043,1.2242982387542725,2,400,153,324,279
1936,18,13,1043,0.7785639762878418,2,170,116,45,166
1946,43,13,1076,1.2201898097991943,2,406,176,255,187
1952,33,13,1076,1.1643743515014648,2,369,260,255,392
1,47,13,297,1.293731927871704,1,87,28,50,256
6,35,13,297,1.2654259204864502,1,338,37,310,370
13,30,13,297,1.304765224456787,1,252,406,227,479
18,8,13,297,0.8449478149414062,1,185,85,143,126
22,35,13,986,1.2928519248962402,1,248,81,175,367
32,46,13,986,1.3285565376281738,1,318,137,254,428
44,43,13,1087,1.3248448371887207,1,188,363,156,475
48,12,13,1087,1.015779972076416,1,395,240,349,323
58,47,13,1087,1.35042405128479,1,413,151,296,457
60,28,13,1087,1.1200079917907715,1,234,303,128,435
63,42,13,1307,1.330867052078247,1,205,24,201,284
69,27,13,1307,1.1754255294799805,1,281,181,130,259
75,73,13,1307,1.3765792846679688,1,458,186,358,477
87,16,13,189,1.1618385314941406,1,290,338,230,439
88,50,13,189,1.3475394248962402,1,218,360,156,421
97,26,13,189,1.0699717998504639,1,363,300,228,435
105,21,13,263,1.1332645416259766,1,161,152,167,369
110,46,13,263,1.3000876903533936,1,221,214,81,401
120,36,13,263,1.1733965873718262,1,82,29,41,304
126,39,13,324,1.2463691234588623,1,404,83,336,414
130,52,13,324,1.3279516696929932,1,202,163,101,329
132,21,13,324,1.2072443962097168,1,379,192,221,196
133,29,13,324,1.1729304790496826,1,112,89,97,370
142,28,13,543,1.0682978630065918,1,212,93,47,221
165,4,13,578,0.7487506866455078,1,195,384,155,389
166,6,13,578,0.8342909812927246,1,218,69,161,84
168,58,13,578,1.3606364727020264,1,296,29,272,351
173,47,13,578,1.3384673595428467,1,326,52,203,342
174,39,13,578,1.260239839553833,1,124,308,82,391
175,29,13,578,1.2602174282073975,1,213,205,190,479
183,33,13,651,1.1944687366485596,1,191,93,167,403
186,51,13,651,1.3255436420440674,1,190,46,96,392
194,39,13,651,1.170569896697998,1,148,82,38,345
197,23,13,651,0.9494524002075195,1,69,204,42,223
203,12,13,876,0.8821508884429932,1,315,251,317,380
204,40,13,876,1.3056626319885254,1,327,101,237,357
205,52,13,876,1.352949619293213,1,433,138,273,358
209,27,13,876,1.2588233947753906,1,437,403,353,413
215,31,13,876,1.295644760131836,1,252,63,236,289
221,25,13,900,1.1816182136535645,1,322,237,162,316
223,37,13,900,1.2583084106445312,1,237,175,114,360
232,55,13,900,1.3264031410217285,1,220,37,75,452
233,5,13,900,1.2237300872802734,1,399,59,381,99
234,49,13,900,1.2840356826782227,1,74,22,35,360
237,27,13,900,1.3356480598449707,1,395,147,388,314
243,40,13,923,1.323108196258545,1,242,29,237,418
244,52,13,923,1.3083224296569824,1,69,68,67,468
267,35,13,970,1.1410698890686035,1,175,310,28,351
271,12,13,970,0.684964656829834,1,129,44,50,97
281,44,13,1083,1.2577366828918457,1,243,143,80,425
287,27,13,1083,1.288071632385254,1,383,225,284,244
290,12,13,1083,0.8119323253631592,1,315,275,313,401
307,28,13,1147,1.243668794631958,1,282,238,185,341
316,14,13,1147,0.6984689235687256,1,51,183,32,282
327,50,13,1228,1.3149912357330322,1,400,68,232,355
348,37,13,1408,1.3190126419067383,1,423,27,398,302
359,4,13,1408,1.2184388637542725,1,395,81,382,116
