id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
1764,6105,8,811,1.8363142013549805,3,30,40,270,280
462,4950,8,1859,1.8974719047546387,3,390,30,300,60
1127,4656,8,1094,1.864820957183838,3,470,100,400,150
450,4560,8,1799,1.886488914489746,2,210,40,370,440
1483,4186,8,1761,1.852445125579834,4,210,30,360,40
295,3741,8,1742,1.9013597965240479,1,450,20,180,210
1584,3741,8,543,1.8157014846801758,3,470,40,140,40
709,3655,8,1784,1.8581063747406006,2,210,70,450,330
512,3570,8,191,1.860591173171997,2,70,60,270,410
1282,3570,8,190,1.8141357898712158,3,420,100,470,120
426,3486,8,1682,1.8940210342407227,4,220,90,170,210
1532,3403,8,1944,1.812704086303711,3,470,50,120,120
1374,3321,8,1172,1.8288469314575195,1,340,20,440,350
1794,3321,8,846,1.777000904083252,2,210,200,400,450
534,3240,8,326,1.8538599014282227,2,420,110,450,140
1888,3240,8,1140,1.7817533016204834,1,410,50,90,80
777,3160,8,33,1.8302736282348633,3,260,80,100,80
1103,3160,8,1003,1.8372135162353516,4,200,50,300,100
1228,3081,8,1868,1.8119251728057861,2,450,100,80,300
822,3003,8,636,1.8447813987731934,4,260,80,310,170
1037,3003,8,117,1.8176696300506592,2,300,20,440,320
1062,2926,8,579,1.8348278999328613,1,390,20,460,360
398,2850,8,1211,1.922987699508667,2,330,80,440,160
412,2850,8,1320,1.9083871841430664,4,170,60,300,170
165,2775,8,167,1.9263830184936523,1,290,60,450,290
416,2701,8,1320,1.8596570491790771,3,350,170,20,320
331,2628,8,548,1.8536813259124756,3,290,70,430,190
608,2628,8,1539,1.8472492694854736,3,100,110,280,180
665,2628,8,1053,1.8380937576293945,2,420,60,280,230
1754,2628,8,802,1.7613539695739746,1,270,120,30,210
488,2556,8,143,1.8617799282073975,3,190,40,260,90
643,2556,8,352,1.8166124820709229,2,410,60,280,140
1048,2556,8,300,1.7913029193878174,2,450,40,420,390
1705,2556,8,329,1.8029181957244873,2,360,20,100,170
269,2485,8,1685,1.8524656295776367,2,110,170,280,330
805,2485,8,493,1.7938189506530762,1,340,100,30,220
1447,2485,8,1411,1.7651281356811523,4,360,270,50,300
11,2415,8,392,1.9087715148925781,2,440,80,400,260
459,2415,8,1799,1.822760820388794,3,350,130,130,270
1072,2346,8,579,1.8433101177215576,2,170,20,320,170
1389,2278,8,1228,1.754002571105957,2,390,60,140,200
475,2211,8,1859,1.8625235557556152,2,240,20,360,180
1227,2211,8,1868,1.8061800003051758,2,70,30,240,60
346,2145,8,936,1.8381118774414062,3,350,90,110,250
589,2145,8,1360,1.856506586074829,4,200,20,260,90
928,2145,8,1113,1.765446662902832,2,290,100,170,340
1283,2145,8,190,1.7890799045562744,2,220,80,340,260
1475,2145,8,1482,1.737257957458496,2,190,50,100,60
1647,2145,8,1666,1.7335150241851807,3,360,80,350,380
253,2080,8,1626,1.8355073928833008,3,20,30,140,80
1352,2080,8,972,1.7510433197021484,1,310,30,470,430
1990,2080,8,83,1.7468953132629395,2,380,190,80,250
1568,2016,8,17,1.7172021865844727,2,210,30,340,460
1156,1953,8,1208,1.7382855415344238,1,250,70,470,470
259,1891,8,1626,1.880014181137085,2,40,30,200,240
298,1891,8,1742,1.8621325492858887,1,250,290,440,340
685,1891,8,1523,1.8096816539764404,1,250,70,420,360
1708,1891,8,329,1.7403831481933594,1,450,170,50,380
1907,1891,8,1328,1.687490463256836,1,430,190,440,470
1879,1830,8,1026,1.737633228302002,1,430,150,30,350
538,1770,8,326,1.7791190147399902,2,130,20,220,380
682,1770,8,1523,1.7748708724975586,1,30,20,130,360
899,1770,8,853,1.7305333614349365,1,210,70,330,480
1205,1770,8,1426,1.7196886539459229,2,140,120,250,380
1938,1770,8,1492,1.680586338043213,1,80,60,270,460
284,1711,8,1742,1.882159948348999,2,480,40,400,130
754,1711,8,4,1.7384519577026367,2,190,70,160,140
781,1711,8,424,1.7370119094848633,1,90,30,230,470
1315,1711,8,248,1.7873680591583252,1,330,60,460,290
1827,1711,8,934,1.710019826889038,2,40,50,180,190
1871,1711,8,1026,1.6662909984588623,2,100,60,130,260
143,1653,8,404,1.781830072402954,2,350,70,320,410
793,1653,8,424,1.8294272422790527,1,380,40,20,110
1071,1653,8,579,1.7605922222137451,1,150,60,400,380
1682,1653,8,158,1.66914963722229,3,240,260,320,360
1763,1653,8,811,1.691108226776123,1,220,50,400,440
1848,1653,8,974,1.7003352642059326,1,240,70,340,410
1975,1653,8,1729,1.7141146659851074,2,370,50,190,50
382,1596,8,1211,1.7898812294006348,1,410,230,340,440
433,1596,8,1682,1.8290214538574219,2,370,80,340,310
651,1596,8,352,1.8037171363830566,2,340,60,390,320
733,1596,8,1790,1.7675402164459229,2,160,210,310,380
757,1596,8,4,1.7452805042266846,2,370,200,450,320
943,1596,8,1281,1.7603604793548584,1,390,80,460,390
1032,1596,8,117,1.7891297340393066,1,460,180,30,310
1310,1596,8,248,1.7419865131378174,1,440,130,420,380
1387,1596,8,1228,1.7591228485107422,2,480,180,180,190
1610,1596,8,857,1.7403810024261475,2,470,220,240,330
1837,1596,8,934,1.6907944679260254,2,140,80,220,380
1944,1596,8,1596,1.6752378940582275,2,370,230,420,430
1957,1596,8,1596,1.736344337463379,1,460,110,130,130
399,1540,8,1211,1.8351807594299316,1,400,110,70,230
408,1540,8,1320,1.7639946937561035,2,450,300,250,370
520,1540,8,191,1.725959300994873,2,300,180,220,420
704,1540,8,1784,1.7481114864349365,2,420,190,340,260
1170,1540,8,1353,1.7089076042175293,2,480,70,390,240
1241,1540,8,31,1.7217071056365967,1,430,210,90,420
1247,1540,8,31,1.7264463901519775,4,270,240,210,260
1332,1540,8,835,1.773585319519043,1,360,50,50,250
1454,1540,8,1411,1.7648069858551025,1,350,80,20,300
