id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
1735,283881,7,1543,11.58279013633728,0,480,53,32,396
1360,251695,7,897,11.58268404006958,0,477,28,41,334
244,210276,7,1931,11.624322891235352,0,454,30,77,336
1856,195625,7,1892,11.519908666610718,0,402,60,43,360
1882,183921,7,1172,11.53407597541809,0,462,157,90,427
1481,182106,7,918,11.520203828811646,0,383,160,33,447
1404,172578,7,86,11.535688400268555,0,429,203,71,467
320,170236,7,1628,11.563759565353394,0,469,124,36,311
1646,162165,7,1128,11.505165815353394,0,453,220,55,428
1442,144453,7,1122,11.51249885559082,0,431,138,84,363
686,143380,7,350,11.501820087432861,0,470,150,31,281
1362,143380,7,164,11.498096227645874,0,399,201,62,436
1850,139128,7,1892,11.432629108428955,1,449,70,423,67
615,138075,7,797,11.535797595977783,0,469,203,75,369
311,137026,7,1628,11.562098503112793,0,474,261,93,440
1451,136503,7,1122,11.52326250076294,0,459,27,117,243
251,135460,7,1931,11.509157419204712,0,364,224,34,451
480,135460,7,676,11.522387504577637,0,444,186,57,354
650,133903,7,447,11.555209636688232,0,411,217,113,470
1246,131841,7,671,11.517508268356323,0,434,77,102,295
125,130305,7,353,11.578711986541748,0,460,210,113,410
1061,127765,7,777,11.491386890411377,0,393,226,68,440
1342,127765,7,897,11.493258714675903,0,417,257,85,464
1163,123256,7,1002,11.480413913726807,0,399,246,71,452
810,121278,7,1846,11.457343816757202,0,430,298,40,436
1132,119805,7,99,11.55723762512207,0,480,197,187,427
1076,116403,7,777,11.503030061721802,0,472,331,105,480
1499,116403,7,918,11.47771668434143,0,394,49,98,272
1514,111628,7,1133,11.510051250457764,0,459,114,150,311
663,108811,7,1447,11.412908554077148,0,405,354,29,479
1156,107416,7,694,11.467846870422363,0,465,224,92,349
621,106491,7,978,11.4223473072052,0,440,56,39,153
898,106491,7,1257,11.434903621673584,0,432,35,57,155
369,105570,7,391,11.455418348312378,0,424,189,56,318
1907,99235,7,765,11.412538051605225,0,473,26,92,128
1424,98790,7,77,11.506169080734253,0,429,259,167,477
1660,98790,7,1128,11.341483354568481,0,479,397,35,175
354,97461,7,1911,11.393270254135132,0,431,166,34,247
1154,97020,7,694,11.323596715927124,0,463,275,23,92
1595,93528,7,1442,11.324501991271973,0,466,34,38,72
419,93096,7,135,11.363820791244507,1,465,240,318,231
631,91378,7,978,11.51130723953247,0,425,59,146,242
1260,91378,7,671,11.398374557495117,0,404,246,77,382
