id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
186,903,6,524,2.4449408054351807,0,220,50,150,480
365,903,6,36,20.151466846466064,0,210,320,410,90
1850,898,6,469,20.070462465286255,0,20,410,470,290
351,895,6,1984,2.6391079425811768,1,160,140,390,130
998,879,6,351,20.115405082702637,0,90,390,430,130
1675,874,6,1098,20.080047845840454,0,120,360,450,90
293,861,6,408,2.0738677978515625,0,380,50,60,460
572,861,6,1781,1.9932494163513184,0,400,70,130,480
928,861,6,1385,20.118915796279907,0,20,390,400,180
974,861,6,1849,20.11665654182434,1,30,210,260,150
1068,861,6,1662,2.1098270416259766,0,400,50,240,470
1164,861,6,1657,20.10673999786377,1,120,450,350,430
1264,861,6,103,1.9671382904052734,0,450,70,160,480
1810,861,6,10,20.07272219657898,1,30,450,280,290
1030,848,6,749,20.113813877105713,0,80,480,440,260
1143,848,6,1328,20.10776114463806,0,20,440,460,370
205,846,6,357,20.159565925598145,0,50,160,480,50
1149,841,6,1328,20.107434511184692,0,40,220,480,160
57,840,6,917,20.17101764678955,0,60,280,430,80
1077,828,6,1662,20.110992193222046,0,90,320,430,80
1568,823,6,243,2.7914769649505615,0,290,20,310,430
9,820,6,4,20.176079750061035,0,210,350,390,110
144,820,6,1708,2.7839484214782715,0,190,20,190,430
440,820,6,1763,20.145670652389526,0,400,420,470,50
683,820,6,1836,20.132471799850464,0,170,450,230,60
963,820,6,1849,20.117207050323486,0,310,470,350,60
1125,820,6,1057,2.6078197956085205,0,50,60,50,470
1160,820,6,1328,20.106920957565308,0,250,340,450,130
1421,820,6,1151,20.09318971633911,0,30,80,470,150
1324,804,6,1340,20.097927808761597,0,40,330,380,100
854,801,6,191,20.122522115707397,0,80,370,450,190
959,790,6,1755,20.11742663383484,0,40,390,300,90
360,784,6,1984,20.151684761047363,0,30,440,310,160
1597,784,6,723,20.083871126174927,0,20,480,310,210
1913,784,6,852,20.067028284072876,0,50,320,330,40
489,780,6,352,20.142864227294922,0,410,450,470,70
555,780,6,1378,20.13946294784546,0,20,410,190,170
580,780,6,1781,20.138209342956543,0,200,340,400,140
613,780,6,948,2.1606884002685547,0,450,20,130,410
