id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
874,1128,19,1608,False,1.4141826629638672,1,470,110,470,40
110,1035,19,1013,False,1.5236573219299316,1,120,480,120,30
145,990,19,1013,False,1.4624290466308594,0,60,460,120,20
1309,990,19,384,False,1.3271303176879883,0,240,40,60,480
78,946,19,1013,False,1.4473626613616943,0,480,20,300,450
497,946,19,1054,False,1.699798822402954,0,410,480,480,50
207,903,19,661,False,1.5060522556304932,0,140,450,190,30
842,903,19,1608,False,1.3517169952392578,0,430,40,90,460
1045,903,19,1331,False,1.3188660144805908,0,420,60,200,480
392,861,19,661,False,1.395585536956787,0,350,50,220,460
