id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
752,1332,13,196,1.6774113178253174,1,60,460,60,100
1897,1326,13,97,1.5946080684661865,1,70,440,70,90
792,1198,13,1602,1.6702852249145508,0,30,480,440,210
262,1171,13,157,1.707118272781372,0,60,460,470,200
973,1171,13,587,1.655752182006836,0,40,410,450,150
1955,1120,13,1657,1.605550765991211,0,20,430,430,190
1491,1072,13,1634,1.634416103363037,0,30,410,400,130
627,1035,13,1395,1.4809000492095947,0,20,230,470,400
726,1035,13,927,1.459038496017456,0,100,470,440,20
767,1035,13,520,1.4744422435760498,0,270,480,400,30
1153,1035,13,823,1.4408586025238037,0,30,120,480,340
1243,1035,13,591,1.4533238410949707,0,80,480,230,30
1534,1017,13,1237,1.6131606101989746,0,80,430,450,170
1871,1011,13,1,1.5610628128051758,0,280,480,350,40
398,990,13,1176,1.4565527439117432,0,40,150,480,430
959,990,13,585,1.4307796955108643,0,40,50,480,370
1645,990,13,1088,1.6388750076293945,0,40,480,30,40
306,967,13,750,1.6358938217163086,0,280,460,350,30
1307,951,13,802,1.6055481433868408,0,90,480,480,280
867,946,13,1099,1.4150662422180176,0,50,100,480,290
1099,946,13,71,1.6122751235961914,0,220,480,210,50
1371,946,13,359,1.39414381980896,0,380,450,480,20
1691,919,13,1648,1.5859687328338623,0,100,400,470,180
1463,906,13,1243,1.5565605163574219,0,300,470,330,50
390,903,13,1176,1.4365391731262207,0,190,450,450,30
738,903,13,927,1.5382845401763916,0,20,380,450,440
1053,903,13,820,1.385648250579834,0,60,140,480,400
1140,903,13,755,1.4412357807159424,0,30,230,450,470
1190,903,13,930,1.3801310062408447,0,140,440,440,20
1387,903,13,426,1.3929862976074219,0,160,450,290,30
1520,903,13,1666,1.366783857345581,0,60,70,480,190
1041,893,13,820,1.6626691818237305,0,60,470,260,100
1383,885,13,426,1.601851463317871,0,210,450,360,60
1142,865,13,823,1.6305150985717773,0,160,480,260,80
1667,862,13,1343,1.6304473876953125,0,50,440,70,30
