id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
843,3828,8,1164,1.8481254577636719,2,130,20,260,360
923,3403,8,393,1.8066701889038086,1,20,50,460,430
1051,3240,8,1978,1.777498722076416,1,60,20,390,470
1130,3081,8,1729,1.7695841789245605,1,20,140,480,460
698,3003,8,388,1.7948453426361084,1,110,50,470,180
1575,2926,8,693,1.7451019287109375,1,70,40,440,430
1762,2850,8,496,1.7703804969787598,2,60,50,90,190
1664,2628,8,1375,1.7304050922393799,1,90,20,410,180
1305,2374,8,1416,1.7849795818328857,2,110,80,130,360
238,2346,8,881,1.800835132598877,1,30,140,380,470
1220,2346,8,312,1.7377657890319824,1,130,70,370,480
955,2278,8,174,1.7930371761322021,1,50,40,440,320
336,2211,8,489,1.8404181003570557,1,270,40,460,440
1019,2211,8,382,1.7180736064910889,1,200,60,450,230
1059,2211,8,1978,1.7154266834259033,1,20,120,330,470
1166,2211,8,1510,1.7485971450805664,1,200,70,400,470
1573,2211,8,693,1.6757261753082275,1,60,200,440,400
251,2145,8,1005,1.811298131942749,1,110,80,340,450
680,2145,8,300,1.7711870670318604,1,150,60,460,340
1067,2145,8,1326,1.7403757572174072,2,150,40,330,350
1552,2145,8,423,1.6905417442321777,1,210,60,470,90
1775,2145,8,496,1.745776891708374,2,70,40,260,40
1039,2117,8,1072,1.8038780689239502,2,40,40,370,290
61,2080,8,645,1.8038954734802246,1,140,150,480,410
1235,2080,8,811,1.7271912097930908,1,250,90,450,480
1454,2080,8,1690,1.769214153289795,1,40,40,460,120
1924,2080,8,376,1.6504566669464111,1,120,130,420,470
1633,2019,8,876,1.7319209575653076,1,130,70,280,470
64,2016,8,645,1.8271002769470215,1,50,110,390,180
293,2016,8,1037,1.840388298034668,1,210,30,360,390
558,2016,8,1901,1.7330148220062256,1,110,80,360,160
617,2016,8,1654,1.7494103908538818,1,60,90,350,430
627,2016,8,478,1.802245855331421,1,90,70,480,120
918,2016,8,1680,1.79170560836792,1,140,20,300,400
567,1953,8,1594,1.7943711280822754,1,300,40,470,420
776,1953,8,897,1.772615909576416,1,180,50,320,390
985,1953,8,1569,1.707420825958252,1,190,110,470,270
1564,1953,8,693,1.7531013488769531,1,20,50,420,270
1459,1906,8,1690,1.7637569904327393,2,210,30,170,260
565,1893,8,1594,1.8784725666046143,2,20,70,400,120
389,1891,8,1346,1.8246796131134033,1,300,60,460,430
1588,1891,8,731,1.7179110050201416,1,340,80,480,440
1613,1891,8,775,1.7238831520080566,1,310,80,450,450
1875,1891,8,883,1.6967482566833496,1,30,70,350,360
1750,1840,8,350,1.7321085929870605,3,140,110,170,300
447,1830,8,1433,1.7852888107299805,1,20,40,310,350
1165,1830,8,1510,1.7198164463043213,1,210,40,460,390
1184,1830,8,819,1.7188711166381836,1,120,110,440,230
1507,1830,8,115,1.6458885669708252,1,260,90,480,380
1555,1830,8,423,1.6712148189544678,1,130,130,430,430
1574,1830,8,693,1.704643964767456,1,30,110,370,340
1628,1830,8,876,1.6606245040893555,1,60,180,400,440
867,1776,8,1352,1.759577751159668,2,170,200,140,320
554,1770,8,1901,1.7574810981750488,1,20,140,370,340
1417,1770,8,795,1.6443564891815186,1,70,270,460,470
1516,1770,8,115,1.6800639629364014,1,110,30,320,160
1594,1770,8,731,1.7565670013427734,1,40,20,430,140
1972,1770,8,1151,1.6480119228363037,1,80,200,450,420
438,1767,8,1760,1.8166849613189697,2,50,70,340,340
81,1711,8,521,1.8524432182312012,1,30,50,370,290
313,1711,8,343,1.8338370323181152,1,110,60,460,260
491,1711,8,281,1.790449619293213,1,150,50,470,310
724,1711,8,577,1.7581565380096436,1,60,40,330,90
953,1711,8,174,1.6733002662658691,1,160,150,430,230
268,1653,8,1999,20.146645307540894,0,430,120,160,440
487,1653,8,281,1.7371008396148682,1,150,120,320,470
898,1653,8,1645,1.7740075588226318,2,80,110,180,180
1384,1653,8,1181,1.7506349086761475,1,160,70,270,330
1751,1653,8,350,1.6611158847808838,1,30,190,390,260
1087,1642,8,1913,1.8092126846313477,2,30,20,200,180
1499,1602,8,1667,1.7584197521209717,2,30,120,450,200
5,1596,8,1986,20.169452667236328,0,470,100,80,280
118,1596,8,1147,1.7934629917144775,1,120,140,440,380
787,1596,8,931,1.7104129791259766,2,220,150,360,470
847,1596,8,1164,1.6701180934906006,1,80,140,330,450
973,1596,8,558,1.663377285003662,1,20,340,470,410
1057,1596,8,1978,1.7257695198059082,1,340,130,460,470
1170,1596,8,1510,1.6956150531768799,1,220,80,430,420
1369,1596,8,919,1.6536874771118164,2,90,110,300,260
1929,1596,8,376,1.7147953510284424,1,40,130,470,260
1945,1596,8,1148,1.6935713291168213,1,100,110,460,310
305,1595,8,343,1.8422551155090332,2,310,80,300,330
376,1540,8,962,1.813154697418213,2,60,30,240,150
404,1540,8,1380,1.736762523651123,1,120,100,350,220
541,1540,8,1901,1.7257747650146484,1,190,90,360,410
862,1540,8,1352,1.754249095916748,1,210,20,390,360
888,1540,8,1645,1.7056939601898193,1,220,90,470,390
970,1540,8,558,1.6945884227752686,1,170,70,390,150
1460,1540,8,1690,1.5991618633270264,3,140,250,200,270
1491,1530,8,1667,1.7519621849060059,2,60,80,140,90
184,1485,8,44,1.7833948135375977,1,120,60,330,390
1105,1485,8,208,1.7479972839355469,1,270,40,410,370
1778,1485,8,496,1.663839340209961,1,290,150,400,480
116,1378,8,1147,1.8000028133392334,1,150,100,440,330
182,1378,8,44,1.7204985618591309,1,180,120,390,430
221,1378,8,881,1.812772512435913,1,80,40,350,270
333,1378,8,489,1.6799781322479248,1,60,340,460,460
640,1378,8,478,1.6993954181671143,2,210,170,270,350
699,1378,8,388,1.782329797744751,1,120,20,200,310
706,1378,8,513,1.6794500350952148,1,190,140,440,250
