id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
1186,632250,17,1811,20.050111293792725,2,432,354,372,250
1392,521731,17,256,19.550931692123413,1,190,466,101,45
1882,488566,17,1348,19.843077421188354,1,260,470,48,62
1428,476776,17,476,19.88887882232666,1,476,382,132,25
1337,445096,17,995,19.598145246505737,3,423,364,256,204
252,431056,17,1671,19.804357051849365,1,245,476,36,113
1305,427350,17,338,19.333335399627686,1,480,183,116,32
985,413595,17,1801,19.312391757965088,1,381,332,93,122
1079,409965,17,120,19.145902395248413,1,343,452,211,36
1904,407253,17,1546,19.455755710601807,1,372,255,32,83
1336,353220,17,995,18.90097427368164,1,478,474,61,447
119,318801,17,450,19.330007314682007,1,319,218,49,67
512,310078,17,992,19.662896871566772,1,263,431,68,93
1252,310078,17,142,18.700672149658203,2,347,318,202,156
277,309291,17,106,20.037716388702393,1,464,342,36,35
285,299925,17,1010,19.615875244140625,2,441,410,144,102
638,294528,17,1709,19.041456699371338,2,245,359,264,229
840,294528,17,241,19.299779653549194,4,277,477,189,370
57,292995,17,1657,19.28290104866028,2,447,418,305,189
22,286146,17,232,19.674538612365723,1,419,375,71,85
1655,274911,17,1905,19.11972713470459,1,205,402,55,78
1795,274911,17,1423,19.344895601272583,1,473,397,95,168
1666,274170,17,604,19.153300046920776,1,443,213,60,126
584,273535,17,1597,19.311055660247803,3,267,326,321,312
1782,271216,17,1423,19.739620447158813,1,393,351,33,61
825,270480,17,241,19.569913625717163,2,413,290,278,49
538,269011,17,1643,18.087413549423218,2,437,443,415,240
1876,264628,17,1049,18.95364546775818,1,408,386,94,190
331,261958,17,997,19.827909469604492,2,467,284,102,238
88,261726,17,1454,19.32631254196167,1,380,400,79,140
1849,258840,17,217,19.098132133483887,1,441,336,52,224
1909,252756,17,1546,20.015827178955078,1,440,434,56,172
823,250986,17,241,19.593027353286743,1,306,437,53,79
1956,248865,17,1538,18.978591203689575,3,451,430,303,292
960,245350,17,1553,19.47130560874939,1,417,227,65,44
1768,244866,17,375,19.861860036849976,3,390,361,309,295
1101,238395,17,401,19.590712070465088,1,392,393,65,90
1544,238395,17,302,18.52467632293701,1,305,449,151,120
934,237016,17,885,18.823906898498535,1,89,461,67,34
1585,235641,17,1783,19.640437602996826,1,426,266,43,23
1859,234955,17,217,17.95221209526062,1,346,448,45,303
1132,234270,17,1716,19.65065336227417,1,388,451,115,31
1823,233586,17,1316,17.79222273826599,2,442,396,365,135
388,231540,17,705,18.968942642211914,1,414,360,153,61
464,230860,17,732,18.687662601470947,1,218,315,106,24
1599,230181,17,1783,18.145172119140625,2,452,355,401,353
1139,229503,17,1716,18.400063514709473,1,179,164,46,57
93,228150,17,1454,18.85652470588684,1,169,445,60,139
1598,228150,17,1783,17.723957300186157,1,459,179,192,26
1387,227866,17,256,19.780689477920532,2,358,461,86,90
1896,226801,17,1348,17.96001124382019,3,227,457,250,172
883,224785,17,1515,18.985350608825684,1,52,437,28,103
1046,224115,17,1375,19.181743144989014,1,366,371,101,71
1154,224115,17,802,18.50682306289673,1,215,275,75,31
490,216153,17,487,19.53479790687561,1,463,298,100,23
1156,215485,17,802,19.41998314857483,2,376,473,140,50
1998,210276,17,744,18.623762369155884,1,123,416,87,64
95,207690,17,1454,18.690253973007202,1,465,473,100,190
623,202566,17,1709,17.99865698814392,1,400,380,31,351
140,201930,17,847,18.593783378601074,1,251,346,66,135
499,200763,17,487,20.08832597732544,1,268,479,35,401
808,200423,17,1832,19.893502235412598,1,371,374,44,193
208,198918,17,1147,19.357306003570557,1,390,301,104,131
897,198111,17,1515,19.65058708190918,2,368,439,135,180
1000,194376,17,1801,18.2222957611084,1,438,448,229,142
1556,193131,17,302,18.918649911880493,1,346,395,110,112
1318,189255,17,338,19.46660327911377,2,460,329,120,115
1494,187578,17,840,18.742544174194336,1,428,116,68,69
1737,186309,17,370,19.204691410064697,1,30,348,58,161
1386,183403,17,256,19.325012683868408,1,371,408,94,113
594,182106,17,1597,18.44192385673523,1,161,389,92,100
1919,181503,17,1546,17.62755823135376,1,427,445,155,106
826,179700,17,241,19.402567625045776,2,393,318,269,212
334,178503,17,997,19.636266231536865,2,452,227,382,115
78,177906,17,1298,18.932916402816772,1,415,463,213,60
1287,176715,17,1443,17.66496253013611,1,351,432,64,115
1174,176121,17,1062,19.2468683719635,1,349,456,124,78
100,175528,17,1454,17.101641416549683,1,158,278,190,44
760,175477,17,1046,19.546281814575195,2,409,431,385,359
247,174936,17,1671,18.43040156364441,1,356,473,32,371
1534,174345,17,206,19.423141479492188,1,431,446,73,203
1290,173755,17,1443,19.004462242126465,1,415,205,76,43
822,171405,17,241,17.04192805290222,1,443,428,215,107
975,170863,17,913,19.21137237548828,2,461,310,116,114
1165,170820,17,1062,18.198856830596924,1,445,381,52,180
1271,170820,17,1848,17.295002460479736,1,430,326,75,199
1246,168381,17,142,19.863943815231323,1,282,472,34,275
1293,167910,17,1443,17.716081142425537,2,406,339,362,73
1456,167331,17,1920,16.5506489276886,2,427,281,364,240
1332,166753,17,995,18.602627992630005,1,463,310,168,93
555,165600,17,1013,19.385589122772217,2,334,274,45,47
1465,165600,17,726,17.128289937973022,1,467,267,66,82
1196,165025,17,1811,18.44407296180725,1,465,425,133,308
104,164451,17,450,17.101510286331177,1,398,114,133,76
248,163306,17,1671,18.172151803970337,2,453,426,283,377
1181,162333,17,1811,19.505155563354492,1,316,346,63,123
527,161076,17,1643,18.39245367050171,2,463,343,80,329
848,161028,17,23,18.714295625686646,1,409,479,216,96
1263,159330,17,1848,16.429203748703003,1,348,401,145,30
1590,158203,17,1783,17.78316855430603,1,460,464,331,22
