id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
145,3321,9,482,False,2.820112943649292,1,320,450,470,40
193,3160,9,482,False,2.52231764793396,1,360,410,440,70
190,3081,9,482,False,2.574777603149414,1,230,340,450,90
189,2486,9,482,False,20.13090443611145,0,90,460,440,90
1738,2430,9,436,False,20.02265167236328,0,50,430,390,20
1408,2416,9,1926,False,20.040242910385132,0,60,410,450,90
1857,2349,9,934,False,20.0159592628479,0,40,430,420,100
97,2346,9,482,False,2.962188959121704,1,150,440,470,80
99,2221,9,482,False,20.13568091392517,1,20,430,210,130
21,2145,9,482,False,20.142444849014282,1,170,400,320,40
