id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
17,118828,14,11,20.16480326652527,1,364,89,83,212
18,118828,14,11,20.164724349975586,1,370,24,138,152
26,118828,14,1690,20.159757614135742,2,360,68,146,124
38,118828,14,1690,20.159162521362305,0,200,56,77,440
40,118828,14,1690,20.1590576171875,1,160,205,21,277
43,118828,14,1143,20.158854246139526,1,452,154,254,407
65,118828,14,103,20.15368366241455,1,308,116,118,373
92,118828,14,68,20.152461528778076,1,351,91,45,116
94,118828,14,68,20.15237808227539,1,375,166,269,411
96,118828,14,68,20.15230131149292,0,24,67,413,352
105,118828,14,1200,20.151888370513916,1,87,191,42,289
109,118828,14,1200,20.15172791481018,1,389,95,39,130
121,118828,14,1763,20.151050329208374,2,274,112,201,118
130,118828,14,1763,20.149967193603516,1,445,108,452,429
131,118828,14,1763,20.149873733520508,1,387,32,86,176
140,118828,14,1763,20.149433612823486,1,207,124,21,349
158,118828,14,594,20.14820146560669,1,423,99,138,272
164,118828,14,1521,20.147873401641846,1,404,37,201,287
169,118828,14,1521,20.147510051727295,1,438,67,122,203
176,118828,14,1521,20.146965742111206,1,384,29,386,98
190,118828,14,235,20.146042823791504,0,466,232,20,402
195,118828,14,235,20.14583396911621,0,471,163,39,273
209,118828,14,563,20.145126342773438,0,438,156,87,456
216,118828,14,563,20.14483380317688,1,343,154,143,449
224,118828,14,945,20.144474267959595,0,472,179,20,404
236,118828,14,945,20.143964290618896,1,436,52,126,192
239,118828,14,945,20.14384365081787,0,472,240,152,437
240,118828,14,945,20.14379119873047,1,336,61,256,258
250,118828,14,1415,20.143266916275024,1,414,113,336,274
251,118828,14,1415,20.143218278884888,1,262,34,122,191
263,118828,14,1234,20.14260196685791,0,407,38,65,241
264,118828,14,1234,20.142560482025146,1,215,361,61,451
268,118828,14,1234,20.142398834228516,1,471,51,263,77
304,118828,14,32,20.13989496231079,1,32,123,33,384
313,118828,14,32,20.139506340026855,1,385,256,54,345
316,118828,14,32,20.139386892318726,0,480,62,220,437
337,118828,14,510,20.13844609260559,1,147,61,61,464
338,118828,14,510,20.138405084609985,1,441,56,73,89
346,118828,14,1073,20.1380615234375,0,256,42,54,469
353,118828,14,1073,20.13775134086609,1,401,21,353,81
358,118828,14,1073,20.137513637542725,0,439,45,163,388
371,118828,14,1459,20.13694405555725,1,78,212,51,450
389,118828,14,67,20.136140823364258,1,266,55,213,335
393,118828,14,67,20.135944366455078,1,262,401,106,460
411,118828,14,877,20.135103702545166,2,160,197,146,255
416,118828,14,877,20.13488531112671,1,472,331,267,476
432,118828,14,1786,20.13309383392334,0,363,148,60,437
454,118828,14,148,20.131869554519653,0,381,75,50,468
457,118828,14,148,20.131678342819214,1,161,84,131,347
488,118828,14,98,20.129751443862915,1,475,166,144,235
504,118828,14,1448,20.128265380859375,1,376,135,163,419
507,118828,14,1448,20.128135204315186,1,444,149,197,335
509,118828,14,1448,20.1280415058136,2,367,135,281,140
529,118828,14,110,20.12698769569397,0,439,121,112,296
540,118828,14,110,20.126248121261597,1,390,176,191,355
562,118828,14,1639,20.125256299972534,0,42,25,328,414
573,118828,14,1639,20.124797344207764,1,139,114,59,445
574,118828,14,1639,20.124755144119263,1,367,48,38,153
588,118828,14,1214,20.12409734725952,0,332,26,148,458
607,118828,14,1408,20.12327218055725,0,474,65,324,441
616,118828,14,1408,20.122846841812134,2,377,401,373,394
617,118828,14,1408,20.122796535491943,1,399,36,215,99
635,118828,14,79,20.12201452255249,1,354,78,226,171
637,118828,14,79,20.121894121170044,0,439,124,131,359
640,118828,14,79,20.12171506881714,1,442,34,123,123
645,118828,14,427,20.121504306793213,0,423,234,63,420
651,118828,14,427,20.121209144592285,0,403,81,36,385
664,118828,14,954,20.12057089805603,2,104,74,69,162
677,118828,14,954,20.11988091468811,1,208,61,143,438
679,118828,14,954,20.119755744934082,1,479,160,161,285
686,118828,14,597,20.119462728500366,1,338,45,102,150
687,118828,14,597,20.119384288787842,1,349,60,79,93
696,118828,14,597,20.119005918502808,2,270,56,264,61
714,118828,14,1107,20.117512702941895,2,176,91,79,117
718,118828,14,1107,20.117290019989014,0,280,65,54,339
725,118828,14,159,20.115257263183594,1,434,57,435,253
726,118828,14,159,20.115195274353027,1,406,92,302,386
727,118828,14,159,20.115132093429565,0,354,128,24,466
728,118828,14,159,20.115068197250366,1,317,181,129,472
743,118828,14,830,20.087138891220093,1,189,88,93,337
744,118828,14,830,20.087093114852905,2,163,216,90,264
746,118828,14,830,20.087011575698853,1,259,117,123,333
756,118828,14,830,20.08658480644226,0,375,142,140,423
759,118828,14,830,20.08643364906311,1,144,26,50,88
769,118828,14,829,20.085970878601074,1,417,413,75,449
772,118828,14,829,20.08585500717163,0,418,66,209,376
797,118828,14,1887,20.08351159095764,0,470,83,127,421
804,118828,14,1666,20.083165884017944,1,452,22,94,91
818,118828,14,1666,20.08233380317688,2,342,114,200,135
831,118828,14,195,20.081507921218872,1,160,206,72,350
914,118828,14,1545,20.077296018600464,0,405,22,128,325
931,118828,14,1699,20.07645869255066,1,54,140,30,424
937,118828,14,1699,20.076199054718018,0,447,44,133,443
950,118828,14,212,20.075587511062622,2,204,57,176,308
958,118828,14,212,20.075238466262817,1,341,141,167,461
971,118828,14,1472,20.07408094406128,1,462,50,379,59
976,118828,14,1472,20.073880672454834,1,323,156,276,150
980,118828,14,1472,20.07371211051941,1,331,136,181,478
981,118828,14,957,20.073629140853882,1,74,66,49,474
985,118828,14,957,20.073461055755615,1,478,32,110,137
