id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
1334,2415,7,1353,False,20.066467761993408,1,410,30,410,430
1052,2211,7,912,False,20.083539247512817,1,110,70,110,400
406,2145,7,1158,False,20.11984372138977,1,390,400,390,20
1916,1891,7,1326,False,20.034422874450684,1,300,80,300,470
490,1770,7,1158,False,20.114940881729126,1,100,50,100,390
1570,1378,7,1221,False,20.05294966697693,1,30,40,30,420
404,1326,7,1158,False,20.11993932723999,3,70,30,70,20
441,1326,7,1158,False,20.117579698562622,1,110,480,110,190
214,1275,7,240,False,20.129791736602783,1,250,110,250,340
168,1035,7,447,False,20.135412454605103,0,220,30,400,480
