id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
117,703,15,1769,False,1.6241321563720703,0,410,270,40,360
523,703,15,626,False,1.7959766387939453,0,460,360,90,430
658,703,15,1638,False,20.12083673477173,0,470,80,100,70
968,703,15,895,False,20.102298974990845,0,440,340,70,320
1326,703,15,31,False,1.783214807510376,0,30,480,400,200
1891,703,15,434,False,20.02873396873474,0,440,50,70,20
1957,703,15,1177,False,20.025429487228394,0,440,270,30,190
436,687,15,376,False,20.133010387420654,0,30,300,350,120
1017,687,15,1692,False,20.09946060180664,0,140,370,480,200
1036,666,15,282,False,1.7342238426208496,0,450,230,90,320
1186,666,15,7,False,1.5770435333251953,0,410,40,50,390
1193,666,15,7,False,1.8370482921600342,0,480,200,120,350
1244,666,15,1886,False,20.06348705291748,0,410,90,50,60
1334,666,15,31,False,1.6579463481903076,0,440,30,80,340
1627,666,15,1239,False,1.7704505920410156,0,470,230,110,390
1901,666,15,447,False,1.4973080158233643,0,70,210,420,40
61,630,15,1428,False,1.655991792678833,0,80,420,430,220
320,630,15,1755,False,1.5616345405578613,0,110,440,460,210
374,630,15,1154,False,20.136221408843994,0,480,390,130,400
951,630,15,873,False,20.103729248046875,0,440,340,90,330
1229,630,15,1046,False,1.7863047122955322,0,470,380,120,480
1635,630,15,1239,False,20.042704343795776,1,470,120,120,120
1371,616,15,386,False,20.056840896606445,0,50,290,380,120
1481,597,15,472,False,20.050629138946533,0,20,330,390,180
30,595,15,1196,False,1.657228708267212,0,420,70,80,250
93,595,15,1590,False,1.6514029502868652,0,420,130,80,320
109,595,15,1769,False,1.489595890045166,0,360,170,20,440
229,595,15,874,False,1.5657143592834473,0,110,370,450,160
345,595,15,1821,False,1.4798390865325928,0,260,480,480,290
378,595,15,1154,False,20.136011123657227,0,450,60,110,100
664,595,15,363,False,1.6619858741760254,0,430,220,90,350
746,595,15,382,False,1.462740182876587,0,140,450,480,160
784,595,15,1208,False,1.8564937114715576,0,60,340,400,130
973,595,15,895,False,1.4799246788024902,0,370,240,30,360
1007,595,15,1692,False,1.4507274627685547,0,360,250,20,430
1049,595,15,778,False,1.6913912296295166,1,440,370,260,370
1235,595,15,1046,False,1.4714298248291016,0,120,370,460,60
1471,595,15,293,False,1.737485408782959,0,60,480,400,250
1586,595,15,596,False,1.7339262962341309,0,460,150,120,420
1681,595,15,189,False,1.452883243560791,0,120,430,460,170
1800,595,15,907,False,1.5284132957458496,0,410,50,70,360
1377,589,15,386,False,20.056533575057983,0,60,250,400,90
486,561,15,1315,False,1.4469332695007324,0,150,460,480,40
811,561,15,307,False,1.6561634540557861,0,70,410,400,150
858,561,15,564,False,20.108606100082397,0,350,150,20,100
1103,561,15,698,False,1.6450715065002441,0,430,190,100,400
1165,561,15,1983,False,1.4714744091033936,0,370,30,40,440
1194,561,15,7,False,1.6418118476867676,0,430,120,100,470
1560,561,15,288,False,1.692659616470337,0,450,50,120,410
1782,561,15,907,False,1.3676409721374512,0,150,410,480,50
1944,561,15,1177,False,1.5220236778259277,0,410,150,80,190
