id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
1806,1287,9,852,False,1.7179489135742188,0,480,480,160,200
681,1275,9,685,False,1.5932118892669678,1,280,240,20,480
1935,1275,9,681,False,1.6210126876831055,2,390,230,160,360
1622,1242,9,115,False,1.7277510166168213,0,410,440,50,210
1772,1222,9,611,False,1.741333246231079,1,30,40,260,330
72,1193,9,1411,False,1.8373606204986572,0,460,440,100,220
569,1193,9,1730,False,1.8029563426971436,0,460,460,140,200
1416,1188,9,183,False,1.663696527481079,0,410,470,280,20
1646,1188,9,133,False,1.7205116748809814,0,410,430,70,190
994,1177,9,1606,False,1.7112929821014404,2,410,80,420,150
1110,1176,9,1128,False,1.5506205558776855,1,320,220,80,460
1565,1176,9,1617,False,1.7246580123901367,1,480,100,60,160
125,1145,9,1536,False,1.7989120483398438,0,390,320,50,90
1760,1145,9,577,False,1.6753504276275635,0,400,290,60,60
782,1140,9,286,False,1.7752223014831543,0,410,470,170,140
1896,1140,9,4,False,1.7094154357910156,0,460,370,50,210
628,1098,9,1589,False,1.698293924331665,0,450,310,180,20
1696,1098,9,1511,False,1.7301816940307617,0,480,480,120,280
229,1093,9,1281,False,1.7781403064727783,0,410,390,170,70
283,1093,9,1161,False,1.7696647644042969,0,250,440,70,60
567,1093,9,1730,False,1.7718117237091064,0,380,380,100,100
761,1093,9,189,False,1.758023738861084,0,460,410,220,90
18,1083,9,434,False,1.6600210666656494,0,480,240,30,130
93,1047,9,1641,False,1.7651755809783936,0,370,350,120,50
454,1047,9,768,False,1.7892637252807617,0,400,410,110,150
1638,1047,9,115,False,1.6926045417785645,0,470,450,260,110
828,1037,9,1548,False,1.6008789539337158,0,380,360,30,160
1466,1035,9,1233,False,1.4573678970336914,0,470,80,20,20
1572,1035,9,1617,False,1.4645860195159912,1,380,200,200,470
1276,1007,9,139,False,1.670924425125122,0,420,220,40,60
1411,1007,9,183,False,1.7263844013214111,0,390,410,60,200
870,1002,9,299,False,1.732557773590088,0,280,380,50,70
583,996,9,1137,False,1.8208959102630615,3,80,50,190,230
113,990,9,190,False,1.5763370990753174,0,480,350,40,400
276,990,9,636,False,1.7700221538543701,0,480,190,40,300
1620,990,9,91,False,1.511199712753296,0,480,50,40,80
1763,990,9,611,False,1.609349012374878,2,440,220,400,220
1810,990,9,852,False,1.4283573627471924,0,460,80,20,150
599,979,9,1137,False,1.7925221920013428,1,70,200,300,450
298,963,9,1161,False,1.6944236755371094,0,380,370,190,30
1559,963,9,1152,False,1.647590160369873,0,400,260,40,90
1876,963,9,1672,False,1.6592013835906982,0,230,480,100,80
1296,946,9,292,False,1.451477289199829,0,110,460,200,30
1818,946,9,852,False,1.4875073432922363,0,470,430,40,450
1776,924,9,611,False,1.71339750289917,1,40,40,100,320
374,920,9,1498,False,1.7007811069488525,0,320,400,160,40
885,920,9,429,False,1.7313003540039062,0,470,210,70,90
1289,915,9,292,False,1.711487054824829,0,470,270,80,140
1450,915,9,979,False,1.6052954196929932,0,390,290,140,20
1327,914,9,1046,False,1.6210763454437256,0,460,440,40,360
1106,913,9,1128,False,1.735753059387207,1,40,200,240,450
1777,909,9,611,False,1.6779251098632812,2,300,140,330,230
344,903,9,1985,False,1.6829025745391846,0,460,160,30,380
598,903,9,1137,False,1.699761152267456,1,140,150,100,430
672,903,9,197,False,1.478365182876587,0,450,270,30,440
1585,903,9,1809,False,1.4163832664489746,0,210,450,350,30
1743,903,9,577,False,1.4315898418426514,0,170,460,480,40
1353,878,9,1072,False,1.6749334335327148,0,450,360,210,90
226,873,9,1281,False,1.7462794780731201,0,450,400,260,80
755,873,9,1654,False,1.6719017028808594,0,230,410,90,40
906,873,9,1594,False,1.7433242797851562,0,430,460,190,190
