id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
392,1128,7,200,20.202893257141113,1,120,120,50,120
892,1081,7,1414,2.1828577518463135,0,480,290,20,300
1648,1081,7,69,2.117419719696045,0,480,250,20,360
720,1035,7,1653,2.2007579803466797,0,480,420,30,250
1107,1035,7,536,2.128248691558838,0,470,390,20,200
1173,1035,7,1579,2.1596155166625977,0,20,80,470,440
225,946,7,111,20.21961259841919,0,480,440,40,120
404,946,7,519,20.202275276184082,0,480,140,50,400
167,903,7,624,2.1870486736297607,0,460,460,40,370
571,903,7,599,2.2143218517303467,0,480,130,60,150
1123,903,7,1431,20.12276268005371,0,60,50,480,310
1244,903,7,517,2.1170382499694824,0,470,40,50,70
1626,903,7,1714,2.0468766689300537,0,460,200,40,290
1685,903,7,445,2.1133370399475098,0,480,340,60,120
1742,903,7,969,2.1086654663085938,0,480,450,60,460
228,861,7,111,2.1375882625579834,0,450,50,40,180
548,861,7,478,20.185067415237427,0,440,140,30,370
936,861,7,1876,2.071423292160034,0,450,180,40,150
994,861,7,1387,2.0324819087982178,0,60,30,470,330
1211,861,7,38,2.119755268096924,0,470,450,60,330
1320,861,7,1765,20.10300898551941,0,470,130,30,430
1682,861,7,445,2.077742576599121,0,470,360,60,280
1799,861,7,1376,1.9955196380615234,0,450,210,40,140
1859,861,7,34,1.9899563789367676,0,450,200,40,250
143,820,7,1595,2.261179208755493,0,480,290,80,90
191,820,7,705,2.1849467754364014,0,460,260,60,280
326,820,7,722,20.208736419677734,0,30,310,470,480
588,820,7,947,20.180095195770264,0,40,430,440,70
673,820,7,272,2.0616097450256348,0,440,190,40,220
1360,820,7,88,1.9997742176055908,0,440,350,40,470
1539,820,7,1110,2.1260080337524414,0,480,320,80,380
184,780,7,705,20.23274517059326,0,480,170,60,470
352,780,7,1811,20.205210208892822,1,410,230,30,230
1053,780,7,1,2.170116424560547,0,480,460,90,390
1523,780,7,1110,2.0927577018737793,0,470,200,80,230
1784,780,7,1376,1.9966137409210205,0,450,130,60,180
1790,780,7,1376,1.9257996082305908,0,430,110,40,100
4,741,7,295,2.0994791984558105,0,430,190,50,140
33,741,7,678,2.0929129123687744,0,430,170,50,160
424,741,7,962,20.201220989227295,0,30,90,480,230
493,741,7,694,20.193896293640137,0,70,140,450,460
636,741,7,1091,2.1007614135742188,0,450,210,70,80
698,741,7,1398,2.1304304599761963,0,460,360,80,400
761,741,7,631,2.088021755218506,0,450,420,70,260
853,741,7,331,20.1521897315979,0,80,230,460,470
1019,741,7,1590,2.101318359375,0,460,290,80,390
1113,741,7,536,20.123574018478394,0,480,450,100,190
1281,741,7,1231,20.107417106628418,1,100,290,50,290
1802,741,7,1440,20.051759243011475,0,450,360,50,20
1844,741,7,34,20.046958923339844,0,20,200,430,390
75,703,7,1284,20.2437424659729,0,60,280,470,460
117,703,7,1413,20.239027500152588,0,450,480,60,150
300,703,7,682,2.0189459323883057,0,420,320,50,90
579,703,7,599,20.181118965148926,0,470,50,40,400
825,703,7,134,20.154848098754883,0,110,350,480,30
1003,703,7,1590,2.1750271320343018,0,480,270,110,200
1094,703,7,388,20.12547779083252,0,80,40,450,440
1208,703,7,38,20.114356756210327,0,100,360,470,40
1353,703,7,88,20.099695444107056,0,60,30,430,450
1382,703,7,578,20.09629535675049,1,190,100,40,100
1426,703,7,1427,1.9940738677978516,0,440,310,70,90
1868,703,7,509,2.0611982345581055,0,470,380,100,280
31,666,7,678,1.8780937194824219,0,380,110,20,320
130,666,7,695,20.237878561019897,0,40,190,420,400
190,666,7,705,20.232121467590332,0,430,50,70,290
248,666,7,355,20.21720242500305,0,440,60,20,410
835,666,7,134,1.8466846942901611,0,390,120,30,240
972,666,7,1250,1.9592151641845703,0,420,400,60,450
1172,666,7,1579,2.123474359512329,0,470,250,110,100
1228,666,7,114,20.11237144470215,0,30,180,410,380
1231,666,7,114,20.112125396728516,1,480,320,120,320
1344,666,7,88,1.802727460861206,0,390,260,30,140
1411,666,7,1186,20.09341335296631,0,420,410,60,150
1482,666,7,451,2.0968310832977295,0,470,330,110,190
1761,666,7,1205,20.055546760559082,0,470,260,110,20
1853,666,7,34,20.04608464241028,0,480,120,110,400
1944,666,7,435,1.7929713726043701,0,400,370,40,430
1988,666,7,839,20.031435251235962,0,20,230,470,330
17,630,7,295,20.25470995903015,0,460,100,110,300
543,630,7,478,20.18552827835083,0,90,290,470,480
857,630,7,331,20.151830673217773,0,30,400,470,470
990,630,7,1387,20.137157678604126,0,370,200,20,460
1666,630,7,341,20.066136121749878,0,450,120,100,280
1818,630,7,1440,1.922896146774292,0,430,360,80,480
158,595,7,1595,20.235330820083618,0,460,140,120,340
329,595,7,722,20.208457231521606,0,460,220,120,40
549,595,7,478,20.18498134613037,0,70,220,410,480
802,595,7,1777,2.014411211013794,0,430,40,90,30
811,595,7,1777,20.156242609024048,0,480,210,140,340
846,595,7,331,20.15288782119751,0,100,150,440,480
864,595,7,1159,1.7084877490997314,0,360,250,20,400
934,595,7,1876,1.7457361221313477,0,370,270,30,150
974,595,7,1250,20.138066053390503,0,470,380,130,210
1026,595,7,1908,20.13423800468445,0,110,350,450,50
1140,595,7,1431,20.12128520011902,0,60,40,400,480
1328,595,7,23,1.7597072124481201,0,380,330,40,190
1492,595,7,451,20.085832834243774,0,480,350,140,400
1596,595,7,1368,20.073410511016846,0,40,410,470,470
1729,595,7,886,1.7235064506530762,0,380,440,40,320
83,561,7,1304,1.8728408813476562,0,120,480,450,60
