id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
314,6216,5,305,False,20.13732361793518,2,370,460,210,240
1725,6105,5,1903,False,3.8521535396575928,2,340,460,330,370
1875,4753,5,1377,False,20.021674871444702,3,450,480,440,340
295,4656,5,305,False,20.138335466384888,1,360,450,120,100
977,4560,5,608,False,20.097634315490723,1,420,420,180,70
1909,4278,5,1377,False,4.090666770935059,1,350,450,210,20
897,4186,5,608,False,4.162052869796753,1,340,430,150,30
1482,4186,5,131,False,20.06924033164978,1,280,460,90,90
1397,3916,5,235,False,20.07389211654663,1,300,460,50,130
447,3828,5,172,False,20.129190683364868,2,300,450,290,300
