id,score,gen,ancestral,copy,time alive,feeding,xi,yi,xfi,yfi
603,2145,16,225,False,2.161497116088867,1,450,470,160,470
513,1891,16,1256,False,20.17993426322937,1,470,410,120,410
541,1711,16,1699,False,1.9663019180297852,1,340,310,50,310
1007,1275,16,523,False,1.9318122863769531,1,470,160,30,160
1070,1176,16,1326,False,20.134409189224243,1,420,430,290,440
1880,1035,16,858,False,1.6054081916809082,0,300,470,350,20
902,990,16,1337,False,1.6741516590118408,0,250,460,360,20
1222,990,16,1244,False,20.120739698410034,0,480,200,30,70
683,946,16,1506,False,1.6590700149536133,0,80,450,380,20
297,861,16,765,False,1.642179250717163,0,320,430,390,20
470,861,16,446,False,1.7299025058746338,0,260,470,320,60
380,820,16,1338,False,20.193849325180054,0,480,400,50,240
578,820,16,1976,False,1.9630086421966553,0,470,150,70,130
1084,820,16,1891,False,1.7215471267700195,0,320,480,460,80
1152,820,16,1017,False,1.5726757049560547,0,240,430,390,30
1247,820,16,1334,False,1.5486416816711426,0,420,420,470,20
1381,820,16,1229,False,1.6091225147247314,0,50,450,430,50
1541,820,16,345,False,1.804319143295288,0,430,140,20,170
1625,820,16,784,False,20.08524250984192,0,480,320,40,100
11,780,16,1534,False,2.0243301391601562,0,480,210,50,300
123,780,16,151,False,20.21991777420044,0,450,120,60,20
371,780,16,1338,False,1.6343181133270264,0,130,430,400,40
586,780,16,64,False,1.5773799419403076,0,440,480,40,370
1282,780,16,1901,False,1.6443321704864502,0,90,460,180,70
1914,780,16,1165,False,1.4644134044647217,0,480,470,80,360
447,741,16,325,False,1.9247891902923584,0,460,180,80,190
1176,741,16,1036,False,20.124265432357788,1,420,310,110,310
1800,741,16,1800,False,1.472503900527954,0,50,420,430,40
55,704,16,553,False,1.9207818508148193,0,460,110,90,80
14,703,16,1534,False,1.695685863494873,0,30,440,410,70
86,703,16,1397,False,20.22659468650818,0,470,360,100,340
92,703,16,1397,False,2.1658570766448975,0,410,340,40,380
209,703,16,1182,False,1.6322851181030273,0,310,420,440,50
742,703,16,1933,False,1.52935791015625,0,180,390,380,20
794,703,16,166,False,1.9744348526000977,0,400,250,30,270
1122,703,16,436,False,1.743161916732788,0,420,120,30,170
1178,703,16,1036,False,1.865891456604004,0,440,180,20,310
1544,703,16,345,False,1.5686242580413818,0,440,70,70,80
1707,703,16,1235,False,1.578735589981079,0,40,460,250,90
1742,703,16,1586,False,1.4752171039581299,0,70,420,290,50
1818,703,16,1377,False,20.0379741191864,0,460,330,90,260
1821,703,16,486,False,20.037822484970093,0,110,410,150,20
1937,703,16,1194,False,1.6015934944152832,0,50,470,130,100
227,666,16,1304,False,1.9459776878356934,0,460,200,90,230
957,666,16,1914,False,1.5143852233886719,0,430,470,60,350
991,666,16,117,False,1.6913220882415771,0,100,470,380,110
1099,666,16,1891,False,20.131320476531982,0,450,420,30,180
1196,666,16,1186,False,20.12289786338806,0,410,130,50,70
1605,666,16,746,False,1.6817131042480469,0,350,480,450,120
1934,666,16,1194,False,2.002319574356079,0,480,380,110,420
57,630,16,553,False,20.22920846939087,0,430,430,60,290
236,630,16,1304,False,1.7872042655944824,0,100,480,420,130
562,630,16,1976,False,20.174330234527588,1,260,450,90,450
615,630,16,225,False,20.17010498046875,0,470,460,120,440
1039,630,16,658,False,20.137032985687256,0,390,160,40,140
1092,630,16,1891,False,1.6320509910583496,0,290,450,390,100
1338,630,16,320,False,1.539750099182129,0,230,420,320,70
1919,630,16,1165,False,1.464203119277954,0,30,420,380,70
1947,630,16,1560,False,1.786684274673462,0,460,220,60,330
21,595,16,1107,False,1.6352429389953613,0,260,410,420,70
268,595,16,499,False,1.512129306793213,0,430,480,50,310
459,595,16,325,False,1.7926852703094482,1,400,150,120,150
665,595,16,584,False,2.1328065395355225,0,430,390,80,450
689,595,16,1506,False,1.6312012672424316,0,70,440,310,100
708,595,16,1639,False,1.4728620052337646,0,360,70,20,40
778,595,16,96,False,1.7683863639831543,0,450,150,20,330
1081,595,16,1891,False,1.4470810890197754,0,360,400,20,390
1093,595,16,1891,False,1.5036320686340332,0,270,390,360,50
1179,595,16,1036,False,20.124011754989624,0,410,290,70,260
1341,595,16,374,False,20.109593868255615,0,190,400,230,40
1517,595,16,109,False,20.092934131622314,0,450,360,50,120
1710,595,16,1235,False,1.4207100868225098,0,470,450,100,300
1772,595,16,1681,False,1.5758039951324463,0,130,460,230,120
1813,595,16,1377,False,20.038215160369873,0,430,310,90,200
448,561,16,325,False,20.187309741973877,0,460,440,110,300
561,561,16,1976,False,20.17441177368164,0,380,410,50,380
835,561,16,619,False,20.15447735786438,0,460,170,120,50
856,561,16,704,False,20.153380632400513,0,390,170,30,20
966,561,16,7,False,20.142821073532104,0,470,460,90,150
1182,561,16,1186,False,1.8785345554351807,0,460,230,40,440
1220,561,16,1193,False,20.120887517929077,0,350,370,20,310
1410,561,16,1635,False,1.8600497245788574,0,370,240,40,250
1449,561,16,1481,False,1.436105728149414,0,430,40,100,60
1696,561,16,1049,False,1.4592654705047607,0,40,410,100,80
1844,561,16,811,False,20.036514043807983,0,480,420,80,170
1936,561,16,1194,False,20.028693675994873,0,400,260,70,150
1985,561,16,1944,False,20.025583744049072,0,430,320,100,290
76,528,16,1427,False,20.227409601211548,0,370,400,50,340
82,528,16,1397,False,2.0272879600524902,0,440,240,120,230
366,528,16,1338,False,1.713623285293579,0,90,460,140,140
757,528,16,1933,False,1.5286574363708496,0,150,390,310,70
813,528,16,187,False,1.9216549396514893,0,400,260,80,270
841,528,16,704,False,1.740363597869873,0,60,480,420,160
890,528,16,1140,False,1.5384330749511719,0,250,400,310,80
1175,528,16,1036,False,1.4391238689422607,0,40,360,460,40
1233,528,16,1244,False,20.12017321586609,0,310,450,340,60
1244,528,16,1334,False,1.8315646648406982,0,400,210,80,250
1405,528,16,1635,False,20.10452389717102,0,460,430,120,300
1458,528,16,1481,False,20.09856653213501,0,390,440,40,230
1533,528,16,229,False,1.5042195320129395,0,260,410,400,90
