id,score,gen,ancestral,time alive,feeding,xi,yi,xfi,yfi
8,1131760,3,1347,20.141160249710083,0,262,269,189,251
11,1131760,3,1347,20.14102339744568,1,255,327,47,371
802,1131760,3,136,20.079134702682495,0,376,338,212,384
1605,1131760,3,1377,20.041439294815063,1,413,309,48,339
1810,1131760,3,1363,20.031799793243408,0,389,202,56,181
1907,1131760,3,372,20.02757215499878,0,358,287,80,334
1560,1107907,3,383,20.04342794418335,0,386,456,390,288
1815,11781,3,1363,20.03154969215393,3,81,39,349,303
28,6786,3,1371,20.137717247009277,2,320,103,449,217
32,6670,3,1371,20.13755750656128,3,475,295,98,290
619,6328,3,1348,20.087628841400146,2,102,239,435,319
38,5995,3,1371,20.13730263710022,1,40,168,477,431
1820,5844,3,1363,20.031339645385742,2,80,254,432,358
1619,5356,3,1377,20.04083752632141,3,169,286,130,373
614,5151,3,1348,20.08799457550049,1,54,218,428,465
1451,4753,3,1376,20.048856496810913,1,33,115,472,458
1816,3916,3,1363,20.031505346298218,2,90,425,450,464
1614,3741,3,1377,20.04103922843933,4,130,60,48,99
35,3570,3,1371,1.9298675060272217,1,35,316,371,478
1390,3570,3,733,1.8776273727416992,1,80,280,428,395
618,3486,3,1348,20.08770728111267,1,468,68,84,365
1819,3240,3,1363,20.031378507614136,1,100,271,435,454
1458,3160,3,1376,20.048572540283203,1,415,94,100,327
1446,2775,3,1376,20.049046754837036,1,420,64,386,473
9,2701,3,1347,20.141112565994263,2,68,96,330,146
26,2701,3,1371,20.137795448303223,1,458,187,84,453
1581,2628,3,791,1.9262919425964355,2,381,145,258,290
602,2485,3,1348,20.108471155166626,4,225,246,284,405
1612,2415,3,1377,20.041120290756226,2,141,172,33,287
15,2278,3,1347,20.14084815979004,3,242,92,296,157
17,2278,3,1347,20.14076805114746,3,429,112,407,308
1801,2211,3,1363,1.7152721881866455,1,457,129,245,439
1803,2211,3,1363,20.03209352493286,2,27,156,119,222
961,2080,3,800,20.07163977622986,2,450,49,363,223
535,2016,3,200,1.6766483783721924,1,341,237,73,234
1391,1891,3,733,20.05147910118103,1,443,220,89,349
977,1830,3,800,20.070937871932983,1,352,44,74,382
1384,1770,3,733,20.051803827285767,1,154,363,389,395
1467,1770,3,1922,1.6172006130218506,1,464,207,86,289
1445,1711,3,1376,20.04909348487854,1,392,94,91,337
1620,1711,3,1377,20.040788412094116,3,297,235,88,250
23,1596,3,1371,20.13792324066162,1,77,29,152,475
25,1596,3,1371,1.6334264278411865,1,310,300,418,414
1607,1596,3,1377,20.041356086730957,3,370,268,408,349
1812,1596,3,1363,20.0316743850708,2,283,210,398,203
125,1540,3,1201,20.13342595100403,1,211,471,208,20
530,1540,3,200,1.558875560760498,1,232,107,72,108
1387,1540,3,733,20.051652908325195,2,409,114,288,217
1616,1540,3,1377,20.04096031188965,2,265,221,72,365
604,1485,3,1348,20.10838794708252,2,107,208,128,237
1611,1485,3,1377,20.041157007217407,2,323,56,382,90
620,1431,3,1348,20.08756160736084,1,207,24,275,353
970,1431,3,800,20.071228981018066,1,365,288,54,350
14,1378,3,1347,20.140891313552856,1,450,373,126,471
605,1378,3,1348,20.108351707458496,2,242,195,349,268
607,1326,3,1348,20.108280181884766,1,154,70,254,314
613,1326,3,1348,20.08805513381958,2,218,188,417,407
962,1326,3,800,20.071597814559937,1,393,38,212,163
1604,1326,3,1377,20.041479110717773,1,151,67,400,318
1618,1326,3,1377,20.040886402130127,1,50,259,322,447
133,1275,3,1201,1.8206100463867188,1,358,233,199,48
273,1275,3,1469,20.123612880706787,1,370,409,85,395
1443,1275,3,1376,20.04916501045227,1,147,266,25,452
1454,1275,3,1376,20.048735857009888,1,127,238,452,417
2,1128,3,1347,20.141428470611572,1,70,242,359,433
608,1128,3,1348,20.10823702812195,3,324,139,349,216
1073,1128,3,367,1.5024101734161377,1,165,82,44,88
1382,1128,3,733,20.051883935928345,1,369,114,210,443
353,1050,3,1736,1.7105824947357178,0,221,473,168,25
1547,1035,3,383,1.3404269218444824,0,169,474,395,32
330,990,3,1617,1.3943731784820557,1,47,440,21,25
590,990,3,512,1.4153127670288086,0,40,433,290,46
75,946,3,1216,20.135611295700073,0,263,383,163,44
468,946,3,1729,1.5741009712219238,0,480,179,40,223
1244,946,3,10,1.3218116760253906,0,24,49,238,477
1371,946,3,127,1.3163995742797852,0,457,317,30,355
1805,946,3,1363,20.031999111175537,1,238,123,360,348
662,903,3,1542,1.309753656387329,0,64,156,475,412
1613,903,3,1377,20.041075944900513,2,212,30,226,176
1750,892,3,1100,2.0699429512023926,0,44,73,452,143
1758,877,3,1100,2.021235227584839,0,129,79,294,459
205,861,3,185,1.347398281097412,0,435,349,31,339
1543,861,3,383,1.3098666667938232,0,197,453,256,46
1980,861,3,995,1.2756762504577637,0,228,57,82,462
4,820,3,1347,20.141340494155884,2,82,208,162,221
